date,discharge,acc_flow_30d,acc_flow_60d,acc_flow_90d
1994-10-15,6480,606430.0,2157960.0,2712050.0
1994-10-16,4980,594310.0,2120640.0,2696930.0
1994-10-17,12200,596310.0,2072340.0,2691330.0
1994-10-18,13200,603960.0,1993540.0,2685930.0
1994-10-19,10800,600260.0,1802340.0,2677330.0
1994-10-20,13800,596060.0,1675140.0,2674130.0
1994-10-21,15700,597960.0,1563840.0,2670730.0
1994-10-22,4940,585700.0,1465780.0,2656570.0
1994-10-23,4930,574530.0,1373110.0,2636100.0
1994-10-24,13100,572930.0,1298810.0,2623600.0
1994-10-25,12200,580030.0,1243210.0,2606600.0
1994-10-26,11000,570330.0,1199710.0,2593600.0
1994-10-27,10900,559530.0,1165510.0,2575600.0
1994-10-28,11900,547630.0,1134510.0,2565700.0
1994-10-29,7230,508160.0,1096440.0,2556930.0
1994-10-30,6270,460930.0,1057110.0,2535600.0
1994-10-31,6010,437640.0,1025120.0,2528210.0
1994-11-01,13400,435040.0,1004120.0,2521710.0
1994-11-02,16900,424240.0,990820.0,2511410.0
1994-11-03,15500,406340.0,987020.0,2511810.0
1994-11-04,26700,405140.0,993720.0,2524610.0
1994-11-05,29900,409040.0,1000220.0,2548220.0
1994-11-06,25200,410240.0,1002020.0,2553520.0
1994-11-07,26700,420840.0,1015120.0,2561720.0
1994-11-08,26900,436640.0,1024020.0,2571320.0
1994-11-09,22100,437640.0,1029920.0,2580620.0
1994-11-10,26700,437840.0,1050090.0,2592220.0
1994-11-11,17200,443940.0,1055190.0,2598920.0
1994-11-12,14800,443640.0,1054390.0,2607820.0
1994-11-13,12600,440240.0,1053090.0,2609820.0
1994-11-14,23000,456760.0,1063190.0,2614720.0
1994-11-15,24400,476180.0,1070490.0,2596820.0
1994-11-16,17900,481880.0,1078190.0,2554220.0
1994-11-17,22700,491380.0,1095340.0,2484920.0
1994-11-18,22600,503180.0,1103440.0,2305520.0
1994-11-19,14200,503580.0,1099640.0,2178720.0
1994-11-20,11500,499380.0,1097340.0,2063220.0
1994-11-21,19500,513940.0,1099640.0,1979720.0
1994-11-22,28200,537210.0,1111740.0,1910320.0
1994-11-23,35800,559910.0,1132840.0,1858720.0
1994-11-24,23900,571610.0,1151640.0,1814820.0
1994-11-25,27200,587810.0,1158140.0,1787520.0
1994-11-26,23000,599910.0,1159440.0,1765420.0
1994-11-27,18400,606410.0,1154040.0,1740920.0
1994-11-28,25900,625080.0,1133240.0,1721520.0
1994-11-29,58700,677510.0,1138440.0,1734620.0
1994-11-30,96800,768300.0,1205940.0,1793420.0
1994-12-01,89400,844300.0,1279340.0,1848420.0
1994-12-02,83000,910400.0,1334640.0,1901220.0
1994-12-03,57500,952400.0,1358740.0,1939420.0
1994-12-04,40000,965700.0,1370840.0,1959420.0
1994-12-05,59300,995100.0,1404140.0,1995320.0
1994-12-06,69100,1039000.0,1449240.0,2041020.0
1994-12-07,88100,1100400.0,1521240.0,2115520.0
1994-12-08,114000,1187500.0,1624140.0,2211520.0
1994-12-09,101000,1266400.0,1704040.0,2296320.0
1994-12-10,79700,1319400.0,1757240.0,2369490.0
1994-12-11,74200,1376400.0,1820340.0,2431590.0
1994-12-12,82600,1444200.0,1887840.0,2498590.0
1994-12-13,82200,1513800.0,1954040.0,2566890.0
1994-12-14,73400,1564200.0,2020960.0,2627390.0
1994-12-15,61700,1601500.0,2077680.0,2671990.0
1994-12-16,64700,1648300.0,2130180.0,2726490.0
1994-12-17,45400,1671000.0,2162380.0,2766340.0
1994-12-18,26500,1674900.0,2178080.0,2778340.0
1994-12-19,44000,1704700.0,2208280.0,2804340.0
1994-12-20,40800,1734000.0,2233380.0,2831340.0
1994-12-21,41100,1755600.0,2269540.0,2855240.0
1994-12-22,34400,1761800.0,2299010.0,2873540.0
1994-12-23,34700,1760700.0,2320610.0,2893540.0
1994-12-24,32500,1769300.0,2340910.0,2920940.0
1994-12-25,20100,1762200.0,2350010.0,2920340.0
1994-12-26,25800,1765000.0,2364910.0,2924440.0
1994-12-27,35900,1782500.0,2388910.0,2936540.0
1994-12-28,31200,1787800.0,2412880.0,2921040.0
1994-12-29,29900,1759000.0,2436510.0,2897440.0
1994-12-30,39800,1702000.0,2470300.0,2907940.0
1994-12-31,22900,1635500.0,2479800.0,2914840.0
1995-01-01,22100,1574600.0,2485000.0,2909240.0
1995-01-02,27200,1544300.0,2496700.0,2903040.0
1995-01-03,35800,1540100.0,2505800.0,2910940.0
1995-01-04,34900,1515700.0,2510800.0,2919840.0
1995-01-05,33600,1480200.0,2519200.0,2929440.0
1995-01-06,25100,1417200.0,2517600.0,2938440.0
1995-01-07,22500,1325700.0,2513200.0,2949840.0
1995-01-08,22500,1247200.0,2513600.0,2951240.0
1995-01-09,26800,1194300.0,2513700.0,2951540.0
1995-01-10,26300,1146400.0,2522800.0,2966740.0
1995-01-11,25100,1088900.0,2533100.0,2976740.0
1995-01-12,21500,1028200.0,2542000.0,2982240.0
1995-01-13,24000,978800.0,2543000.0,2999760.0
1995-01-14,21700,938800.0,2540300.0,3016480.0
1995-01-15,27000,901100.0,2549400.0,3031280.0
1995-01-16,49200,904900.0,2575900.0,3067280.0
1995-01-17,60600,939000.0,2613900.0,3117080.0
1995-01-18,89800,984800.0,2689500.0,3193080.0
1995-01-19,93700,1037700.0,2771700.0,3271080.0
1995-01-20,94900,1091500.0,2847100.0,3361040.0
1995-01-21,155000,1212100.0,2973900.0,3511110.0
1995-01-22,174000,1351400.0,3112100.0,3672010.0
1995-01-23,174000,1492900.0,3262200.0,3833810.0
1995-01-24,145000,1617800.0,3380000.0,3967810.0
1995-01-25,121000,1713000.0,3478000.0,4077910.0
1995-01-26,88200,1765300.0,3547800.0,4154210.0
1995-01-27,86800,1820900.0,3608700.0,4233780.0
1995-01-28,64100,1855100.0,3614100.0,4291610.0
1995-01-29,41700,1857000.0,3559000.0,4327300.0
1995-01-30,50100,1884200.0,3519700.0,4364000.0
1995-01-31,43000,1905100.0,3479700.0,4390100.0
1995-02-01,41000,1918900.0,3463200.0,4415600.0
1995-02-02,40700,1923800.0,3463900.0,4429600.0
1995-02-03,39600,1928500.0,3444200.0,4439300.0
1995-02-04,33400,1928300.0,3408500.0,4447500.0
1995-02-05,17900,1921100.0,3338300.0,4438700.0
1995-02-06,29500,1928100.0,3253800.0,4441300.0
1995-02-07,13900,1919500.0,3166700.0,4433100.0
1995-02-08,17300,1910000.0,3104300.0,4423700.0
1995-02-09,19500,1903200.0,3049600.0,4426000.0
1995-02-10,15000,1893100.0,2982000.0,4426200.0
1995-02-11,16500,1888100.0,2916300.0,4430100.0
1995-02-12,19300,1883400.0,2862200.0,4426400.0
1995-02-13,20100,1881800.0,2820600.0,4422100.0
1995-02-14,22500,1877300.0,2778400.0,4426700.0
1995-02-15,18900,1847000.0,2751900.0,4422900.0
1995-02-16,20100,1806500.0,2745500.0,4420400.0
1995-02-17,25600,1742300.0,2727100.0,4431800.0
1995-02-18,17200,1665800.0,2703500.0,4437500.0
1995-02-19,21100,1592000.0,2683500.0,4439100.0
1995-02-20,22700,1459700.0,2671800.0,4433600.0
1995-02-21,29100,1314800.0,2666200.0,4426900.0
1995-02-22,32200,1173000.0,2665900.0,4435200.0
1995-02-23,27600,1055600.0,2673400.0,4435600.0
1995-02-24,33200,967800.0,2680800.0,4445800.0
1995-02-25,23700,903300.0,2668600.0,4451100.0
1995-02-26,19500,836000.0,2656900.0,4444700.0
1995-02-27,39900,811800.0,2666900.0,4425900.0
1995-02-28,22800,792900.0,2649900.0,4351900.0
1995-03-01,32100,774900.0,2659100.0,4294600.0
1995-03-02,29800,761700.0,2666800.0,4241400.0
1995-03-03,42000,762700.0,2681600.0,4225900.0
1995-03-04,38000,760000.0,2683800.0,4223900.0
1995-03-05,35400,755800.0,2684300.0,4200000.0
1995-03-06,38300,760700.0,2689000.0,4169200.0
1995-03-07,34600,777400.0,2698500.0,4115700.0
1995-03-08,41400,789300.0,2717400.0,4043100.0
1995-03-09,58800,834200.0,2753700.0,4000900.0
1995-03-10,66800,883700.0,2793700.0,3988000.0
1995-03-11,73800,938000.0,2841200.0,3987600.0
1995-03-12,79100,1002100.0,2895200.0,3984100.0
1995-03-13,69700,1055300.0,2943400.0,3971600.0
1995-03-14,69200,1105200.0,2988600.0,3967400.0
1995-03-15,69500,1154600.0,3036400.0,3975200.0
1995-03-16,68500,1200600.0,3077900.0,3979000.0
1995-03-17,65900,1247600.0,3094600.0,3999500.0
1995-03-18,60500,1288000.0,3094500.0,4033500.0
1995-03-19,42400,1304800.0,3047100.0,4031900.0
1995-03-20,52500,1340100.0,3005900.0,4043600.0
1995-03-21,51700,1370700.0,2962700.0,4054200.0
1995-03-22,48500,1396500.0,2856200.0,4068300.0
1995-03-23,42900,1410300.0,2725100.0,4076500.0
1995-03-24,35200,1413300.0,2586300.0,4079200.0
1995-03-25,36200,1421900.0,2477500.0,4095300.0
1995-03-26,22700,1411400.0,2379200.0,4092200.0
1995-03-27,39700,1427400.0,2330700.0,4096000.0
1995-03-28,34200,1442100.0,2278100.0,4099000.0
1995-03-29,32700,1434900.0,2246700.0,4101800.0
1995-03-30,26800,1438900.0,2231800.0,4088800.0
1995-03-31,31200,1438000.0,2212900.0,4097100.0
1995-04-01,23400,1431600.0,2193300.0,4098400.0
1995-04-02,10800,1400400.0,2163100.0,4082000.0
1995-04-03,27200,1389600.0,2149600.0,4073400.0
1995-04-04,20600,1374800.0,2130600.0,4059100.0
1995-04-05,32200,1368700.0,2129400.0,4057700.0
1995-04-06,23900,1358000.0,2135400.0,4056500.0
1995-04-07,21000,1337600.0,2126900.0,4055000.0
1995-04-08,19300,1298100.0,2132300.0,4051800.0
1995-04-09,20600,1251900.0,2135600.0,4045600.0
1995-04-10,43800,1221900.0,2159900.0,4063100.0
1995-04-11,27000,1169800.0,2171900.0,4065000.0
1995-04-12,50000,1150100.0,2205400.0,4093500.0
1995-04-13,55700,1136600.0,2241800.0,4125200.0
1995-04-14,61900,1129000.0,2283600.0,4165400.0
1995-04-15,51300,1111800.0,2312400.0,4189700.0
1995-04-16,56000,1101900.0,2349500.0,4196500.0
1995-04-17,52800,1094200.0,2382200.0,4188700.0
1995-04-18,51500,1103300.0,2408100.0,4150400.0
1995-04-19,42600,1093400.0,2433500.0,4099300.0
1995-04-20,43600,1085300.0,2456000.0,4048000.0
1995-04-21,38000,1074800.0,2471300.0,3931000.0
1995-04-22,30300,1062200.0,2472500.0,3787300.0
1995-04-23,22300,1049300.0,2462600.0,3635600.0
1995-04-24,35300,1048400.0,2470300.0,3525900.0
1995-04-25,31600,1057300.0,2468700.0,3436500.0
1995-04-26,35400,1053000.0,2480400.0,3383700.0
1995-04-27,28000,1046800.0,2488900.0,3324900.0
1995-04-28,28700,1042800.0,2477700.0,3289500.0
1995-04-29,18000,1034000.0,2472900.0,3265800.0
1995-04-30,12800,1015600.0,2453600.0,3228500.0
1995-05-01,24500,1016700.0,2448300.0,3210000.0
1995-05-02,25900,1031800.0,2432200.0,3194900.0
1995-05-03,30500,1035100.0,2424700.0,3184700.0
1995-05-04,23800,1038300.0,2413100.0,3168900.0
1995-05-05,24700,1030800.0,2399500.0,3160200.0
1995-05-06,11000,1017900.0,2375900.0,3153300.0
1995-05-07,13500,1010400.0,2348000.0,3137300.0
1995-05-08,18700,1009800.0,2307900.0,3142100.0
1995-05-09,26700,1015900.0,2267800.0,3151500.0
1995-05-10,16100,988200.0,2210100.0,3148100.0
1995-05-11,15100,976300.0,2146100.0,3148200.0
1995-05-12,15200,941500.0,2091600.0,3146900.0
1995-05-13,14500,900300.0,2036900.0,3142100.0
1995-05-14,12100,850500.0,1979500.0,3134100.0
1995-05-15,25100,824300.0,1936100.0,3136700.0
1995-05-16,22900,791200.0,1893100.0,3140700.0
1995-05-17,29500,767900.0,1862100.0,3150100.0
1995-05-18,28000,744400.0,1847700.0,3152500.0
1995-05-19,21900,723700.0,1817100.0,3157200.0
1995-05-20,26400,706500.0,1791800.0,3162500.0
1995-05-21,21800,690300.0,1765100.0,3161600.0
1995-05-22,33400,693400.0,1755600.0,3165900.0
1995-05-23,35600,706700.0,1756000.0,3169300.0
1995-05-24,30000,701400.0,1749800.0,3171700.0
1995-05-25,26500,696300.0,1753600.0,3165000.0
1995-05-26,29600,690500.0,1743500.0,3170900.0
1995-05-27,18400,680900.0,1727700.0,3169800.0
1995-05-28,17000,669200.0,1712000.0,3146900.0
1995-05-29,22000,673200.0,1707200.0,3146100.0
1995-05-30,31900,692300.0,1707900.0,3145900.0
1995-05-31,27500,695300.0,1712000.0,3143600.0
1995-06-01,24400,693800.0,1725600.0,3126000.0
1995-06-02,25700,689000.0,1724100.0,3113700.0
1995-06-03,16700,681900.0,1720200.0,3095000.0
1995-06-04,12200,669400.0,1700200.0,3068900.0
1995-06-05,26400,684800.0,1702700.0,3060700.0
1995-06-06,25100,696400.0,1706800.0,3044400.0
1995-06-07,25800,703500.0,1713300.0,3011400.0
1995-06-08,18500,695300.0,1711200.0,2963100.0
1995-06-09,18800,698000.0,1686200.0,2908100.0
1995-06-10,11300,694200.0,1670500.0,2840300.0
1995-06-11,13200,692200.0,1633700.0,2783800.0
1995-06-12,23400,701100.0,1601400.0,2738000.0
1995-06-13,23400,712400.0,1562900.0,2691900.0
1995-06-14,32400,719700.0,1544000.0,2655800.0
1995-06-15,28000,724800.0,1516000.0,2617900.0
1995-06-16,27400,722700.0,1490600.0,2584800.0
1995-06-17,17900,712600.0,1457000.0,2560300.0
1995-06-18,12800,703500.0,1427200.0,2520600.0
1995-06-19,20100,697200.0,1403700.0,2489000.0
1995-06-20,20900,696300.0,1386600.0,2461400.0
1995-06-21,14300,677200.0,1370600.0,2432800.0
1995-06-22,11900,653500.0,1360200.0,2409500.0
1995-06-23,11600,635100.0,1336500.0,2384900.0
1995-06-24,11800,620400.0,1316700.0,2374000.0
1995-06-25,8640,599440.0,1289940.0,2342940.0
1995-06-26,18600,599640.0,1280540.0,2327340.0
1995-06-27,17200,599840.0,1269040.0,2311840.0
1995-06-28,20300,598140.0,1271340.0,2305340.0
1995-06-29,33900,600140.0,1292440.0,2308040.0
1995-06-30,32400,605040.0,1300340.0,2317040.0
1995-07-01,26800,607440.0,1301240.0,2333040.0
1995-07-02,24500,606240.0,1295240.0,2330340.0
1995-07-03,26400,615940.0,1297840.0,2336140.0
1995-07-04,20700,624440.0,1293840.0,2324640.0
1995-07-05,27000,625040.0,1309840.0,2327740.0
1995-07-06,21600,621540.0,1317940.0,2328340.0
1995-07-07,23900,619640.0,1323140.0,2332940.0
1995-07-08,19800,620940.0,1316240.0,2332140.0
1995-07-09,18000,620140.0,1318140.0,2306340.0
1995-07-10,18000,626840.0,1321040.0,2297340.0
1995-07-11,14000,627640.0,1319840.0,2261340.0
1995-07-12,15600,619840.0,1320940.0,2221240.0
1995-07-13,15100,611540.0,1323940.0,2174440.0
1995-07-14,20700,599840.0,1319540.0,2143840.0
1995-07-15,12600,584440.0,1309240.0,2100440.0
1995-07-16,6620,563660.0,1286360.0,2054260.0
1995-07-17,12600,558360.0,1270960.0,2015360.0
1995-07-18,17100,562660.0,1266160.0,1989860.0
1995-07-19,8590,551150.0,1248350.0,1954850.0
1995-07-20,12500,542750.0,1239050.0,1929350.0
1995-07-21,16100,544550.0,1221750.0,1915150.0
1995-07-22,9590,542240.0,1195740.0,1902440.0
1995-07-23,5190,535830.0,1170930.0,1872330.0
1995-07-24,10800,534830.0,1155230.0,1851530.0
1995-07-25,13500,539690.0,1139130.0,1829630.0
1995-07-26,10400,531490.0,1131130.0,1812030.0
1995-07-27,11900,526190.0,1126030.0,1795230.0
1995-07-28,7600,513490.0,1111630.0,1784830.0
1995-07-29,11300,490890.0,1091030.0,1783330.0
1995-07-30,7530,466020.0,1071060.0,1766360.0
1995-07-31,10800,450020.0,1057460.0,1751260.0
1995-08-01,8330,433850.0,1040090.0,1729090.0
1995-08-02,14300,421750.0,1037690.0,1719590.0
1995-08-03,11000,412050.0,1036490.0,1705890.0
1995-08-04,7340,392390.0,1017430.0,1702230.0
1995-08-05,5580,376370.0,997910.0,1694310.0
1995-08-06,6280,358750.0,978390.0,1681890.0
1995-08-07,5420,344370.0,965310.0,1660610.0
1995-08-08,5390,331760.0,951900.0,1649900.0
1995-08-09,5480,319240.0,946080.0,1640280.0
1995-08-10,7880,313120.0,940760.0,1632960.0
1995-08-11,9280,306800.0,926640.0,1627740.0
1995-08-12,5460,297160.0,908700.0,1621100.0
1995-08-13,5420,281880.0,881720.0,1601420.0
1995-08-14,14300,283580.0,868020.0,1592820.0
1995-08-15,5380,282340.0,846000.0,1568700.0
1995-08-16,8070,277810.0,836170.0,1548770.0
1995-08-17,5360,266070.0,828730.0,1532230.0
1995-08-18,5380,262860.0,814010.0,1511210.0
1995-08-19,5500,255860.0,798610.0,1494910.0
1995-08-20,5440,245200.0,789750.0,1466950.0
1995-08-21,5180,240790.0,783030.0,1436530.0
1995-08-22,5450,241050.0,776880.0,1411980.0
1995-08-23,4600,234850.0,769680.0,1390080.0
1995-08-24,4180,225530.0,765220.0,1364660.0
1995-08-25,4200,219330.0,750820.0,1350460.0
1995-08-26,3500,210930.0,737120.0,1336960.0
1995-08-27,3520,206850.0,720340.0,1318480.0
1995-08-28,3690,199240.0,690130.0,1290270.0
1995-08-29,3520,195230.0,661250.0,1266290.0
1995-08-30,3710,188140.0,638160.0,1245600.0
1995-08-31,3270,183080.0,616930.0,1223170.0
1995-09-01,3260,172040.0,593790.0,1209730.0
1995-09-02,3110,164150.0,576200.0,1200640.0
1995-09-03,2810,159620.0,552010.0,1177050.0
1995-09-04,3270,157310.0,533680.0,1155220.0
1995-09-05,2990,154020.0,512770.0,1132410.0
1995-09-06,2940,151540.0,495910.0,1116850.0
1995-09-07,2880,149030.0,480790.0,1100930.0
1995-09-08,2820,146370.0,465610.0,1092450.0
1995-09-09,2930,141420.0,454540.0,1082180.0
1995-09-10,3220,135360.0,442160.0,1062000.0
1995-09-11,3040,132940.0,430100.0,1041640.0
1995-09-12,2940,130460.0,412340.0,1012180.0
1995-09-13,2930,119090.0,402670.0,987110.0
1995-09-14,2770,116480.0,398820.0,962480.0
1995-09-15,2880,111290.0,389100.0,947460.0
1995-09-16,2960,108890.0,374960.0,937620.0
1995-09-17,3410,106920.0,369780.0,920930.0
1995-09-18,3490,104910.0,360770.0,903520.0
1995-09-19,3510,102980.0,348180.0,892730.0
1995-09-20,3500,101300.0,342090.0,884330.0
1995-09-21,3450,99300.0,340350.0,876180.0
1995-09-22,2980,97680.0,332530.0,867360.0
1995-09-23,3480,96980.0,322510.0,862200.0
1995-09-24,3540,96320.0,315650.0,847140.0
1995-09-25,3470,96290.0,307220.0,833410.0
1995-09-26,3450,96220.0,303070.0,816560.0
1995-09-27,3450,95980.0,295220.0,786110.0
1995-09-28,11900,104360.0,299590.0,765610.0
1995-09-29,3450,104100.0,292240.0,742260.0
1995-09-30,3440,104270.0,287350.0,721200.0
1995-10-01,3450,104460.0,276500.0,698250.0
1995-10-02,3440,104790.0,268940.0,680990.0
1995-10-03,3420,105400.0,265020.0,657410.0
1995-10-04,9910,112040.0,269350.0,645720.0
1995-10-05,6120,115170.0,269190.0,627940.0
1995-10-06,9220,121450.0,272990.0,617360.0
1995-10-07,3440,122010.0,271040.0,602800.0
1995-10-08,3430,122620.0,268990.0,588230.0
1995-10-09,6650,126340.0,267760.0,580880.0
1995-10-10,14800,137920.0,273280.0,580080.0
1995-10-11,10100,144980.0,277920.0,575080.0
1995-10-12,12200,154240.0,284700.0,566580.0
1995-10-13,11400,162710.0,281800.0,565380.0
1995-10-14,7690,167630.0,284110.0,566450.0
1995-10-15,3450,168200.0,279490.0,557300.0
1995-10-16,8640,173880.0,282770.0,548840.0
1995-10-17,11000,181470.0,288390.0,551250.0
1995-10-18,10400,188380.0,293290.0,549150.0
1995-10-19,11600,196470.0,299450.0,544650.0
1995-10-20,13800,206770.0,308070.0,548860.0
1995-10-21,27100,230420.0,329720.0,570770.0
1995-10-22,54800,282240.0,379920.0,614770.0
1995-10-23,102000,380760.0,477740.0,703270.0
1995-10-24,117000,494220.0,590540.0,809870.0
1995-10-25,87500,578250.0,674540.0,885470.0
1995-10-26,60800,635600.0,731820.0,938670.0
1995-10-27,53100,685250.0,781230.0,980470.0
1995-10-28,26900,700250.0,804610.0,999840.0
1995-10-29,16600,713400.0,817500.0,1005640.0
1995-10-30,24600,734560.0,838830.0,1021910.0
1995-10-31,25700,756810.0,861270.0,1033310.0
1995-11-01,22200,775570.0,880360.0,1044510.0
1995-11-02,24600,796750.0,902150.0,1061770.0
1995-11-03,22800,809640.0,921680.0,1078990.0
1995-11-04,13200,816720.0,931890.0,1085910.0
1995-11-05,6560,814060.0,935510.0,1087050.0
1995-11-06,22000,832620.0,954630.0,1103660.0
1995-11-07,19700,848890.0,971510.0,1117880.0
1995-11-08,23100,865340.0,991680.0,1133100.0
1995-11-09,22400,872940.0,1010860.0,1146220.0
1995-11-10,21600,884440.0,1029420.0,1162360.0
1995-11-11,16400,888640.0,1042880.0,1173340.0
1995-11-12,22300,899540.0,1062250.0,1181340.0
1995-11-13,57400,949250.0,1116880.0,1233360.0
1995-11-14,65600,1011400.0,1179600.0,1290890.0
1995-11-15,97000,1099760.0,1273640.0,1382530.0
1995-11-16,104000,1192760.0,1374230.0,1481150.0
1995-11-17,92000,1274360.0,1462740.0,1567650.0
1995-11-18,63000,1325760.0,1522230.0,1625210.0
1995-11-19,50400,1362360.0,1569130.0,1670430.0
1995-11-20,62500,1397760.0,1628180.0,1727480.0
1995-11-21,55800,1398760.0,1681000.0,1778680.0
1995-11-22,55500,1352260.0,1733020.0,1830000.0
1995-11-23,56600,1291860.0,1786080.0,1882400.0
1995-11-24,51800,1256160.0,1834410.0,1930700.0
1995-11-25,53600,1248960.0,1884560.0,1980780.0
1995-11-26,32800,1228660.0,1913910.0,2009890.0
1995-11-27,43100,1244860.0,1945110.0,2049470.0
1995-11-28,40600,1268860.0,1982260.0,2086360.0
1995-11-29,38800,1283060.0,2017620.0,2121890.0
1995-11-30,40200,1297560.0,2054370.0,2158830.0
1995-12-01,51000,1326360.0,2101930.0,2206720.0
1995-12-02,54500,1356260.0,2153010.0,2258410.0
1995-12-03,46300,1379760.0,2189400.0,2301440.0
1995-12-04,50700,1417260.0,2233980.0,2349150.0
1995-12-05,51500,1462200.0,2276260.0,2397710.0
1995-12-06,54500,1494700.0,2327320.0,2449330.0
1995-12-07,49600,1524600.0,2373490.0,2496110.0
1995-12-08,46900,1548400.0,2413740.0,2540080.0
1995-12-09,39200,1565200.0,2438140.0,2576060.0
1995-12-10,30100,1573700.0,2458140.0,2603120.0
1995-12-11,31300,1588600.0,2477240.0,2631480.0
1995-12-12,24300,1590600.0,2490140.0,2652850.0
1995-12-13,21700,1554900.0,2504150.0,2671780.0
1995-12-14,21600,1510900.0,2522300.0,2690500.0
1995-12-15,23200,1437100.0,2536860.0,2710740.0
1995-12-16,24300,1357400.0,2550160.0,2731630.0
1995-12-17,13500,1278900.0,2553260.0,2741640.0
1995-12-18,32400,1248300.0,2574060.0,2770530.0
1995-12-19,32200,1230100.0,2592460.0,2799230.0
1995-12-20,31300,1198900.0,2596660.0,2827080.0
1995-12-21,23700,1166800.0,2565560.0,2847800.0
1995-12-22,21800,1133100.0,2485360.0,2866120.0
1995-12-23,15800,1092300.0,2384160.0,2878380.0
1995-12-24,19800,1060300.0,2316460.0,2894710.0
1995-12-25,10900,1017600.0,2266560.0,2902160.0
1995-12-26,26700,1011500.0,2240160.0,2925410.0
1995-12-27,20000,988400.0,2233260.0,2933510.0
1995-12-28,21200,969000.0,2237860.0,2951260.0
1995-12-29,19900,950100.0,2233160.0,2967720.0
1995-12-30,18600,928500.0,2226060.0,2982870.0
1995-12-31,13600,891100.0,2217460.0,2993030.0
1996-01-01,6710,843310.0,2199570.0,2996320.0
1996-01-02,25700,822710.0,2202470.0,3012110.0
1996-01-03,21600,793610.0,2210870.0,3027590.0
1996-01-04,23900,766010.0,2228210.0,3042270.0
1996-01-05,23900,735410.0,2230110.0,3062730.0
1996-01-06,15000,700810.0,2225410.0,3074300.0
1996-01-07,6570,660480.0,2208880.0,3074220.0
1996-01-08,12700,633980.0,2199180.0,3072120.0
1996-01-09,10100,613980.0,2187680.0,3072120.0
1996-01-10,11300,593980.0,2182580.0,3071220.0
1996-01-11,9180,578860.0,2169460.0,3069000.0
1996-01-12,11600,568760.0,2123660.0,3072910.0
1996-01-13,11500,558660.0,2069560.0,3080960.0
1996-01-14,7710,543170.0,1980270.0,3080030.0
1996-01-15,20400,539270.0,1896670.0,3089430.0
1996-01-16,23700,549470.0,1828370.0,3102730.0
1996-01-17,15200,532270.0,1780570.0,3106330.0
1996-01-18,19400,519470.0,1749570.0,3111930.0
1996-01-19,56600,544770.0,1743670.0,3141430.0
1996-01-20,439000,960070.0,2126870.0,3525630.0
1996-01-21,622000,1560270.0,2693370.0,4045630.0
1996-01-22,428000,1972470.0,3064770.0,4356630.0
1996-01-23,272000,2224670.0,3284970.0,4541130.0
1996-01-24,198000,2411770.0,3429370.0,4678330.0
1996-01-25,204000,2589070.0,3600570.0,4829230.0
1996-01-26,173000,2742070.0,3730470.0,4975330.0
1996-01-27,182000,2902870.0,3871870.0,5140730.0
1996-01-28,297000,3179970.0,4130070.0,5413130.0
1996-01-29,284000,3445370.0,4373870.0,5671430.0
1996-01-30,206000,3637770.0,4528870.0,5855230.0
1996-01-31,159000,3790060.0,4633370.0,5989630.0
1996-02-01,126000,3890360.0,4713070.0,6092830.0
1996-02-02,98300,3967060.0,4760670.0,6177930.0
1996-02-03,72900,4016060.0,4782070.0,6244270.0
1996-02-04,55300,4047460.0,4782870.0,6277570.0
1996-02-05,50500,4082960.0,4783770.0,6308370.0
1996-02-06,36300,4112690.0,4773170.0,6321570.0
1996-02-07,36300,4136290.0,4770270.0,6335470.0
1996-02-08,39600,4165790.0,4779770.0,6353470.0
1996-02-09,33000,4187490.0,4781470.0,6370070.0
1996-02-10,44500,4222810.0,4801670.0,6392270.0
1996-02-11,37700,4248910.0,4817670.0,6372570.0
1996-02-12,53200,4290610.0,4849270.0,6360170.0
1996-02-13,44700,4327600.0,4870770.0,6307870.0
1996-02-14,38300,4345500.0,4884770.0,6242170.0
1996-02-15,45100,4366900.0,4916370.0,6195270.0
1996-02-16,42700,4394400.0,4926670.0,6174970.0
1996-02-17,28200,4403200.0,4922670.0,6152770.0
1996-02-18,14000,4360600.0,4905370.0,6104270.0
1996-02-19,26600,3948200.0,4908270.0,6075070.0
1996-02-20,34400,3360600.0,4920870.0,6053970.0
1996-02-21,43900,2976500.0,4948970.0,6041270.0
1996-02-22,57300,2761800.0,4986470.0,6046770.0
1996-02-23,96200,2660000.0,5071770.0,6089370.0
1996-02-24,130000,2586000.0,5175070.0,6186570.0
1996-02-25,147000,2560000.0,5302070.0,6290470.0
1996-02-26,167000,2545000.0,5447870.0,6416870.0
1996-02-27,159000,2407000.0,5586970.0,6537070.0
1996-02-28,135000,2258000.0,5703370.0,6631870.0
1996-02-29,119000,2171000.0,5808770.0,6699870.0
1996-03-01,117000,2129000.0,5919060.0,6762370.0
1996-03-02,107000,2110000.0,6000360.0,6823070.0
1996-03-03,78300,2090000.0,6057060.0,6850670.0
1996-03-04,71700,2088800.0,6104860.0,6870870.0
1996-03-05,57100,2090600.0,6138060.0,6873470.0
1996-03-06,61700,2101800.0,6184760.0,6885570.0
1996-03-07,62300,2127800.0,6240490.0,6900970.0
1996-03-08,61600,2153100.0,6289390.0,6923370.0
1996-03-09,65200,2178700.0,6344490.0,6958470.0
1996-03-10,43500,2189200.0,6376690.0,6970670.0
1996-03-11,52900,2197600.0,6420410.0,6999270.0
