YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2003 01 05 01 302  6.6  7.9 99.00 99.00 99.00 999 1018.9   1.9   4.0  -6.6 99.0 99.00
2003 01 05 02 282  5.5  6.6 99.00 99.00 99.00 999 1019.2   1.4   3.8  -6.8 99.0 99.00
2003 01 05 03 296  6.8  7.8 99.00 99.00 99.00 999 1019.1   0.9   3.7  -7.3 99.0 99.00
2003 01 05 04 284  6.4  7.1 99.00 99.00 99.00 999 1019.8   0.7   3.5  -7.1 99.0 99.00
2003 01 05 05 284  5.9  6.4 99.00 99.00 99.00 999 1020.6   0.3   3.5  -7.1 99.0 99.00
2003 01 05 06 296  6.2  6.7 99.00 99.00 99.00 999 1020.4   0.2   3.5  -8.0 99.0 99.00
2003 01 05 07 305  4.6  5.5 99.00 99.00 99.00 999 1020.5   0.2   3.5  -7.1 99.0 99.00
2003 01 05 08 314  4.4  5.0 99.00 99.00 99.00 999 1020.6   0.1   3.4  -7.3 99.0 99.00
2003 01 05 09 328  4.3  4.9 99.00 99.00 99.00 999 1020.0   0.0   3.4  -7.3 99.0 99.00
2003 01 05 10 317  4.2  4.7 99.00 99.00 99.00 999 1020.3  -0.4   3.6  -7.6 99.0 99.00
2003 01 05 11 338  2.7  3.3 99.00 99.00 99.00 999 1020.1  -0.4   3.6  -7.5 99.0 99.00
2003 01 05 12 327  2.3  2.6 99.00 99.00 99.00 999 1020.6   0.0   3.5  -6.6 99.0 99.00
2003 01 05 13 285  1.2  1.4 99.00 99.00 99.00 999 1021.1   0.0   3.4  -6.5 99.0 99.00
2003 01 05 14 258  1.6  2.1 99.00 99.00 99.00 999 1021.8   0.0   3.4  -5.9 99.0 99.00
2003 01 05 15 149  3.2  3.8 99.00 99.00 99.00 999 1022.0   0.0   3.4  -4.5 99.0 99.00
2003 01 05 16 126  3.6  4.1 99.00 99.00 99.00 999 1021.1  -0.5   3.1  -2.7 99.0 99.00
2003 01 05 17 118  3.7  4.3 99.00 99.00 99.00 999 1020.2  -1.1   2.8  -2.2 99.0 99.00
2003 01 05 18 121  4.2  4.6 99.00 99.00 99.00 999 1019.5  -1.2   2.8  -2.3 99.0 99.00
2003 01 05 19 104  3.6  4.2 99.00 99.00 99.00 999 1018.9  -0.9   2.8  -1.7 99.0 99.00
2003 01 05 20  77  3.3  3.9 99.00 99.00 99.00 999 1018.6  -1.0   2.9  -2.5 99.0 99.00
2003 01 05 21 118  6.4  7.2 99.00 99.00 99.00 999 1018.2  -0.8   3.0  -2.2 99.0 99.00
2003 01 05 22 129  6.4  6.9 99.00 99.00 99.00 999 1018.1  -0.2   3.2  -1.8 99.0 99.00
2003 01 05 23 134  5.0  5.6 99.00 99.00 99.00 999 1017.9   0.0   3.2  -0.3 99.0 99.00
2003 01 06 00 155  3.9  4.3 99.00 99.00 99.00 999 1018.1   0.1   3.3   0.0 99.0 99.00
2003 01 06 01 155  3.0  3.2 99.00 99.00 99.00 999 1018.2   0.4   3.5  -0.5 99.0 99.00
2003 01 06 02 180  2.1  2.5 99.00 99.00 99.00 999 1018.1   0.7   3.4  -0.8 99.0 99.00
2003 01 06 03 202  1.1  1.3 99.00 99.00 99.00 999 1017.3   1.1   3.5  -0.3 99.0 99.00
2003 01 06 04 240  1.2  1.4 99.00 99.00 99.00 999 1016.9   0.9   3.3   0.1 99.0 99.00
2003 01 06 05 262  2.2  2.4 99.00 99.00 99.00 999 1016.7   1.1   3.3  -0.1 99.0 99.00
2003 01 06 06 313  0.1  0.3 99.00 99.00 99.00 999 1016.5   0.9   3.3   0.0 99.0 99.00
2003 01 06 07 244  1.6  1.8 99.00 99.00 99.00 999 1016.5   0.8   3.3  -0.2 99.0 99.00
2003 01 06 08 329  1.5  1.8 99.00 99.00 99.00 999 1015.9   0.7   3.3  -0.4 99.0 99.00
2003 01 06 09 358  0.9  1.2 99.00 99.00 99.00 999 1015.3   0.8   3.2  -0.9 99.0 99.00
2003 01 06 10 299  2.0  2.3 99.00 99.00 99.00 999 1015.2   0.6   3.4  -0.4 99.0 99.00
2003 01 06 11 315  3.2  3.5 99.00 99.00 99.00 999 1015.0   0.4   3.4  -0.5 99.0 99.00
2003 01 06 12 345  3.4  3.8 99.00 99.00 99.00 999 1014.9   0.2   3.4  -0.6 99.0 99.00
2003 01 06 13 340  3.3  3.9 99.00 99.00 99.00 999 1015.4   0.3   3.4  -0.2 99.0 99.00
2003 01 06 14 325  1.7  2.0 99.00 99.00 99.00 999 1015.9   0.2   3.4  -0.2 99.0 99.00
2003 01 06 15 304  2.1  2.3 99.00 99.00 99.00 999 1016.2   0.3   3.2  -0.2 99.0 99.00
2003 01 06 16  20  0.9  1.1 99.00 99.00 99.00 999 1015.3   0.6   3.3  -0.6 99.0 99.00
2003 01 06 17 339  0.9  1.3 99.00 99.00 99.00 999 1014.2   1.1   3.4  -0.9 99.0 99.00
2003 01 06 18 286  2.2  2.5 99.00 99.00 99.00 999 1013.4   1.1   3.5  -1.5 99.0 99.00
2003 01 06 19 268  2.7  3.0 99.00 99.00 99.00 999 1012.8   1.5   3.5  -0.8 99.0 99.00
2003 01 06 20 294  2.5  2.9 99.00 99.00 99.00 999 1012.6   2.0   3.6  -0.5 99.0 99.00
2003 01 06 21 298  4.0  4.2 99.00 99.00 99.00 999 1013.0   2.4   3.6  -0.8 99.0 99.00
2003 01 06 22 314  4.6  6.1 99.00 99.00 99.00 999 1013.1   2.5   3.7  -0.6 99.0 99.00
2003 01 06 23 309  6.5  7.3 99.00 99.00 99.00 999 1013.5   2.0   3.7  -1.2 99.0 99.00
2003 01 07 00 320  6.6  7.9 99.00 99.00 99.00 999 1013.8   1.8   3.6  -2.8 99.0 99.00
2003 01 07 01 326  9.1 10.7 99.00 99.00 99.00 999 1014.1   1.4   3.5  -3.2 99.0 99.00
2003 01 07 02 319  9.3 11.1 99.00 99.00 99.00 999 1014.1   1.1   3.5  -3.1 99.0 99.00
2003 01 07 03 326  9.6 11.4 99.00 99.00 99.00 999 1014.5   1.0   3.3  -2.8 99.0 99.00
2003 01 07 04 323  7.8  8.5 99.00 99.00 99.00 999 1014.6   1.0   3.3  -2.9 99.0 99.00
2003 01 07 05 326  5.7  6.4 99.00 99.00 99.00 999 1014.9   0.1   3.2  -1.3 99.0 99.00
2003 01 07 06 318  8.4  9.5 99.00 99.00 99.00 999 1015.1   0.4   3.1  -2.4 99.0 99.00
2003 01 07 07 312 11.0 12.6 99.00 99.00 99.00 999 1015.9  -0.2   2.9  -6.6 99.0 99.00
2003 01 07 08 318 12.4 13.7 99.00 99.00 99.00 999 1016.5  -1.1   2.7  -8.5 99.0 99.00
2003 01 07 09 312 10.9 13.3 99.00 99.00 99.00 999 1017.0  -2.2   2.4  -9.8 99.0 99.00
2003 01 07 10 312 12.4 14.8 99.00 99.00 99.00 999 1017.8  -2.6   2.3 -10.9 99.0 99.00
2003 01 07 11 312 12.6 14.7 99.00 99.00 99.00 999 1018.6  -3.2   2.1 -11.8 99.0 99.00
2003 01 07 12 305 11.2 12.8 99.00 99.00 99.00 999 1019.2  -3.5   1.9 -12.2 99.0 99.00
2003 01 07 13 319 10.3 12.1 99.00 99.00 99.00 999 1019.7  -3.6   2.0 -13.1 99.0 99.00
2003 01 07 14 329 11.8 14.5 99.00 99.00 99.00 999 1020.1  -3.5   2.2 -13.7 99.0 99.00
2003 01 07 15 327  9.9 11.3 99.00 99.00 99.00 999 1020.1  -2.9   2.0 -13.5 99.0 99.00
2003 01 07 16 302  9.6 11.9 99.00 99.00 99.00 999 1019.5  -2.3   2.3 -13.3 99.0 99.00
2003 01 07 17 302 10.0 10.9 99.00 99.00 99.00 999 1018.0  -2.2   2.4 -12.2 99.0 99.00
2003 01 07 18 304 11.1 12.4 99.00 99.00 99.00 999 1016.6  -1.6   2.5 -14.2 99.0 99.00
2003 01 07 19 285  7.1  9.7 99.00 99.00 99.00 999 1015.8  -0.7   2.6 -14.0 99.0 99.00
2003 01 07 20 287  6.5  7.8 99.00 99.00 99.00 999 1014.6  -0.1   2.5 -16.6 99.0 99.00
2003 01 07 21 279  4.8  5.8 99.00 99.00 99.00 999 1013.6   0.5   2.5 -15.8 99.0 99.00
2003 01 07 22 223  6.2  6.9 99.00 99.00 99.00 999 1012.6   0.9   2.7 -15.0 99.0 99.00
2003 01 07 23 207  6.6  7.2 99.00 99.00 99.00 999 1011.4   0.8   2.7 -14.8 99.0 99.00
2003 01 08 00 202  7.9  8.5 99.00 99.00 99.00 999 1009.6   1.5   2.7 -12.4 99.0 99.00
2003 01 08 01 217  6.6  7.5 99.00 99.00 99.00 999 1008.6   1.7   3.0 -12.9 99.0 99.00
2003 01 08 02 206  6.7  7.4 99.00 99.00 99.00 999 1006.8   2.4   3.0 -13.6 99.0 99.00
2003 01 08 03 218  7.7  8.4 99.00 99.00 99.00 999 1005.0   3.0   3.1 -13.2 99.0 99.00
2003 01 08 04 219  6.2  6.7 99.00 99.00 99.00 999 1003.9   3.3   3.3 -14.4 99.0 99.00
2003 01 08 05 216  6.1  6.8 99.00 99.00 99.00 999 1002.6   3.4   3.3 -13.3 99.0 99.00
2003 01 08 06 209  5.2  5.7 99.00 99.00 99.00 999 1001.5   3.4   3.3 -11.5 99.0 99.00
2003 01 08 07 211  4.9  5.2 99.00 99.00 99.00 999 1000.5   3.4   3.3 -10.6 99.0 99.00
2003 01 08 08 228  6.9  8.6 99.00 99.00 99.00 999  999.9   4.2   3.2 -11.5 99.0 99.00
2003 01 08 09 239  5.3  5.7 99.00 99.00 99.00 999  999.2   4.1   3.1  -9.9 99.0 99.00
2003 01 08 10 270  3.8  4.1 99.00 99.00 99.00 999  999.3   3.8   3.1 -11.6 99.0 99.00
2003 01 08 11 243  5.8  6.2 99.00 99.00 99.00 999  998.5   3.5   3.1 -10.1 99.0 99.00
2003 01 08 12 237  5.8  6.6 99.00 99.00 99.00 999  998.5   4.0   3.1  -8.9 99.0 99.00
2003 01 08 13 217  6.6  7.0 99.00 99.00 99.00 999  997.7   3.6   3.3  -9.3 99.0 99.00
2003 01 08 14 241  3.8  4.9 99.00 99.00 99.00 999  999.7   3.9   3.3  -8.1 99.0 99.00
2003 01 08 15 248  5.1  5.6 99.00 99.00 99.00 999 1000.1   4.3   3.4  -8.1 99.0 99.00
2003 01 08 16 245  6.7  7.7 99.00 99.00 99.00 999  999.3   5.3   3.4  -5.9 99.0 99.00
2003 01 08 17 280  7.1  9.1 99.00 99.00 99.00 999  998.1   7.1   3.6  -3.9 99.0 99.00
2003 01 08 18 294 12.7 14.5 99.00 99.00 99.00 999  997.6   8.5   3.7  -3.6 99.0 99.00
2003 01 08 19 292 13.8 15.6 99.00 99.00 99.00 999  997.7   9.1   3.7  -3.8 99.0 99.00
2003 01 08 20 301  9.3 10.5 99.00 99.00 99.00 999  997.7   9.6   3.8  -4.2 99.0 99.00
2003 01 08 21 299  4.9  5.5 99.00 99.00 99.00 999  998.1   9.7   3.8  -3.7 99.0 99.00
2003 01 08 22 276  2.2  2.5 99.00 99.00 99.00 999  998.5   9.7   3.8  -3.6 99.0 99.00
2003 01 08 23 245  1.9  2.1 99.00 99.00 99.00 999  998.5   9.7   3.8  -3.8 99.0 99.00
2003 01 09 00 238  1.7  1.8 99.00 99.00 99.00 999  998.0   9.6   3.8  -3.6 99.0 99.00
2003 01 09 01 154  5.2  5.5 99.00 99.00 99.00 999  996.6   8.6   3.7  -2.1 99.0 99.00
2003 01 09 02 157  7.2  7.4 99.00 99.00 99.00 999  995.0   6.4   3.7   0.0 99.0 99.00
2003 01 09 03 167  8.6  9.3 99.00 99.00 99.00 999  992.3   5.6   3.7   1.5 99.0 99.00
2003 01 09 04 195  7.7  8.3 99.00 99.00 99.00 999  991.2   6.6   3.7   0.8 99.0 99.00
2003 01 09 05 200  7.3  7.5 99.00 99.00 99.00 999  989.6   7.3   3.7   0.3 99.0 99.00
2003 01 09 06 194  6.6  7.4 99.00 99.00 99.00 999  988.1   8.0   3.6  -0.6 99.0 99.00
2003 01 09 07 191  5.4  5.7 99.00 99.00 99.00 999  988.7   8.4   3.7  -1.2 99.0 99.00
2003 01 09 08 196  3.4  3.8 99.00 99.00 99.00 999  989.2   8.7   3.6  -2.2 99.0 99.00
2003 01 09 09 185  6.1  6.4 99.00 99.00 99.00 999  988.8   8.7   3.7  -2.5 99.0 99.00
2003 01 09 10 224  2.9  3.0 99.00 99.00 99.00 999  990.2   8.0   3.6  -2.8 99.0 99.00
2003 01 09 11 224  6.0  6.2 99.00 99.00 99.00 999  992.0   9.2   3.6  -4.5 99.0 99.00
2003 01 09 12 231  4.5  4.9 99.00 99.00 99.00 999  993.8   9.0   3.7  -3.4 99.0 99.00
2003 01 09 13 288  6.0  7.4 99.00 99.00 99.00 999  994.8  10.4   3.6  -3.6 99.0 99.00
2003 01 09 14 258  5.8  6.6 99.00 99.00 99.00 999  997.1  11.4   3.6  -6.2 99.0 99.00
2003 01 09 15 292  6.8  8.3 99.00 99.00 99.00 999  997.3  11.7   3.7  -7.1 99.0 99.00
2003 01 09 16 295  9.3 11.2 99.00 99.00 99.00 999  997.1  12.3   3.8  -8.3 99.0 99.00
2003 01 09 17 292 10.0 11.5 99.00 99.00 99.00 999  996.9  12.4   3.9  -9.3 99.0 99.00
2003 01 09 18 291  7.4  8.1 99.00 99.00 99.00 999  996.7  13.1   3.9 -11.4 99.0 99.00
2003 01 09 19 300  4.4  4.8 99.00 99.00 99.00 999  996.7  14.0   3.9 -11.8 99.0 99.00
2003 01 09 20 263  5.6  6.4 99.00 99.00 99.00 999  996.9  15.2   4.0 -14.4 99.0 99.00
2003 01 09 21 141  2.6  3.0 99.00 99.00 99.00 999  997.1  14.8   4.0 -12.6 99.0 99.00
2003 01 09 22 157  6.7  7.2 99.00 99.00 99.00 999  997.2  12.4   3.9  -6.0 99.0 99.00
2003 01 09 23 202  3.0  3.2 99.00 99.00 99.00 999  997.6   7.8   3.9  -0.1 99.0 99.00
2003 01 10 00 231  2.3  2.4 99.00 99.00 99.00 999  997.5   8.0   3.9  -0.4 99.0 99.00
2003 01 10 01 308  1.4  1.5 99.00 99.00 99.00 999  997.4   8.9   3.9  -3.3 99.0 99.00
2003 01 10 02 356  4.6  4.8 99.00 99.00 99.00 999  997.4   8.9   4.0  -3.6 99.0 99.00
2003 01 10 03   0  2.9  3.2 99.00 99.00 99.00 999  997.8   9.0   4.1  -2.8 99.0 99.00
2003 01 10 04   0  0.0  0.0 99.00 99.00 99.00 999  997.7   7.6   4.1  -3.4 99.0 99.00
2003 01 10 05 330  3.6  4.0 99.00 99.00 99.00 999  997.3   9.7   4.0  -5.0 99.0 99.00
2003 01 10 06 213  2.9  3.4 99.00 99.00 99.00 999  997.9   6.4   4.0  -1.4 99.0 99.00
2003 01 10 07 252  2.0  2.5 99.00 99.00 99.00 999  998.4   9.0   3.9  -7.5 99.0 99.00
2003 01 10 08 299  4.1  4.5 99.00 99.00 99.00 999  999.0   8.8   3.8  -8.1 99.0 99.00
2003 01 10 09 328  5.9  7.1 99.00 99.00 99.00 999  999.3   8.5   3.9  -8.4 99.0 99.00
2003 01 10 10 320  7.8  8.9 99.00 99.00 99.00 999  999.8   8.4   3.9 -10.4 99.0 99.00
2003 01 10 11 324  8.6 11.3 99.00 99.00 99.00 999 1001.0   7.7   3.8 -10.2 99.0 99.00
2003 01 10 12 310  9.5 11.7 99.00 99.00 99.00 999 1002.3   7.0   3.8 -10.4 99.0 99.00
2003 01 10 13 305  7.9  9.1 99.00 99.00 99.00 999 1003.3   6.2   3.7 -11.0 99.0 99.00
2003 01 10 14 290  7.9  9.2 99.00 99.00 99.00 999 1004.3   6.3   3.9  -9.5 99.0 99.00
2003 01 10 15 292  8.8  9.7 99.00 99.00 99.00 999 1004.9   6.6   3.9  -9.9 99.0 99.00
2003 01 10 16 294  9.6 11.0 99.00 99.00 99.00 999 1005.1   6.8   4.0 -10.3 99.0 99.00
2003 01 10 17 300  8.0  8.8 99.00 99.00 99.00 999 1004.4   6.5   4.0  -9.5 99.0 99.00
2003 01 10 18 316  7.9  8.9 99.00 99.00 99.00 999 1004.4   6.2   4.2  -8.5 99.0 99.00
2003 01 10 19 292  6.6  8.2 99.00 99.00 99.00 999 1004.6   6.1   4.1  -9.4 99.0 99.00
2003 01 10 20 307  9.2  9.8 99.00 99.00 99.00 999 1005.7   4.6   4.1  -5.3 99.0 99.00
