YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
85 10 28 04 250 06.2 06.7 99.00 99.00 99.00 999 1017.5  17.0  17.5 999.0 99.0
85 10 28 05 250 04.6 05.7 99.00 99.00 99.00 999 1017.3  16.8  17.7 999.0 99.0
85 10 28 06 260 05.1 05.7 99.00 99.00 99.00 999 1017.5  16.7  17.8 999.0 99.0
85 10 28 07 300 05.1 05.7 99.00 99.00 99.00 999 1018.3  15.6  17.2 999.0 99.0
85 10 28 08 350 07.7 08.8 99.00 99.00 99.00 999 1018.6  16.8  17.4 999.0 99.0
85 10 28 09 340 07.7 08.8 99.00 99.00 99.00 999 1019.4  15.8  17.2 999.0 99.0
85 10 28 10 340 06.7 08.3 99.00 99.00 99.00 999 1020.5  15.2  17.1 999.0 99.0
85 10 28 11 350 08.3 09.3 99.00 99.00 99.00 999 1021.4  14.3  17.0 999.0 99.0
85 10 28 12 000 09.3 10.8 99.00 99.00 99.00 999 1022.1  13.1  16.6 999.0 99.0
85 10 28 13 350 09.3 10.3 99.00 99.00 99.00 999 1023.1  12.3  16.8 999.0 99.0
85 10 28 14 010 07.7 09.3 99.00 99.00 99.00 999 1024.0  11.9  16.8 999.0 99.0
85 10 28 15 350 06.2 07.2 99.00 99.00 99.00 999 1024.1  11.3  16.6 999.0 99.0
85 10 28 16 340 04.6 05.7 99.00 99.00 99.00 999 1024.1  11.6  16.5 999.0 99.0
85 10 28 17 350 05.7 07.2 99.00 99.00 99.00 999 1023.9  12.1  16.6 999.0 99.0
85 10 28 18 000 05.7 06.2 99.00 99.00 99.00 999 1023.4  12.6  16.7 999.0 99.0
85 10 28 19 010 04.1 05.1 99.00 99.00 99.00 999 1022.9  13.4  16.6 999.0 99.0
85 10 28 20 350 06.2 06.7 99.00 99.00 99.00 999 1022.8  14.2  16.9 999.0 99.0
85 10 28 21 010 05.7 06.7 99.00 99.00 99.00 999 1023.0  14.4  17.1 999.0 99.0
85 10 28 22 350 07.2 08.3 99.00 99.00 99.00 999 1023.6  14.1  16.8 999.0 99.0
85 10 28 23 350 07.7 08.8 99.00 99.00 99.00 999 1024.4  13.5  16.6 999.0 99.0
85 10 29 00 000 07.2 08.3 99.00 99.00 99.00 999 1025.0  13.3  16.2 999.0 99.0
85 10 29 01 350 06.7 07.7 99.00 99.00 99.00 999 1025.7  12.8  16.2 999.0 99.0
85 10 29 02 000 09.8 10.8 99.00 99.00 99.00 999 1026.4  12.4  16.1 999.0 99.0
85 10 29 03 000 09.3 10.8 99.00 99.00 99.00 999 1026.5  11.9  15.8 999.0 99.0
85 10 29 04 010 10.8 12.9 99.00 99.00 99.00 999 1026.6  11.0  15.7 999.0 99.0
85 10 29 05 030 09.3 10.3 99.00 99.00 99.00 999 1026.9  09.9  15.6 999.0 99.0
85 10 29 06 020 08.3 09.3 99.00 99.00 99.00 999 1026.6  09.2  15.5 999.0 99.0
85 10 29 07 020 09.8 11.3 99.00 99.00 99.00 999 1026.7  08.7  15.3 999.0 99.0
85 10 29 08 020 09.3 10.3 99.00 99.00 99.00 999 1027.0  08.0  15.0 999.0 99.0
85 10 29 09 010 09.3 10.8 99.00 99.00 99.00 999 1026.7  07.6  14.8 999.0 99.0
85 10 29 10 340 06.7 07.7 99.00 99.00 99.00 999 1026.7  06.5  14.5 999.0 99.0
85 10 29 11 350 06.7 07.2 99.00 99.00 99.00 999 1026.6  06.6  14.4 999.0 99.0
85 10 29 12 330 05.1 05.7 99.00 99.00 99.00 999 1027.2  05.8 999.0 999.0 99.0
85 10 29 13 340 04.1 06.2 99.00 99.00 99.00 999 1028.0  05.3  14.6 999.0 99.0
85 10 29 14 000 04.6 05.1 99.00 99.00 99.00 999 1028.0  05.7  14.6 999.0 99.0
85 10 29 17 010 04.6 05.1 99.00 99.00 99.00 999 1026.8 999.0  15.1 999.0 99.0
85 10 29 20 020 02.1 02.6 99.00 99.00 99.00 999 1024.6  10.1  15.7 999.0 99.0
85 10 29 21 040 01.5 03.1 99.00 99.00 99.00 999 1023.7  10.5  15.9 999.0 99.0
85 10 29 22 030 00.5 01.5 99.00 99.00 99.00 999 1023.5  10.8  15.9 999.0 99.0
85 10 29 23 010 01.5 02.1 99.00 99.00 99.00 999 1023.5  11.0  15.6 999.0 99.0
85 10 30 00 070 03.1 03.6 99.00 99.00 99.00 999 1023.4  11.1  15.6 999.0 99.0
85 10 30 01 080 01.0 01.5 99.00 99.00 99.00 999 1023.8  11.1  15.4 999.0 99.0
85 10 30 02 090 02.1 02.6 99.00 99.00 99.00 999 1023.5  11.0  15.3 999.0 99.0
85 10 30 03 090 02.6 03.1 99.00 99.00 99.00 999 1023.1  11.0  15.7 999.0 99.0
85 10 30 04 100 01.5 02.6 99.00 99.00 99.00 999 1022.9  10.9  15.5 999.0 99.0
85 10 30 05 090 02.1 02.6 99.00 99.00 99.00 999 1022.3  10.6  15.4 999.0 99.0
85 10 30 06 080 02.6 03.1 99.00 99.00 99.00 999 1022.0  10.2  15.3 999.0 99.0
85 10 30 07 080 03.1 04.1 99.00 99.00 99.00 999 1021.8  10.2  15.5 999.0 99.0
85 10 30 08 080 02.6 03.1 99.00 99.00 99.00 999 1021.3  10.3  15.6 999.0 99.0
85 10 30 09 090 01.5 02.1 99.00 99.00 99.00 999 1020.9  10.5  15.5 999.0 99.0
85 10 30 10 070 02.6 03.1 99.00 99.00 99.00 999 1020.7  10.6  15.3 999.0 99.0
85 10 30 11 070 03.1 03.6 99.00 99.00 99.00 999 1020.8  10.3  15.1 999.0 99.0
85 10 30 12 070 04.1 04.6 99.00 99.00 99.00 999 1020.9  09.4  14.9 999.0 99.0
85 10 30 13 060 03.1 03.6 99.00 99.00 99.00 999 1021.4  09.5  14.9 999.0 99.0
85 10 30 14 070 04.1 04.6 99.00 99.00 99.00 999 1021.3  09.8  14.8 999.0 99.0
85 10 30 15 080 04.1 05.1 99.00 99.00 99.00 999 1020.7  10.8  15.0 999.0 99.0
85 10 30 16 060 03.6 04.6 99.00 99.00 99.00 999 1020.3  11.5  15.6 999.0 99.0
85 10 30 17 070 02.1 03.1 99.00 99.00 99.00 999 1019.7  12.4  15.8 999.0 99.0
85 10 30 18 060 02.6 03.1 99.00 99.00 99.00 999 1018.5  13.3  16.0 999.0 99.0
85 10 30 19 000 03.1 03.6 99.00 99.00 99.00 999 1018.0  13.1  16.2 999.0 99.0
85 10 30 20 000 04.6 05.1 99.00 99.00 99.00 999 1017.8  13.6  16.2 999.0 99.0
85 10 30 21 000 05.7 06.2 99.00 99.00 99.00 999 1017.4  13.5  15.9 999.0 99.0
85 10 30 22 010 05.1 06.2 99.00 99.00 99.00 999 1017.5  14.6  15.5 999.0 99.0
85 10 30 23 070 06.2 07.2 99.00 99.00 99.00 999 1017.9  14.5  15.9 999.0 99.0
85 10 31 01 080 06.2 07.2 99.00 99.00 99.00 999 1018.1  13.7  15.8 999.0 99.0
85 10 31 02 060 05.1 06.2 99.00 99.00 99.00 999 1018.2  13.3  15.5 999.0 99.0
85 10 31 03 060 04.6 05.7 99.00 99.00 99.00 999 1018.1  12.9  15.3 999.0 99.0
85 10 31 04 060 04.1 05.1 99.00 99.00 99.00 999 1017.9  12.9  15.6 999.0 99.0
85 10 31 05 040 05.7 06.7 99.00 99.00 99.00 999 1017.6  12.9  15.7 999.0 99.0
85 10 31 06 030 06.7 07.2 99.00 99.00 99.00 999 1017.3  12.7  15.6 999.0 99.0
85 10 31 07 040 06.7 07.2 99.00 99.00 99.00 999 1017.0  12.6  15.5 999.0 99.0
85 10 31 08 040 06.7 07.7 99.00 99.00 99.00 999 1016.9  12.4  15.5 999.0 99.0
85 10 31 09 040 07.7 99.0 99.00 99.00 99.00 999 1017.2  12.5  15.5 999.0 99.0
85 10 31 10 040 08.8 10.3 99.00 99.00 99.00 999 1016.9  12.4  15.5 999.0 99.0
85 10 31 11 040 08.3 09.8 99.00 99.00 99.00 999 1017.0  12.1  15.5 999.0 99.0
85 10 31 12 040 08.3 09.3 99.00 99.00 99.00 999 1017.1  12.1  15.4 999.0 99.0
85 10 31 13 030 07.7 08.8 99.00 99.00 99.00 999 1017.7  11.9  15.3 999.0 99.0
85 10 31 14 030 08.8 09.3 99.00 99.00 99.00 999 1017.5  11.9  15.6 999.0 99.0
85 10 31 15 030 08.8 09.8 99.00 99.00 99.00 999 1017.1  12.2  15.6 999.0 99.0
85 10 31 16 030 07.7 08.8 99.00 99.00 99.00 999 1017.0  12.7  15.4 999.0 99.0
85 10 31 17 020 06.7 07.7 99.00 99.00 99.00 999 1016.6  13.8  15.2 999.0 99.0
85 10 31 18 050 08.3 09.8 99.00 99.00 99.00 999 1016.1  15.0  15.9 999.0 99.0
85 10 31 19 050 06.2 07.2 99.00 99.00 99.00 999 1015.9  14.7  16.0 999.0 99.0
85 10 31 20 070 08.8 10.3 99.00 99.00 99.00 999 1015.7  15.4  15.5 999.0 99.0
85 10 31 21 060 11.3 12.9 99.00 99.00 99.00 999 1015.3  15.4  15.4 999.0 99.0
85 10 31 22 050 10.3 11.9 99.00 99.00 99.00 999 1015.1  15.1  15.6 999.0 99.0
85 10 31 23 040 08.8 10.3 99.00 99.00 99.00 999 1015.7  14.5  15.6 999.0 99.0
85 11 01 00 040 08.3 09.8 99.00 99.00 99.00 999 1015.8  14.1  15.4 999.0 99.0
85 11 01 01 040 06.7 07.7 99.00 99.00 99.00 999 1016.0  13.6  15.2 999.0 99.0
85 11 01 02 040 08.8 09.8 99.00 99.00 99.00 999 1015.4  13.3  15.3 999.0 99.0
85 11 01 03 040 07.7 08.8 99.00 99.00 99.00 999 1015.6  13.1  15.4 999.0 99.0
85 11 01 04 040 08.8 10.3 99.00 99.00 99.00 999 1015.0  13.0  15.6 999.0 99.0
85 11 01 05 040 07.2 07.7 99.00 99.00 99.00 999 1014.8  13.1  15.7 999.0 99.0
85 11 01 06 040 08.8 09.8 99.00 99.00 99.00 999 1014.2  13.3  15.5 999.0 99.0
85 11 01 07 040 08.3 09.3 99.00 99.00 99.00 999 1014.0  13.4  15.4 999.0 99.0
85 11 01 08 040 08.3 10.3 99.00 99.00 99.00 999 1013.7  13.6  15.5 999.0 99.0
85 11 01 09 040 08.3 08.8 99.00 99.00 99.00 999 1013.3  13.7  15.4 999.0 99.0
85 11 01 10 050 09.3 10.3 99.00 99.00 99.00 999 1013.4  13.6  15.5 999.0 99.0
85 11 01 11 050 09.3 09.8 99.00 99.00 99.00 999 1013.4  13.3  15.3 999.0 99.0
85 11 01 12 050 09.3 10.3 99.00 99.00 99.00 999 1014.0  12.9  15.2 999.0 99.0
85 11 01 13 050 08.3 09.3 99.00 99.00 99.00 999 1014.3  12.8  15.3 999.0 99.0
85 11 01 14 040 09.3 10.3 99.00 99.00 99.00 999 1014.1  13.1  15.2 999.0 99.0
85 11 01 15 050 08.8 10.3 99.00 99.00 99.00 999 1013.7  13.6  15.3 999.0 99.0
85 11 01 16 060 08.3 09.3 99.00 99.00 99.00 999 1013.5  14.5  15.6 999.0 99.0
85 11 01 17 050 07.7 09.3 99.00 99.00 99.00 999 1012.9  15.3  15.7 999.0 99.0
85 11 01 18 060 07.2 08.3 99.00 99.00 99.00 999 1012.1  15.3  15.3 999.0 99.0
85 11 01 19 060 09.3 10.3 99.00 99.00 99.00 999 1011.6  15.5  15.1 999.0 99.0
85 11 01 20 070 08.3 09.8 99.00 99.00 99.00 999 1011.5  15.5  14.9 999.0 99.0
85 11 01 21 060 08.3 11.3 99.00 99.00 99.00 999 1011.3  15.2  15.0 999.0 99.0
85 11 01 22 060 08.8 10.8 99.00 99.00 99.00 999 1011.1  15.0  15.2 999.0 99.0
85 11 01 23 070 09.3 09.8 99.00 99.00 99.00 999 1011.1  14.5  15.3 999.0 99.0
85 11 02 00 060 08.8 10.8 99.00 99.00 99.00 999 1011.4  13.9  15.4 999.0 99.0
85 11 02 01 050 08.3 09.3 99.00 99.00 99.00 999 1011.6  13.5  15.4 999.0 99.0
85 11 02 02 050 08.8 10.3 99.00 99.00 99.00 999 1011.8  13.2  15.2 999.0 99.0
85 11 02 03 040 08.8 09.8 99.00 99.00 99.00 999 1011.5  12.8  15.4 999.0 99.0
85 11 02 04 050 08.8 09.8 99.00 99.00 99.00 999 1011.0  12.7  15.6 999.0 99.0
85 11 02 05 050 08.3 09.8 99.00 99.00 99.00 999 1010.9  12.6  15.3 999.0 99.0
85 11 02 06 040 08.8 09.8 99.00 99.00 99.00 999 1010.9  12.5  14.8 999.0 99.0
85 11 02 07 050 08.8 10.3 99.00 99.00 99.00 999 1010.8  12.4  15.4 999.0 99.0
85 11 02 08 050 08.3 09.3 99.00 99.00 99.00 999 1010.9  12.5  15.3 999.0 99.0
85 11 02 09 050 08.8 09.8 99.00 99.00 99.00 999 1010.9  12.6  15.3 999.0 99.0
85 11 02 10 040 08.8 09.8 99.00 99.00 99.00 999 1011.1  12.5  15.3 999.0 99.0
85 11 02 11 050 09.3 10.3 99.00 99.00 99.00 999 1011.1  12.5  15.1 999.0 99.0
85 11 02 12 040 07.7 09.3 99.00 99.00 99.00 999 1011.8  12.1  15.0 999.0 99.0
85 11 02 13 040 08.3 09.3 99.00 99.00 99.00 999 1012.3  11.6  14.9 999.0 99.0
85 11 02 14 040 07.7 09.3 99.00 99.00 99.00 999 1012.5  11.8  15.2 999.0 99.0
85 11 02 15 040 07.7 08.8 99.00 99.00 99.00 999 1012.4  12.7  15.4 999.0 99.0
85 11 02 16 040 07.2 09.3 99.00 99.00 99.00 999 1012.1  13.8  15.1 999.0 99.0
85 11 02 17 050 07.2 08.8 99.00 99.00 99.00 999 1011.6  14.5  14.9 999.0 99.0
85 11 02 18 050 06.7 07.2 99.00 99.00 99.00 999 1011.9  14.5  15.4 999.0 99.0
85 11 02 19 020 08.8 09.8 99.00 99.00 99.00 999 1012.3  13.4  15.9 999.0 99.0
85 11 02 20 030 07.7 08.8 99.00 99.00 99.00 999 1012.7  12.7  15.6 999.0 99.0
85 11 02 21 020 06.7 08.3 99.00 99.00 99.00 999 1013.0  12.4  15.6 999.0 99.0
85 11 02 22 030 07.2 07.7 99.00 99.00 99.00 999 1013.2  12.5  15.5 999.0 99.0
85 11 02 23 020 09.3 09.8 99.00 99.00 99.00 999 1013.8  12.7  15.7 999.0 99.0
85 11 03 00 040 07.7 08.8 99.00 99.00 99.00 999 1014.3  12.6  15.3 999.0 99.0
85 11 03 01 040 07.2 08.8 99.00 99.00 99.00 999 1014.6  12.7  15.0 999.0 99.0
85 11 03 02 050 07.2 08.3 99.00 99.00 99.00 999 1015.1  12.8  15.2 999.0 99.0
85 11 03 03 050 07.7 09.3 99.00 99.00 99.00 999 1015.2  12.9  15.3 999.0 99.0
85 11 03 04 040 06.7 07.2 99.00 99.00 99.00 999 1015.2  12.9  15.6 999.0 99.0
85 11 03 05 050 07.2 07.7 99.00 99.00 99.00 999 1015.1  12.9  15.3 999.0 99.0
85 11 03 06 040 07.2 08.3 99.00 99.00 99.00 999 1014.8  12.9  15.3 999.0 99.0
85 11 03 07 050 08.3 09.3 99.00 99.00 99.00 999 1015.0  12.7  15.4 999.0 99.0
85 11 03 08 040 07.2 08.3 99.00 99.00 99.00 999 1014.9  12.7  15.2 999.0 99.0
85 11 03 09 050 08.3 10.3 99.00 99.00 99.00 999 1014.6  12.5  15.0 999.0 99.0
85 11 03 10 050 06.2 07.2 99.00 99.00 99.00 999 1014.9  12.5  15.1 999.0 99.0
85 11 03 11 050 06.7 07.7 99.00 99.00 99.00 999 1015.1  12.8  15.1 999.0 99.0
85 11 03 12 050 06.7 07.2 99.00 99.00 99.00 999 1015.7  12.9  15.1 999.0 99.0
85 11 03 13 060 07.2 08.8 99.00 99.00 99.00 999 1016.2  13.1  15.2 999.0 99.0
85 11 03 14 060 06.7 07.7 99.00 99.00 99.00 999 1016.7  12.9  15.1 999.0 99.0
85 11 03 15 070 08.8 09.8 99.00 99.00 99.00 999 1016.4  13.8  15.2 999.0 99.0
85 11 03 16 070 09.8 10.8 99.00 99.00 99.00 999 1016.0  14.2  15.3 999.0 99.0
85 11 03 17 070 10.3 99.0 99.00 99.00 99.00 999 9999.0  14.1 999.0 999.0 99.0
85 11 03 18 070 11.3 13.4 99.00 99.00 99.00 999 1015.0  14.4  15.3 999.0 99.0
85 11 03 19 070 11.3 12.4 99.00 99.00 99.00 999 1014.6  14.4  15.2 999.0 99.0
85 11 03 20 080 12.4 13.9 99.00 99.00 99.00 999 1014.4  15.1  15.1 999.0 99.0
85 11 03 21 080 11.3 12.9 99.00 99.00 99.00 999 1014.8  15.2  15.0 999.0 99.0
85 11 03 22 090 10.3 12.9 99.00 99.00 99.00 999 1015.0  15.3  15.1 999.0 99.0
85 11 03 23 090 11.3 12.9 99.00 99.00 99.00 999 1015.2  15.2  15.1 999.0 99.0
85 11 04 00 080 11.3 12.9 99.00 99.00 99.00 999 1015.4  14.9  15.4 999.0 99.0
85 11 04 01 080 10.3 12.4 99.00 99.00 99.00 999 1015.3  14.8  15.4 999.0 99.0
85 11 04 02 080 09.8 11.3 99.00 99.00 99.00 999 1014.9  14.8  15.3 999.0 99.0
85 11 04 03 080 10.3 10.8 99.00 99.00 99.00 999 1014.3  15.0  15.3 999.0 99.0
85 11 04 04 080 09.8 12.4 99.00 99.00 99.00 999 1014.4  14.9  15.3 999.0 99.0
85 11 04 05 080 09.8 11.3 99.00 99.00 99.00 999 1014.3  14.8  15.2 999.0 99.0
85 11 04 06 080 09.3 10.3 99.00 99.00 99.00 999 1013.9  14.7  15.3 999.0 99.0
85 11 04 07 080 08.8 10.3 99.00 99.00 99.00 999 1014.0  14.9  15.3 999.0 99.0
85 11 04 08 070 08.3 09.3 99.00 99.00 99.00 999 1013.8  15.3  15.1 999.0 99.0
85 11 04 09 070 08.3 09.8 99.00 99.00 99.00 999 1013.7  15.0  15.0 999.0 99.0
85 11 04 10 070 08.8 09.3 99.00 99.00 99.00 999 1013.0  14.9  14.8 999.0 99.0
85 11 04 11 070 10.8 12.4 99.00 99.00 99.00 999 1012.0  14.8  14.8 999.0 99.0
85 11 04 12 080 11.3 12.4 99.00 99.00 99.00 999 1011.7  15.2  14.8 999.0 99.0
85 11 04 13 080 09.3 10.8 99.00 99.00 99.00 999 1013.0  14.5  14.8 999.0 99.0
85 11 04 14 070 12.4 14.4 99.00 99.00 99.00 999 1012.0  14.5  14.8 999.0 99.0
85 11 04 15 080 18.0 20.1 99.00 99.00 99.00 999 1008.6  14.5  14.8 999.0 99.0
85 11 04 16 090 11.9 13.9 99.00 99.00 99.00 999 1009.1  15.7  14.9 999.0 99.0
85 11 04 17 100 14.4 16.0 99.00 99.00 99.00 999 1006.5  16.6  14.9 999.0 99.0
85 11 04 18 100 11.3 14.4 99.00 99.00 99.00 999 1006.2  17.1  14.7 999.0 99.0
85 11 04 19 090 14.4 18.0 99.00 99.00 99.00 999 1003.0  17.3  14.5 999.0 99.0
85 11 04 20 100 14.4 16.5 99.00 99.00 99.00 999 1002.6  17.3  14.4 999.0 99.0
85 11 04 21 090 16.0 18.6 99.00 99.00 99.00 999 1001.7  17.2  14.5 999.0 99.0
85 11 04 22 090 14.4 16.0 99.00 99.00 99.00 999 1001.8  17.3  14.7 999.0 99.0
85 11 04 23 090 14.9 18.0 99.00 99.00 99.00 999 1000.6  17.2  15.0 999.0 99.0
85 11 05 00 090 14.4 17.5 99.00 99.00 99.00 999 1000.3  17.0  15.0 999.0 99.0
85 11 05 01 090 17.5 20.1 99.00 99.00 99.00 999 0998.6  17.1  15.0 999.0 99.0
85 11 05 02 090 17.0 20.1 99.00 99.00 99.00 999 0997.3  16.6  15.0 999.0 99.0
85 11 05 03 100 12.9 14.4 99.00 99.00 99.00 999 0996.8  15.8  15.0 999.0 99.0
85 11 05 04 100 10.8 12.4 99.00 99.00 99.00 999 0995.9  16.4  14.4 999.0 99.0
85 11 05 05 120 09.8 10.3 99.00 99.00 99.00 999 0995.8  17.0  15.0 999.0 99.0
85 11 05 06 180 07.2 08.3 99.00 99.00 99.00 999 0996.0  16.4  15.0 999.0 99.0
85 11 05 07 170 06.2 06.7 99.00 99.00 99.00 999 0996.3  15.7  14.9 999.0 99.0
85 11 05 08 180 06.7 07.7 99.00 99.00 99.00 999 0995.9  15.2  15.0 999.0 99.0
85 11 05 09 190 02.1 02.6 99.00 99.00 99.00 999 0995.1  14.8  14.9 999.0 99.0
85 11 05 10 200 07.2 07.7 99.00 99.00 99.00 999 0995.2  14.0  14.8 999.0 99.0
85 11 05 11 200 07.7 08.8 99.00 99.00 99.00 999 0995.6  13.3  14.6 999.0 99.0
85 11 05 12 190 05.7 06.2 99.00 99.00 99.00 999 0995.9  12.9  14.4 999.0 99.0
85 11 05 13 200 05.1 05.7 99.00 99.00 99.00 999 0996.1  12.8  14.5 999.0 99.0
85 11 05 14 190 04.1 04.6 99.00 99.00 99.00 999 0996.4  12.7  14.4 999.0 99.0
85 11 05 15 190 03.6 03.6 99.00 99.00 99.00 999 0997.0  12.7  14.6 999.0 99.0
85 11 05 16 180 03.6 04.1 99.00 99.00 99.00 999 0997.3  11.9  14.6 999.0 99.0
85 11 05 17 170 06.2 06.7 99.00 99.00 99.00 999 0997.1  12.2  14.6 999.0 99.0
85 11 05 18 240 03.1 03.6 99.00 99.00 99.00 999 0997.0  11.6  14.5 999.0 99.0
85 11 05 19 200 04.6 05.1 99.00 99.00 99.00 999 0997.2  10.9  14.6 999.0 99.0
85 11 05 20 200 03.1 03.6 99.00 99.00 99.00 999 0997.5  11.0  14.8 999.0 99.0
85 11 05 21 210 04.6 05.1 99.00 99.00 99.00 999 0998.1  10.8  14.7 999.0 99.0
85 11 05 22 220 03.6 04.6 99.00 99.00 99.00 999 0998.5  10.6  14.6 999.0 99.0
85 11 05 23 230 03.1 03.6 99.00 99.00 99.00 999 0999.0  10.7  14.4 999.0 99.0
