YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
95 01 02 07 221 08.2 08.6 99.00 99.00 99.00 999 1007.1  09.9  06.9 999.0 99.0
95 01 02 08 268 07.8 08.4 99.00 99.00 99.00 999 1007.2  09.9  06.7 999.0 99.0
95 01 02 09 295 13.0 15.8 99.00 99.00 99.00 999 1009.1  07.2  06.8 999.0 99.0
95 01 02 10 308 11.7 13.8 99.00 99.00 99.00 999 1010.0  05.7  06.6 999.0 99.0
95 01 02 11 303 08.5 10.0 99.00 99.00 99.00 999 1011.2  05.7  06.7 999.0 99.0
95 01 02 12 309 09.3 11.1 99.00 99.00 99.00 999 1012.9  04.9  06.7 999.0 99.0
95 01 02 13 293 09.9 11.8 99.00 99.00 99.00 999 1014.3  04.0  06.3 999.0 99.0
95 01 02 14 284 10.9 12.8 99.00 99.00 99.00 999 1015.8  03.3  06.5 999.0 99.0
95 01 02 15 297 11.3 13.4 99.00 99.00 99.00 999 1017.2  02.6  06.4 999.0 99.0
95 01 02 16 283 14.7 17.4 99.00 99.00 99.00 999 1017.9  01.5  06.1 999.0 99.0
95 01 02 17 297 12.5 15.2 99.00 99.00 99.00 999 1017.7  01.3  05.9 999.0 99.0
95 01 02 18 287 13.3 15.0 99.00 99.00 99.00 999 1018.3  01.1  06.0 999.0 99.0
95 01 02 19 279 11.0 14.0 99.00 99.00 99.00 999 1018.4  01.1  06.1 999.0 99.0
95 01 02 20 302 13.2 14.1 99.00 99.00 99.00 999 1018.7  01.3  06.1 999.0 99.0
95 01 02 21 310 06.9 07.8 99.00 99.00 99.00 999 1019.6  01.1  06.4 999.0 99.0
95 01 02 22 290 09.8 11.0 99.00 99.00 99.00 999 1020.4  01.1  06.2 999.0 99.0
95 01 02 23 313 07.3 08.5 99.00 99.00 99.00 999 1021.2  00.5  06.1 999.0 99.0
95 01 03 00 331 06.6 08.1 99.00 99.00 99.00 999 1021.5  00.1  05.8 999.0 99.0
95 01 03 01 312 05.5 06.0 99.00 99.00 99.00 999 1022.5 -00.3  05.6 999.0 99.0
95 01 03 02 312 05.6 06.2 99.00 99.00 99.00 999 1023.4 -00.8  05.2 999.0 99.0
95 01 03 03 313 08.1 09.9 99.00 99.00 99.00 999 1024.2 -01.3  05.1 999.0 99.0
95 01 03 04 322 12.6 14.5 99.00 99.00 99.00 999 1024.6 -01.4  04.9 999.0 99.0
95 01 03 05 315 05.9 07.1 99.00 99.00 99.00 999 1025.5 -02.0  04.7 999.0 99.0
95 01 03 06 291 08.6 10.0 99.00 99.00 99.00 999 1025.9 -01.9  04.7 999.0 99.0
95 01 03 07 303 06.2 06.9 99.00 99.00 99.00 999 1026.4 -02.1  04.6 999.0 99.0
95 01 03 08 301 06.4 07.5 99.00 99.00 99.00 999 1027.3 -02.1  04.6 999.0 99.0
95 01 03 09 300 06.6 07.5 99.00 99.00 99.00 999 1027.5 -02.5  04.6 999.0 99.0
95 01 03 10 289 05.1 06.3 99.00 99.00 99.00 999 1028.1 -02.7  04.7 999.0 99.0
95 01 03 11 271 05.5 06.2 99.00 99.00 99.00 999 1028.8 -02.6  04.8 999.0 99.0
95 01 03 12 309 04.6 06.6 99.00 99.00 99.00 999 1028.6 -02.5  04.8 999.0 99.0
95 01 03 13 301 04.2 04.8 99.00 99.00 99.00 999 1028.8 -02.4  04.9 999.0 99.0
95 01 03 14 252 02.3 02.9 99.00 99.00 99.00 999 1028.7 -02.1  05.3 999.0 99.0
95 01 03 15 288 04.1 04.9 99.00 99.00 99.00 999 1028.7 -01.7  04.6 999.0 99.0
95 01 03 16 296 04.5 05.1 99.00 99.00 99.00 999 1028.1 -00.8  04.9 999.0 99.0
95 01 03 17 302 03.5 04.4 99.00 99.00 99.00 999 1026.3 -00.2  05.1 999.0 99.0
95 01 03 18 289 03.0 03.9 99.00 99.00 99.00 999 1025.8  00.1  05.2 999.0 99.0
95 01 03 19 206 04.7 05.5 99.00 99.00 99.00 999 1025.7  00.5  05.4 999.0 99.0
95 01 03 20 215 04.9 05.5 99.00 99.00 99.00 999 1025.6  00.7  05.5 999.0 99.0
95 01 03 21 209 08.2 08.8 99.00 99.00 99.00 999 1026.3  00.8  05.3 999.0 99.0
95 01 03 22 202 07.4 08.5 99.00 99.00 99.00 999 1024.9  00.7  05.5 999.0 99.0
95 01 03 23 206 09.2 10.2 99.00 99.00 99.00 999 1024.7  01.0  05.5 999.0 99.0
95 01 04 00 207 04.4 05.9 99.00 99.00 99.00 999 1024.1  00.8  05.6 999.0 99.0
95 01 04 01 220 05.7 06.9 99.00 99.00 99.00 999 1023.9  01.0  05.7 999.0 99.0
95 01 04 02 215 07.1 07.7 99.00 99.00 99.00 999 1023.6  00.9  05.5 999.0 99.0
95 01 04 03 205 06.2 07.0 99.00 99.00 99.00 999 1023.1  01.0  05.5 999.0 99.0
95 01 04 04 208 07.3 08.6 99.00 99.00 99.00 999 1021.9  01.1  05.1 999.0 99.0
95 01 04 05 213 06.8 07.7 99.00 99.00 99.00 999 1021.4  00.8  05.2 999.0 99.0
95 01 04 06 262 04.3 05.2 99.00 99.00 99.00 999 1021.0  00.2  05.2 999.0 99.0
95 01 04 07 280 04.1 04.5 99.00 99.00 99.00 999 1020.9  00.3  05.1 999.0 99.0
95 01 04 08 314 03.8 04.8 99.00 99.00 99.00 999 1020.9  00.3  05.2 999.0 99.0
95 01 04 09 274 01.7 02.1 99.00 99.00 99.00 999 1020.5  01.0  05.4 999.0 99.0
95 01 04 10 285 03.5 04.3 99.00 99.00 99.00 999 1020.7  00.8  05.1 999.0 99.0
95 01 04 11 285 02.8 03.9 99.00 99.00 99.00 999 1020.9  00.7  05.4 999.0 99.0
95 01 04 12 308 03.5 04.1 99.00 99.00 99.00 999 1021.0  00.6  05.3 999.0 99.0
95 01 04 13 305 05.3 06.0 99.00 99.00 99.00 999 1021.2  00.2  05.3 999.0 99.0
95 01 04 14 298 03.0 03.5 99.00 99.00 99.00 999 1021.5  00.7  05.5 999.0 99.0
95 01 04 15 300 07.2 08.5 99.00 99.00 99.00 999 1021.4  00.9  05.4 999.0 99.0
95 01 04 16 296 10.4 11.4 99.00 99.00 99.00 999 1021.4  01.2  05.3 999.0 99.0
95 01 04 17 287 08.8 09.6 99.00 99.00 99.00 999 1020.7  01.1  05.4 999.0 99.0
95 01 04 18 299 08.8 10.9 99.00 99.00 99.00 999 1020.0  01.2  05.3 999.0 99.0
95 01 04 19 296 07.3 08.4 99.00 99.00 99.00 999 1019.3  00.9  05.4 999.0 99.0
95 01 04 20 294 09.5 10.5 99.00 99.00 99.00 999 1019.8  01.2  05.5 999.0 99.0
95 01 04 22 311 05.9 06.6 99.00 99.00 99.00 999 1021.4 -00.1  05.1 999.0 99.0
95 01 04 23 304 07.4 08.3 99.00 99.00 99.00 999 1021.9 -00.8  05.1 999.0 99.0
95 01 05 00 314 10.1 11.5 99.00 99.00 99.00 999 1022.5 -01.6  05.1 999.0 99.0
95 01 05 01 320 11.5 13.5 99.00 99.00 99.00 999 1023.5 -02.8  05.0 999.0 99.0
95 01 05 02 315 09.6 11.3 99.00 99.00 99.00 999 1024.8 -03.6  04.4 999.0 99.0
95 01 05 03 314 09.1 11.3 99.00 99.00 99.00 999 1025.3 -04.5  03.6 999.0 99.0
95 01 05 04 321 09.3 10.9 99.00 99.00 99.00 999 1025.9 -05.1  03.9 999.0 99.0
95 01 05 05 326 09.2 10.9 99.00 99.00 99.00 999 1026.7 -05.6  03.5 999.0 99.0
95 01 05 06 311 12.4 14.7 99.00 99.00 99.00 999 1026.8 -06.5  03.5 999.0 99.0
95 01 05 07 317 08.9 10.5 99.00 99.00 99.00 999 1027.6 -07.1  03.1 999.0 99.0
95 01 05 09 298 09.3 10.7 99.00 99.00 99.00 999 1028.9 -08.0  02.8 999.0 99.0
95 01 05 10 309 07.6 09.0 99.00 99.00 99.00 999 1030.0 -08.3  02.5 999.0 99.0
95 01 05 11 297 08.6 10.3 99.00 99.00 99.00 999 1030.7 -08.5  02.5 999.0 99.0
95 01 05 12 287 09.1 10.3 99.00 99.00 99.00 999 1031.6 -08.8  02.2 999.0 99.0
95 01 05 13 281 08.9 11.5 99.00 99.00 99.00 999 1032.7 -08.7  02.5 999.0 99.0
95 01 05 14 291 08.3 10.1 99.00 99.00 99.00 999 1033.1 -08.8  02.9 999.0 99.0
95 01 05 15 287 09.0 09.9 99.00 99.00 99.00 999 1033.1 -08.3  02.7 999.0 99.0
95 01 05 16 316 07.3 08.0 99.00 99.00 99.00 999 1032.0 -07.4  02.3 999.0 99.0
95 01 05 17 276 06.9 08.0 99.00 99.00 99.00 999 1030.9 -07.1  02.0 999.0 99.0
95 01 05 18 283 05.0 06.1 99.00 99.00 99.00 999 1029.7 -06.1  02.4 999.0 99.0
95 01 05 19 276 06.6 08.0 99.00 99.00 99.00 999 1029.3 -05.4  02.8 999.0 99.0
95 01 05 20 284 05.1 06.3 99.00 99.00 99.00 999 1029.0 -04.6  03.5 999.0 99.0
95 01 05 21 275 04.2 05.1 99.00 99.00 99.00 999 1029.5 -04.2  03.8 999.0 99.0
95 01 05 22 258 05.0 05.7 99.00 99.00 99.00 999 1029.9 -03.8  03.5 999.0 99.0
95 01 05 23 247 04.3 05.7 99.00 99.00 99.00 999 1030.1 -03.7  03.0 999.0 99.0
95 01 06 00 214 06.9 07.7 99.00 99.00 99.00 999 1030.3 -03.3  03.3 999.0 99.0
95 01 06 01 215 06.9 07.9 99.00 99.00 99.00 999 1030.3 -03.0  03.6 999.0 99.0
95 01 06 02 209 08.5 09.7 99.00 99.00 99.00 999 1029.8 -02.7  03.7 999.0 99.0
95 01 06 03 205 08.8 09.6 99.00 99.00 99.00 999 1029.3 -02.4  03.7 999.0 99.0
95 01 06 04 207 09.6 10.7 99.00 99.00 99.00 999 1028.7 -02.2  03.7 999.0 99.0
95 01 06 05 212 08.5 09.2 99.00 99.00 99.00 999 1027.9 -02.3  03.5 999.0 99.0
95 01 06 06 208 08.2 09.0 99.00 99.00 99.00 999 1027.8 -03.2  03.2 999.0 99.0
95 01 06 07 207 08.0 08.8 99.00 99.00 99.00 999 1027.4 -02.9  03.1 999.0 99.0
95 01 06 08 208 10.0 11.3 99.00 99.00 99.00 999 1027.6 -02.5  03.2 999.0 99.0
95 01 06 09 204 08.4 09.3 99.00 99.00 99.00 999 1027.6 -03.0  03.4 999.0 99.0
95 01 06 10 212 07.9 08.9 99.00 99.00 99.00 999 1026.6 -03.2  03.1 999.0 99.0
95 01 06 11 200 07.5 08.5 99.00 99.00 99.00 999 1026.4 -02.4  03.7 999.0 99.0
95 01 06 12 197 11.0 12.7 99.00 99.00 99.00 999 1026.7 -01.9  04.0 999.0 99.0
95 01 06 13 196 10.9 12.0 99.00 99.00 99.00 999 1026.7 -01.6  04.0 999.0 99.0
95 01 06 14 190 10.6 11.4 99.00 99.00 99.00 999 1026.4 -01.3  04.3 999.0 99.0
95 01 06 15 192 09.2 10.6 99.00 99.00 99.00 999 1026.0 -00.8  04.0 999.0 99.0
95 01 06 16 193 09.8 11.1 99.00 99.00 99.00 999 1024.9  00.0  04.1 999.0 99.0
95 01 06 17 187 11.0 11.8 99.00 99.00 99.00 999 1022.8  01.0  04.6 999.0 99.0
95 01 06 18 176 11.5 12.5 99.00 99.00 99.00 999 1020.4  01.3  04.6 999.0 99.0
95 01 06 19 182 10.0 10.9 99.00 99.00 99.00 999 1019.5  02.1  04.6 999.0 99.0
95 01 06 20 192 11.5 12.8 99.00 99.00 99.00 999 1018.8  03.4  04.6 999.0 99.0
95 01 06 21 192 08.8 10.1 99.00 99.00 99.00 999 1018.5  03.5  04.7 999.0 99.0
95 01 06 22 183 07.7 08.5 99.00 99.00 99.00 999 1018.3  02.7  05.0 999.0 99.0
95 01 06 23 193 05.5 06.0 99.00 99.00 99.00 999 1017.5  02.1  05.1 999.0 99.0
95 01 07 00 172 06.2 06.7 99.00 99.00 99.00 999 1015.8  01.4  04.7 999.0 99.0
95 01 07 01 152 05.2 05.6 99.00 99.00 99.00 999 1014.0  01.7  04.4 999.0 99.0
95 01 07 02 145 02.7 03.2 99.00 99.00 99.00 999 1012.0  01.3  04.4 999.0 99.0
95 01 07 03 309 03.9 04.6 99.00 99.00 99.00 999 1010.1  01.2  04.2 999.0 99.0
95 01 07 04 300 02.1 02.5 99.00 99.00 99.00 999 1007.9  00.9  04.0 999.0 99.0
95 01 07 05 326 01.7 02.0 99.00 99.00 99.00 999 1005.5  01.0  04.0 999.0 99.0
95 01 07 06 288 03.9 05.3 99.00 99.00 99.00 999 1003.9  01.1  04.3 999.0 99.0
95 01 07 07 079 01.4 01.7 99.00 99.00 99.00 999 1001.1  00.9  04.5 999.0 99.0
95 01 07 08 098 03.0 03.4 99.00 99.00 99.00 999 0998.6  01.5  04.3 999.0 99.0
95 01 07 09 227 03.5 03.8 99.00 99.00 99.00 999 0998.7  01.0  04.0 999.0 99.0
95 01 07 10 239 03.6 03.9 99.00 99.00 99.00 999 0998.9  01.0  03.9 999.0 99.0
95 01 07 11 291 03.9 04.9 99.00 99.00 99.00 999 1000.7  01.3  04.4 999.0 99.0
95 01 07 12 212 05.4 06.0 99.00 99.00 99.00 999 1000.6  01.9  04.5 999.0 99.0
95 01 07 13 215 04.4 05.3 99.00 99.00 99.00 999 1000.8  02.1  04.2 999.0 99.0
95 01 07 14 239 05.3 05.7 99.00 99.00 99.00 999 1001.7  01.8  04.1 999.0 99.0
95 01 07 15 228 03.4 04.2 99.00 99.00 99.00 999 1002.6  01.8  04.6 999.0 99.0
95 01 07 16 294 01.5 01.9 99.00 99.00 99.00 999 1003.4  02.1  03.9 999.0 99.0
95 01 07 17 319 01.3 01.8 99.00 99.00 99.00 999 1003.6  02.9  04.2 999.0 99.0
95 01 07 18 006 01.8 02.0 99.00 99.00 99.00 999 1003.5  03.2  04.6 999.0 99.0
95 01 07 19 023 04.6 05.1 99.00 99.00 99.00 999 1003.7  03.8  04.9 999.0 99.0
95 01 07 20 327 07.6 08.6 99.00 99.00 99.00 999 1004.9  07.9  04.9 999.0 99.0
95 01 07 21 325 08.8 11.1 99.00 99.00 99.00 999 1006.1  07.2  04.9 999.0 99.0
95 01 07 22 316 07.9 09.2 99.00 99.00 99.00 999 1007.9  06.5  04.9 999.0 99.0
95 01 07 23 303 08.3 09.1 99.00 99.00 99.00 999 1009.3  05.9  04.9 999.0 99.0
95 01 08 00 307 06.9 07.8 99.00 99.00 99.00 999 1010.5  05.2  04.8 999.0 99.0
95 01 08 01 315 07.5 08.2 99.00 99.00 99.00 999 1012.0  04.3  04.8 999.0 99.0
95 01 08 02 324 09.4 10.9 99.00 99.00 99.00 999 1012.7  03.7  04.7 999.0 99.0
95 01 08 03 305 06.9 07.9 99.00 99.00 99.00 999 1013.9  03.3  04.8 999.0 99.0
95 01 08 04 298 05.4 06.2 99.00 99.00 99.00 999 1014.5  02.7  04.7 999.0 99.0
95 01 08 05 309 04.3 05.0 99.00 99.00 99.00 999 1015.1  02.8  04.6 999.0 99.0
95 01 08 06 292 06.5 07.4 99.00 99.00 99.00 999 1015.7  02.5  04.4 999.0 99.0
95 01 08 07 308 08.1 09.4 99.00 99.00 99.00 999 1016.8  02.2  04.2 999.0 99.0
95 01 08 08 308 06.7 07.4 99.00 99.00 99.00 999 1017.8  02.0  04.2 999.0 99.0
95 01 08 09 332 08.9 10.7 99.00 99.00 99.00 999 1018.1  01.6  04.0 999.0 99.0
95 01 08 10 336 08.5 09.7 99.00 99.00 99.00 999 1018.4  01.3  04.0 999.0 99.0
95 01 08 11 340 05.9 06.9 99.00 99.00 99.00 999 1020.2  01.1  04.0 999.0 99.0
95 01 08 12 322 04.3 05.3 99.00 99.00 99.00 999 1021.3  00.9  04.0 999.0 99.0
95 01 08 13 281 03.4 03.8 99.00 99.00 99.00 999 1022.1  00.5  04.0 999.0 99.0
95 01 08 14 306 02.3 02.7 99.00 99.00 99.00 999 1022.5  00.7  04.2 999.0 99.0
95 01 08 15 301 03.3 04.0 99.00 99.00 99.00 999 1022.9  00.9  04.1 999.0 99.0
95 01 08 16 300 06.7 07.7 99.00 99.00 99.00 999 1023.0  01.3  04.1 999.0 99.0
95 01 08 17 288 06.6 07.5 99.00 99.00 99.00 999 1021.5  01.7  04.3 999.0 99.0
95 01 08 18 283 04.8 05.6 99.00 99.00 99.00 999 1020.6  02.5  04.3 999.0 99.0
95 01 08 19 283 05.1 05.6 99.00 99.00 99.00 999 1020.2  03.3  04.3 999.0 99.0
95 01 08 21 259 04.2 04.9 99.00 99.00 99.00 999 1020.9  04.4  04.3 999.0 99.0
95 01 08 22 227 04.6 04.9 99.00 99.00 99.00 999 1021.2  04.2  04.3 999.0 99.0
95 01 08 23 208 03.6 04.2 99.00 99.00 99.00 999 1021.7  03.9  04.3 999.0 99.0
95 01 09 00 210 04.6 05.0 99.00 99.00 99.00 999 1021.9  03.7  04.2 999.0 99.0
95 01 09 01 214 04.7 05.1 99.00 99.00 99.00 999 1022.3  03.2  04.3 999.0 99.0
95 01 09 02 219 03.8 04.2 99.00 99.00 99.00 999 1022.4  02.8  04.1 999.0 99.0
95 01 09 03 254 02.9 03.2 99.00 99.00 99.00 999 1022.6  02.6  04.1 999.0 99.0
95 01 09 04 283 04.2 04.5 99.00 99.00 99.00 999 1022.6  02.3  04.2 999.0 99.0
95 01 09 05 281 02.1 02.4 99.00 99.00 99.00 999 1022.4  02.0  04.2 999.0 99.0
95 01 09 06 319 01.9 02.4 99.00 99.00 99.00 999 1022.0  02.0  04.1 999.0 99.0
95 01 09 07 349 02.3 02.5 99.00 99.00 99.00 999 1022.1  02.4  04.1 999.0 99.0
95 01 09 08 342 01.7 01.9 99.00 99.00 99.00 999 1022.3  02.5  04.0 999.0 99.0
95 01 09 09 251 01.3 01.6 99.00 99.00 99.00 999 1022.2  02.1  04.0 999.0 99.0
95 01 09 10 194 02.0 02.2 99.00 99.00 99.00 999 1021.9  02.1  03.9 999.0 99.0
95 01 09 11 284 01.1 01.2 99.00 99.00 99.00 999 1022.1  02.0  04.0 999.0 99.0
95 01 09 12 227 02.0 02.3 99.00 99.00 99.00 999 1022.6  01.9  03.6 999.0 99.0
95 01 09 13 227 02.1 02.4 99.00 99.00 99.00 999 1023.3  01.6  03.9 999.0 99.0
95 01 09 14 228 01.6 01.7 99.00 99.00 99.00 999 1023.8  01.8  04.1 999.0 99.0
95 01 09 15 214 01.3 01.4 99.00 99.00 99.00 999 1024.1  02.3  04.3 999.0 99.0
95 01 09 16 178 01.9 02.1 99.00 99.00 99.00 999 1023.9  02.6  04.4 999.0 99.0
95 01 09 17 172 04.9 05.2 99.00 99.00 99.00 999 1023.2  03.2  04.3 999.0 99.0
95 01 09 18 182 05.7 05.9 99.00 99.00 99.00 999 1022.3  03.7  04.3 999.0 99.0
95 01 09 19 176 06.4 06.9 99.00 99.00 99.00 999 1021.8  04.2  04.3 999.0 99.0
95 01 09 20 172 06.6 07.0 99.00 99.00 99.00 999 1021.7  04.3  04.4 999.0 99.0
95 01 09 21 174 06.5 07.5 99.00 99.00 99.00 999 1022.1  04.7  04.4 999.0 99.0
95 01 09 22 169 06.4 06.9 99.00 99.00 99.00 999 1022.5  04.6  04.3 999.0 99.0
95 01 09 23 174 05.4 05.8 99.00 99.00 99.00 999 1023.0  04.7  04.4 999.0 99.0
95 01 10 00 184 05.0 05.3 99.00 99.00 99.00 999 1023.6  04.5  04.4 999.0 99.0
95 01 10 01 235 03.1 03.3 99.00 99.00 99.00 999 1024.3  03.9  04.3 999.0 99.0
95 01 10 02 261 03.7 04.2 99.00 99.00 99.00 999 1025.2  03.4  04.1 999.0 99.0
95 01 10 03 290 03.5 03.9 99.00 99.00 99.00 999 1025.7  04.1  04.4 999.0 99.0
95 01 10 04 318 04.3 04.9 99.00 99.00 99.00 999 1026.0  04.3  04.3 999.0 99.0
95 01 10 05 004 05.8 06.7 99.00 99.00 99.00 999 1026.4  03.6  04.3 999.0 99.0
95 01 10 06 024 06.7 07.2 99.00 99.00 99.00 999 1026.6  02.7  04.3 999.0 99.0
95 01 10 07 033 08.5 09.7 99.00 99.00 99.00 999 1027.4  01.9  04.2 999.0 99.0
95 01 10 08 013 10.0 10.9 99.00 99.00 99.00 999 1027.7  01.5  04.0 999.0 99.0
95 01 10 09 030 10.7 11.2 99.00 99.00 99.00 999 1027.9  00.9  04.0 999.0 99.0
95 01 10 10 024 11.2 11.7 99.00 99.00 99.00 999 1027.9  00.5  04.0 999.0 99.0
95 01 10 11 049 08.0 08.8 99.00 99.00 99.00 999 1028.6 -00.1  03.8 999.0 99.0
95 01 10 12 052 06.5 07.3 99.00 99.00 99.00 999 1029.7 -01.2  03.5 999.0 99.0
95 01 10 13 060 05.6 07.2 99.00 99.00 99.00 999 1030.3 -01.6  03.4 999.0 99.0
95 01 10 14 060 06.2 06.7 99.00 99.00 99.00 999 1031.0 -01.8  03.7 999.0 99.0
95 01 10 15 048 03.9 04.9 99.00 99.00 99.00 999 1031.4 -01.9  03.8 999.0 99.0
95 01 10 16 053 03.0 03.7 99.00 99.00 99.00 999 1031.2 -01.6  03.8 999.0 99.0
95 01 10 17 354 02.3 02.9 99.00 99.00 99.00 999 1030.6 -01.3  04.0 999.0 99.0
95 01 10 18 347 03.9 04.2 99.00 99.00 99.00 999 1030.3 -01.2  04.0 999.0 99.0
95 01 10 19 008 03.1 03.8 99.00 99.00 99.00 999 1029.8 -01.1  03.9 999.0 99.0
95 01 10 20 021 04.2 05.1 99.00 99.00 99.00 999 1029.3 -00.8  03.9 999.0 99.0
95 01 10 21 023 03.9 04.6 99.00 99.00 99.00 999 1029.3 -00.5  03.8 999.0 99.0
95 01 10 22 024 03.5 04.3 99.00 99.00 99.00 999 1029.5 -00.3  03.7 999.0 99.0
95 01 11 00 050 03.7 04.2 99.00 99.00 99.00 999 1030.0  00.1  03.7 999.0 99.0
95 01 11 01 051 04.3 04.8 99.00 99.00 99.00 999 1030.4  00.1  03.7 999.0 99.0
95 01 11 02 059 04.5 04.9 99.00 99.00 99.00 999 1030.6  00.0  03.5 999.0 99.0
95 01 11 03 073 04.5 04.8 99.00 99.00 99.00 999 1030.0 -00.1  03.4 999.0 99.0
95 01 11 04 067 04.5 04.9 99.00 99.00 99.00 999 1029.9 -00.1  03.5 999.0 99.0
95 01 11 05 060 04.6 05.9 99.00 99.00 99.00 999 1029.3 -00.3  03.6 999.0 99.0
95 01 11 07 060 03.5 04.2 99.00 99.00 99.00 999 1029.6  00.0  03.5 999.0 99.0
95 01 11 08 065 04.4 05.0 99.00 99.00 99.00 999 1029.4  00.0  03.5 999.0 99.0
95 01 11 09 072 04.5 05.1 99.00 99.00 99.00 999 1029.0  00.4  03.5 999.0 99.0
95 01 11 10 078 04.6 05.2 99.00 99.00 99.00 999 1029.2  00.7  03.5 999.0 99.0
95 01 11 11 082 03.5 04.0 99.00 99.00 99.00 999 1029.2  01.0  03.5 999.0 99.0
95 01 11 12 064 03.3 04.0 99.00 99.00 99.00 999 1029.5  01.4  03.5 999.0 99.0
95 01 11 13 076 02.7 03.3 99.00 99.00 99.00 999 1029.2  01.6  03.5 999.0 99.0
95 01 11 14 050 02.6 02.9 99.00 99.00 99.00 999 1029.6  01.7  03.5 999.0 99.0
95 01 11 15 076 01.7 02.0 99.00 99.00 99.00 999 1029.9  02.4  03.7 999.0 99.0
95 01 11 16 019 02.2 02.4 99.00 99.00 99.00 999 1029.2  02.5  03.7 999.0 99.0
95 01 11 17 351 03.0 03.3 99.00 99.00 99.00 999 1028.2  02.7  03.8 999.0 99.0
95 01 11 18 019 04.2 04.7 99.00 99.00 99.00 999 1027.1  02.9  03.8 999.0 99.0
95 01 11 19 017 03.8 04.1 99.00 99.00 99.00 999 1026.3  03.0  03.8 999.0 99.0
95 01 11 20 005 04.3 04.6 99.00 99.00 99.00 999 1025.9  03.3  03.9 999.0 99.0
95 01 11 21 010 02.0 02.1 99.00 99.00 99.00 999 1025.5  03.7  03.9 999.0 99.0
95 01 11 22 135 01.0 01.2 99.00 99.00 99.00 999 1025.4  05.0  03.9 999.0 99.0
95 01 11 23 085 00.9 01.0 99.00 99.00 99.00 999 1025.7  04.8  03.8 999.0 99.0
95 01 12 00 094 01.4 01.7 99.00 99.00 99.00 999 1025.7  05.6  03.8 999.0 99.0
