#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 02 05 10 00 293  4.0  4.1 99.00 99.00 99.00 999 1012.0   5.3   1.8  -4.3 99.0 99.00
2015 02 05 11 00 319  7.7  8.2 99.00 99.00 99.00 999 1013.0   5.6   1.7  -4.1 99.0 99.00
2015 02 05 12 00 326 11.4 12.5 99.00 99.00 99.00 999 1014.0   5.3   1.7  -2.3 99.0 99.00
2015 02 05 13 00 329 11.6 12.7 99.00 99.00 99.00 999 1015.9   2.5   1.7  -5.0 99.0 99.00
2015 02 05 14 00 336 14.4 15.9 99.00 99.00 99.00 999 1017.4   1.2   1.8  -7.6 99.0 99.00
2015 02 05 15 00 346 15.3 16.8 99.00 99.00 99.00 999 1019.0  -0.1   1.7 -11.2 99.0 99.00
2015 02 05 16 00 340 13.5 15.9 99.00 99.00 99.00 999 1020.0  -0.7   1.8 -12.4 99.0 99.00
2015 02 05 17 00 339 13.3 14.9 99.00 99.00 99.00 999 1019.7  -1.4   1.8 -14.5 99.0 99.00
2015 02 05 18 00 335 12.5 14.7 99.00 99.00 99.00 999 1019.5  -1.3   1.8 -15.0 99.0 99.00
2015 02 05 19 00 341  9.4 11.6 99.00 99.00 99.00 999 1020.5  -1.5   1.8 -16.4 99.0 99.00
2015 02 05 20 00 350 11.2 12.6 99.00 99.00 99.00 999 1020.6  -1.7   1.8 -15.2 99.0 99.00
2015 02 05 21 00 341  9.7 13.3 99.00 99.00 99.00 999 1021.5  -1.8   1.8 -15.1 99.0 99.00
2015 02 05 22 00 323 11.5 13.0 99.00 99.00 99.00 999 1022.7  -2.4   1.7 -16.3 99.0 99.00
2015 02 05 23 00 336 10.4 11.6 99.00 99.00 99.00 999 1023.7  -3.0   1.6 -17.7 99.0 99.00
2015 02 06 00 00 352  9.8 11.7 99.00 99.00 99.00 999 1025.2  -3.4   1.5 -15.9 99.0 99.00
2015 02 06 01 00 327  6.6  8.0 99.00 99.00 99.00 999 1026.3  -4.0   1.4 -16.1 99.0 99.00
2015 02 06 02 00 322  8.6 10.1 99.00 99.00 99.00 999 1027.0  -4.6   1.4 -17.2 99.0 99.00
2015 02 06 03 00 321  8.7 11.1 99.00 99.00 99.00 999 1027.1  -5.4   1.4 -17.5 99.0 99.00
2015 02 06 04 00 316  9.2 10.1 99.00 99.00 99.00 999 1027.4  -5.9   1.2 -18.0 99.0 99.00
2015 02 06 05 00 313  9.0  9.9 99.00 99.00 99.00 999 1028.1  -6.5   1.1 -17.5 99.0 99.00
2015 02 06 06 00 312  7.1  8.4 99.00 99.00 99.00 999 1028.4  -6.9   1.0 -16.6 99.0 99.00
2015 02 06 07 00 310  7.1  8.3 99.00 99.00 99.00 999 1028.7  -7.4   0.9 -17.0 99.0 99.00
2015 02 06 08 00 313  6.3  7.1 99.00 99.00 99.00 999 1028.9  -7.8   0.9 -17.6 99.0 99.00
2015 02 06 09 00 319  4.6  6.0 99.00 99.00 99.00 999 1028.8  -7.9   0.8 -16.9 99.0 99.00
2015 02 06 10 00 329  4.1  4.9 99.00 99.00 99.00 999 1028.8  -7.6   1.0 -17.5 99.0 99.00
2015 02 06 11 00 324  3.1  3.6 99.00 99.00 99.00 999 1029.2  -7.3   0.9 -16.3 99.0 99.00
2015 02 06 12 00 263  1.1  1.8 99.00 99.00 99.00 999 1029.1  -7.6   0.9 -17.5 99.0 99.00
2015 02 06 13 00 242  1.8  2.4 99.00 99.00 99.00 999 1029.0  -7.2   0.9 -18.5 99.0 99.00
2015 02 06 14 00 218  2.9  3.7 99.00 99.00 99.00 999 1028.7  -6.9   1.0 -17.6 99.0 99.00
2015 02 06 15 00 207  4.3  4.9 99.00 99.00 99.00 999 1028.2  -6.1   0.9 -16.4 99.0 99.00
2015 02 06 16 00 207  5.9  6.7 99.00 99.00 99.00 999 1027.4  -4.9   0.7 -15.3 99.0 99.00
2015 02 06 17 00 207  6.5  7.3 99.00 99.00 99.00 999 1026.1  -3.3   0.9 -14.9 99.0 99.00
2015 02 06 18 00 176  5.9  6.3 99.00 99.00 99.00 999 1024.5  -2.0   1.2 -12.9 99.0 99.00
2015 02 06 19 00 218  6.6  7.1 99.00 99.00 99.00 999 1023.7  -0.4   1.2 -13.4 99.0 99.00
2015 02 06 20 00 231  5.6  6.1 99.00 99.00 99.00 999 1023.5   0.4   1.4 -14.7 99.0 99.00
2015 02 06 21 00 229  5.7  6.3 99.00 99.00 99.00 999 1023.5   0.9   1.3 -15.7 99.0 99.00
2015 02 06 22 00 224  5.0  5.4 99.00 99.00 99.00 999 1023.0   1.2   1.3 -14.1 99.0 99.00
2015 02 06 23 00 211  3.6  3.9 99.00 99.00 99.00 999 1023.2   1.3   1.3 -10.4 99.0 99.00
2015 02 07 00 00 229  1.6  1.9 99.00 99.00 99.00 999 1023.7   1.2   1.4 -11.7 99.0 99.00
2015 02 07 01 00 251  0.7  0.8 99.00 99.00 99.00 999 1023.9   1.0   1.3 -15.8 99.0 99.00
2015 02 07 02 00 204  1.8  1.9 99.00 99.00 99.00 999 1023.9   0.8   1.1 -11.5 99.0 99.00
2015 02 07 03 00 213  1.9  2.0 99.00 99.00 99.00 999 1024.0   0.2   1.1  -6.7 99.0 99.00
2015 02 07 04 00 279  2.4  2.7 99.00 99.00 99.00 999 1024.0   0.3   1.1 -10.9 99.0 99.00
2015 02 07 05 00 314  2.4  2.6 99.00 99.00 99.00 999 1023.7   0.0   1.2 -11.5 99.0 99.00
2015 02 07 06 00 319  1.7  2.0 99.00 99.00 99.00 999 1023.3  -0.1   1.1 -11.9 99.0 99.00
2015 02 07 07 00 331  0.2  0.3 99.00 99.00 99.00 999 1023.2  -0.2   1.3 -11.1 99.0 99.00
2015 02 07 08 00 195  2.4  2.6 99.00 99.00 99.00 999 1023.1  -0.2   1.3  -6.2 99.0 99.00
2015 02 07 09 00 200  1.9  2.1 99.00 99.00 99.00 999 1022.9   0.2   1.1  -5.0 99.0 99.00
2015 02 07 10 00 214  1.8  2.2 99.00 99.00 99.00 999 1023.2  -0.2   1.2  -4.5 99.0 99.00
2015 02 07 11 00 139  1.1  1.6 99.00 99.00 99.00 999 1023.4   0.3   1.3  -2.6 99.0 99.00
2015 02 07 12 00 168  1.4  1.7 99.00 99.00 99.00 999 1024.4   0.2   1.2  -2.6 99.0 99.00
2015 02 07 13 00 161  3.4  3.9 99.00 99.00 99.00 999 1024.4   0.5   1.1  -3.8 99.0 99.00
2015 02 07 14 00 173  6.6  7.1 99.00 99.00 99.00 999 1023.8   0.7   1.0  -4.2 99.0 99.00
2015 02 07 15 00 177  6.0  6.5 99.00 99.00 99.00 999 1023.4   1.2   1.0  -4.3 99.0 99.00
2015 02 07 16 00 176  7.3  7.8 99.00 99.00 99.00 999 1022.5   1.5   1.1  -4.5 99.0 99.00
2015 02 07 17 00 178  9.0  9.9 99.00 99.00 99.00 999 1020.6   1.6   1.4  -3.2 99.0 99.00
2015 02 07 18 00 174  9.5 10.2 99.00 99.00 99.00 999 1019.1   2.0   1.6  -5.5 99.0 99.00
2015 02 07 19 00 160  8.0  8.6 99.00 99.00 99.00 999 1017.6   2.4   1.7  -3.9 99.0 99.00
2015 02 07 20 00 167  5.5  5.9 99.00 99.00 99.00 999 1017.4   3.2   1.8  -4.3 99.0 99.00
2015 02 07 21 00 163  4.7  5.0 99.00 99.00 99.00 999 1016.8   3.5   1.4  -4.5 99.0 99.00
2015 02 07 22 00 215  1.2  1.2 99.00 99.00 99.00 999 1017.0   2.7   1.3  -1.6 99.0 99.00
2015 02 07 23 00 288  0.1  0.4 99.00 99.00 99.00 999 1017.3   2.6   1.5  -1.5 99.0 99.00
2015 02 08 00 00 322  0.7  0.7 99.00 99.00 99.00 999 1017.6   2.9   1.5  -1.4 99.0 99.00
2015 02 08 01 00   0  0.0  0.0 99.00 99.00 99.00 999 1017.4   3.5   1.4  -2.9 99.0 99.00
2015 02 08 02 00  92  1.1  1.2 99.00 99.00 99.00 999 1017.0   2.9   1.4  -2.9 99.0 99.00
2015 02 08 03 00 107  1.7  1.7 99.00 99.00 99.00 999 1016.3   3.6   1.4  -5.8 99.0 99.00
2015 02 08 04 00 129  1.0  1.1 99.00 99.00 99.00 999 1015.8   3.8   1.3  -4.8 99.0 99.00
2015 02 08 05 00  77  0.4  0.4 99.00 99.00 99.00 999 1015.1   2.8   1.4  -4.5 99.0 99.00
2015 02 08 06 00   6  1.2  1.2 99.00 99.00 99.00 999 1014.8   2.5   1.5  -3.7 99.0 99.00
2015 02 08 07 00  19  2.7  2.9 99.00 99.00 99.00 999 1014.5   2.3   1.4  -4.4 99.0 99.00
2015 02 08 08 00   7  1.4  1.4 99.00 99.00 99.00 999 1014.0   1.2   1.5  -2.3 99.0 99.00
2015 02 08 09 00 206  0.2  0.4 99.00 99.00 99.00 999 1013.6   1.2   1.5  -1.2 99.0 99.00
2015 02 08 10 00 266  1.2  1.3 99.00 99.00 99.00 999 1013.9   1.1   1.5  -0.9 99.0 99.00
2015 02 08 11 00 306  1.0  1.5 99.00 99.00 99.00 999 1013.6   2.0   1.6  -1.7 99.0 99.00
2015 02 08 12 00 197  1.5  1.8 99.00 99.00 99.00 999 1013.6   2.0   1.6  -1.6 99.0 99.00
2015 02 08 13 00 193  3.6  3.8 99.00 99.00 99.00 999 1013.7   2.2   1.5  -0.4 99.0 99.00
2015 02 08 14 00 206  2.1  2.3 99.00 99.00 99.00 999 1013.6   2.3   1.4   0.1 99.0 99.00
2015 02 08 15 00 175  2.6  2.8 99.00 99.00 99.00 999 1013.2   3.5   1.5   0.0 99.0 99.00
2015 02 08 16 00 163  1.5  1.6 99.00 99.00 99.00 999 1012.8   4.7   1.6  -0.9 99.0 99.00
2015 02 08 17 00 146  2.0  2.1 99.00 99.00 99.00 999 1011.6   5.9   1.6  -1.4 99.0 99.00
2015 02 08 18 00 148  4.1  4.2 99.00 99.00 99.00 999 1010.2   9.0   1.9  -4.0 99.0 99.00
2015 02 08 19 00 337  0.6  0.7 99.00 99.00 99.00 999 1009.6   7.1   2.0  -0.4 99.0 99.00
2015 02 08 20 00  22  4.8  5.0 99.00 99.00 99.00 999 1009.2   7.5   2.2  -3.1 99.0 99.00
2015 02 08 21 00  26  4.8  5.0 99.00 99.00 99.00 999 1009.2   9.1   2.0  -2.4 99.0 99.00
2015 02 08 22 00  25  6.3  6.4 99.00 99.00 99.00 999 1009.3   5.9   2.1  -2.6 99.0 99.00
2015 02 08 23 00  11  5.5  5.8 99.00 99.00 99.00 999 1009.7   6.1   2.0  -1.3 99.0 99.00
2015 02 09 00 00   7  6.3  6.5 99.00 99.00 99.00 999 1010.1   7.3   1.8  -1.6 99.0 99.00
2015 02 09 01 00  15  6.0  6.1 99.00 99.00 99.00 999 1010.3   6.0   1.7  -0.3 99.0 99.00
2015 02 09 02 00  18  4.9  5.1 99.00 99.00 99.00 999 1009.8   5.4   1.7  -0.3 99.0 99.00
2015 02 09 03 00  17  4.7  4.8 99.00 99.00 99.00 999 1009.6   4.9   1.6  -0.2 99.0 99.00
2015 02 09 04 00  12  5.8  6.2 99.00 99.00 99.00 999 1009.5   5.0   1.7  -0.5 99.0 99.00
2015 02 09 05 00   6  6.0  6.2 99.00 99.00 99.00 999 1009.6   3.9   1.7  -0.3 99.0 99.00
2015 02 09 06 00   8  7.4  7.8 99.00 99.00 99.00 999 1009.3   3.5   2.0   0.3 99.0 99.00
2015 02 09 07 00  12  7.7  8.1 99.00 99.00 99.00 999 1009.7   2.9   1.9   0.5 99.0 99.00
2015 02 09 08 00  11  8.5  9.1 99.00 99.00 99.00 999 1010.4   2.5   1.9   1.3 99.0 99.00
2015 02 09 09 00  13  7.5  8.0 99.00 99.00 99.00 999 1011.0   2.2   1.9   1.6 99.0 99.00
2015 02 09 10 00  12  5.9  6.3 99.00 99.00 99.00 999 1011.4   2.3   1.8   1.8 99.0 99.00
2015 02 09 11 00  22  6.0  6.4 99.00 99.00 99.00 999 1011.2   2.0   1.9   1.8 99.0 99.00
2015 02 09 12 00   9  4.5  4.8 99.00 99.00 99.00 999 1012.3   2.3   2.0   2.2 99.0 99.00
2015 02 09 13 00  28  4.8  5.4 99.00 99.00 99.00 999 1012.7   2.4   1.9   2.3 99.0 99.00
2015 02 09 14 00  54  7.1  7.7 99.00 99.00 99.00 999 1013.6   1.9   1.8   1.9 99.0 99.00
2015 02 09 15 00  41  6.1  6.5 99.00 99.00 99.00 999 1013.9   1.4   1.8   1.4 99.0 99.00
2015 02 09 16 00  36  7.0  7.3 99.00 99.00 99.00 999 1014.0   0.7   1.9   0.7 99.0 99.00
2015 02 09 17 00  24  6.2  6.7 99.00 99.00 99.00 999 1013.8   0.6   2.2   0.6 99.0 99.00
2015 02 09 18 00  27  6.5  6.8 99.00 99.00 99.00 999 1013.5   0.5   1.9   0.5 99.0 99.00
2015 02 09 19 00  24  7.2  7.9 99.00 99.00 99.00 999 1012.9   0.3   1.9   0.3 99.0 99.00
2015 02 09 20 00  28  7.4  8.1 99.00 99.00 99.00 999 1012.9   0.3   1.9   0.3 99.0 99.00
2015 02 09 21 00  30  8.1  8.9 99.00 99.00 99.00 999 1013.5   0.4   1.9   0.4 99.0 99.00
2015 02 09 22 00  32  8.4  9.0 99.00 99.00 99.00 999 1013.9   0.0   1.9  -0.5 99.0 99.00
2015 02 09 23 00  38  8.4  9.1 99.00 99.00 99.00 999 1014.5   0.0   1.9  -0.9 99.0 99.00
2015 02 10 00 00  32  7.1  8.3 99.00 99.00 99.00 999 1015.2  -0.1   1.9  -1.1 99.0 99.00
2015 02 10 01 00  27  8.5  9.2 99.00 99.00 99.00 999 1015.3  -0.1   1.9  -1.0 99.0 99.00
2015 02 10 02 00  26  9.0 10.1 99.00 99.00 99.00 999 1015.5  -0.3   1.9  -1.3 99.0 99.00
2015 02 10 03 00  22  8.7  9.9 99.00 99.00 99.00 999 1015.7  -0.2   1.9  -1.3 99.0 99.00
2015 02 10 04 00  22 10.5 11.1 99.00 99.00 99.00 999 1015.7  -0.4   1.8  -1.9 99.0 99.00
2015 02 10 05 00  18 10.1 11.0 99.00 99.00 99.00 999 1015.7  -0.7   1.8  -1.7 99.0 99.00
2015 02 10 06 00  30  7.7  8.5 99.00 99.00 99.00 999 1015.6  -1.0   1.8  -1.7 99.0 99.00
2015 02 10 07 00  22  2.7  3.0 99.00 99.00 99.00 999 1015.3  -0.8   1.8  -1.5 99.0 99.00
2015 02 10 08 00  13  1.3  1.6 99.00 99.00 99.00 999 1014.7  -0.9   1.8  -1.9 99.0 99.00
2015 02 10 09 00   7  1.1  1.2 99.00 99.00 99.00 999 1015.2  -0.9   1.8  -2.0 99.0 99.00
2015 02 10 10 00   7  1.1  1.2 99.00 99.00 99.00 999 1015.7  -1.3   1.7  -2.5 99.0 99.00
2015 02 10 11 00  15  1.3  1.4 99.00 99.00 99.00 999 1016.0  -1.5   1.7  -2.9 99.0 99.00
2015 02 10 12 00   6  0.9  1.2 99.00 99.00 99.00 999 1016.8  -1.4   1.8  -2.8 99.0 99.00
2015 02 10 13 00  13  1.0  1.1 99.00 99.00 99.00 999 1017.0  -1.4   1.7  -3.1 99.0 99.00
2015 02 10 14 00   3  1.0  1.0 99.00 99.00 99.00 999 1017.5  -1.3   1.7  -3.2 99.0 99.00
2015 02 10 15 00   8  0.9  0.9 99.00 99.00 99.00 999 1017.5  -1.0   1.7  -3.0 99.0 99.00
2015 02 10 16 00   3  0.8  0.9 99.00 99.00 99.00 999 1017.5  -0.6   1.8  -2.8 99.0 99.00
2015 02 10 17 00 359  1.0  1.1 99.00 99.00 99.00 999 1017.0  -0.3   1.7  -2.8 99.0 99.00
2015 02 10 18 00   3  0.8  1.0 99.00 99.00 99.00 999 1016.5   0.3   1.8  -2.0 99.0 99.00
2015 02 10 19 00   1  6.9  7.6 99.00 99.00 99.00 999 1015.9   1.3   1.8  -1.6 99.0 99.00
2015 02 10 20 00   1  9.2 10.0 99.00 99.00 99.00 999 1015.6   2.5   1.9  -1.4 99.0 99.00
2015 02 10 21 00   4 10.4 11.8 99.00 99.00 99.00 999 1015.9   3.2   1.8  -1.8 99.0 99.00
2015 02 10 22 00 359 10.7 11.7 99.00 99.00 99.00 999 1016.1   3.0   1.8  -1.9 99.0 99.00
2015 02 10 23 00 358 10.6 12.0 99.00 99.00 99.00 999 1017.0   2.6   1.7  -2.2 99.0 99.00
2015 02 11 00 00   2 10.7 11.9 99.00 99.00 99.00 999 1017.8   2.0   1.7  -2.4 99.0 99.00
2015 02 11 01 00 358  9.0  9.9 99.00 99.00 99.00 999 1017.9   1.6   1.7  -2.5 99.0 99.00
2015 02 11 02 00 358 10.2 11.6 99.00 99.00 99.00 999 1018.1   1.2   1.7  -3.1 99.0 99.00
2015 02 11 03 00 357  8.9 10.0 99.00 99.00 99.00 999 1018.0   0.8   1.7  -3.3 99.0 99.00
2015 02 11 04 00 351  9.3 10.6 99.00 99.00 99.00 999 1017.9   0.5   1.6  -3.6 99.0 99.00
2015 02 11 05 00 353  8.6  9.5 99.00 99.00 99.00 999 1017.7   0.4   1.6  -3.8 99.0 99.00
2015 02 11 06 00 355  8.5  9.5 99.00 99.00 99.00 999 1017.9   0.1   1.6  -4.0 99.0 99.00
2015 02 11 07 00   2  8.0  8.8 99.00 99.00 99.00 999 1018.1  -0.1   1.6  -4.2 99.0 99.00
2015 02 11 08 00 356  7.5  8.2 99.00 99.00 99.00 999 1018.3  -0.6   1.6  -4.4 99.0 99.00
2015 02 11 09 00 358  7.8  8.8 99.00 99.00 99.00 999 1018.2  -1.0   1.6  -5.0 99.0 99.00
2015 02 11 10 00 356  7.6  8.5 99.00 99.00 99.00 999 1018.5  -1.1   1.4  -5.2 99.0 99.00
2015 02 11 11 00 357  7.5  8.8 99.00 99.00 99.00 999 1019.1  -1.1   1.4  -5.3 99.0 99.00
2015 02 11 12 00   3  8.0  8.7 99.00 99.00 99.00 999 1019.0  -1.3   1.3  -6.2 99.0 99.00
2015 02 11 13 00   7  8.1  9.0 99.00 99.00 99.00 999 1019.5  -1.1   1.4  -6.0 99.0 99.00
2015 02 11 14 00   5  6.1  7.3 99.00 99.00 99.00 999 1019.7  -1.3   1.5  -6.6 99.0 99.00
2015 02 11 15 00  14  7.0  7.6 99.00 99.00 99.00 999 1019.5  -1.3   1.6  -7.0 99.0 99.00
2015 02 11 16 00  16  6.1  6.6 99.00 99.00 99.00 999 1019.4  -1.0   1.7  -7.2 99.0 99.00
2015 02 11 17 00  30  5.1  5.6 99.00 99.00 99.00 999 1018.7  -0.6   1.8  -8.1 99.0 99.00
2015 02 11 18 00  30  4.2  4.4 99.00 99.00 99.00 999 1017.6  -0.1   1.9  -7.9 99.0 99.00
2015 02 11 19 00  25  2.6  2.8 99.00 99.00 99.00 999 1017.2   0.5   1.9  -7.4 99.0 99.00
2015 02 11 20 00  64  2.0  2.2 99.00 99.00 99.00 999 1016.8   1.2   1.8  -6.7 99.0 99.00
2015 02 11 21 00 167  1.2  1.3 99.00 99.00 99.00 999 1016.5   1.8   1.9  -6.7 99.0 99.00
2015 02 11 22 00 183  2.7  2.9 99.00 99.00 99.00 999 1016.1   1.7   1.9  -3.9 99.0 99.00
2015 02 11 23 00 178  2.0  2.1 99.00 99.00 99.00 999 1016.2   1.7   2.1  -3.7 99.0 99.00
2015 02 12 00 00 185  4.1  4.4 99.00 99.00 99.00 999 1015.8   1.4   2.1  -4.0 99.0 99.00
2015 02 12 01 00 207  4.1  4.5 99.00 99.00 99.00 999 1015.6   1.2   2.0  -2.3 99.0 99.00
2015 02 12 02 00 191  5.8  6.2 99.00 99.00 99.00 999 1015.8   1.2   2.0  -2.1 99.0 99.00
2015 02 12 03 00 187  5.7  6.2 99.00 99.00 99.00 999 1015.3   1.4   1.8  -2.4 99.0 99.00
2015 02 12 04 00 182  6.8  7.5 99.00 99.00 99.00 999 1014.7   1.0   1.7  -2.6 99.0 99.00
2015 02 12 05 00 189  6.6  7.3 99.00 99.00 99.00 999 1014.2   0.7   1.8  -2.6 99.0 99.00
2015 02 12 06 00 194  6.6  7.1 99.00 99.00 99.00 999 1013.9   0.8   1.8  -2.0 99.0 99.00
2015 02 12 07 00 211  6.3  6.9 99.00 99.00 99.00 999 1013.5   0.6   1.8  -2.2 99.0 99.00
2015 02 12 08 00 201  6.4  6.9 99.00 99.00 99.00 999 1012.8   0.3   1.7  -2.2 99.0 99.00
2015 02 12 09 00 203  5.5  5.8 99.00 99.00 99.00 999 1012.2   0.3   1.7  -2.0 99.0 99.00
2015 02 12 10 00 204  3.5  4.0 99.00 99.00 99.00 999 1012.0   0.2   1.7  -1.8 99.0 99.00
2015 02 12 11 00 215  3.4  4.0 99.00 99.00 99.00 999 1011.9   0.2   1.7  -2.0 99.0 99.00
2015 02 12 12 00 190  3.6  3.9 99.00 99.00 99.00 999 1011.8   0.3   1.8  -1.9 99.0 99.00
2015 02 12 13 00 193  4.5  4.8 99.00 99.00 99.00 999 1011.8   0.5   1.7  -1.3 99.0 99.00
2015 02 12 14 00 201  4.5  4.7 99.00 99.00 99.00 999 1011.6   0.4   1.8  -1.4 99.0 99.00
2015 02 12 15 00 218  2.8  3.0 99.00 99.00 99.00 999 1011.6   0.5   1.8  -1.7 99.0 99.00
2015 02 12 16 00 194  4.4  4.7 99.00 99.00 99.00 999 1011.0   1.1   1.7  -0.8 99.0 99.00
2015 02 12 17 00 339  8.1  9.2 99.00 99.00 99.00 999 1010.5   2.8   1.7  -1.8 99.0 99.00
2015 02 12 18 00 310  6.9  8.0 99.00 99.00 99.00 999 1010.5   3.1   1.8  -3.9 99.0 99.00
2015 02 12 19 00 316  8.5  9.4 99.00 99.00 99.00 999 1010.1   3.3   1.9  -5.3 99.0 99.00
2015 02 12 20 00 312  9.4 10.2 99.00 99.00 99.00 999 1010.3   3.2   1.9  -8.8 99.0 99.00
2015 02 12 21 00 321  8.7  9.7 99.00 99.00 99.00 999 1010.7   3.8   1.9 -10.7 99.0 99.00
2015 02 12 22 00 329 11.4 12.8 99.00 99.00 99.00 999 1011.6   2.9   1.9  -9.6 99.0 99.00
2015 02 12 23 00 305 14.0 16.0 99.00 99.00 99.00 999 1012.7   1.4   1.9 -12.3 99.0 99.00
2015 02 13 00 00 307 13.3 15.0 99.00 99.00 99.00 999 1014.0  -0.3   1.9 -12.0 99.0 99.00
2015 02 13 01 00 316 12.4 15.2 99.00 99.00 99.00 999 1015.1  -1.5   1.9 -12.7 99.0 99.00
2015 02 13 02 00 314 12.6 14.8 99.00 99.00 99.00 999 1016.4  -3.2   1.8 -12.8 99.0 99.00
2015 02 13 03 00 308 12.4 14.0 99.00 99.00 99.00 999 1017.7  -4.6   1.7 -15.4 99.0 99.00
2015 02 13 04 00 309 11.7 14.3 99.00 99.00 99.00 999 1018.3  -5.3   1.7 -15.1 99.0 99.00
2015 02 13 05 00 319 12.0 14.5 99.00 99.00 99.00 999 1019.7  -6.8   1.6 -17.0 99.0 99.00
2015 02 13 06 00 316  8.9  9.9 99.00 99.00 99.00 999 1021.0  -7.5   1.6 -17.3 99.0 99.00
2015 02 13 07 00 316 10.5 11.9 99.00 99.00 99.00 999 1021.8  -8.2   1.5 -17.6 99.0 99.00
2015 02 13 08 00 315  9.4 10.8 99.00 99.00 99.00 999 1022.7  -8.8   1.4 -17.6 99.0 99.00
2015 02 13 09 00 316  9.5 11.0 99.00 99.00 99.00 999 1023.5  -9.4   1.3 -18.4 99.0 99.00
2015 02 13 10 00 315  9.5 11.1 99.00 99.00 99.00 999 1023.7  -9.6   1.2 -17.9 99.0 99.00
2015 02 13 11 00 320  9.6 11.2 99.00 99.00 99.00 999 1024.9  -9.9   1.0 -18.5 99.0 99.00
2015 02 13 12 00 316  9.3 12.6 99.00 99.00 99.00 999 1026.0 -10.2   0.8 -19.0 99.0 99.00
2015 02 13 13 00 315 10.6 12.0 99.00 99.00 99.00 999 1026.4 -10.1   0.8 -19.0 99.0 99.00
2015 02 13 14 00 308 10.6 11.6 99.00 99.00 99.00 999 1026.7  -9.7   0.9 -19.1 99.0 99.00
2015 02 13 15 00 326  8.4 10.3 99.00 99.00 99.00 999 1026.6  -9.1   0.9 -19.5 99.0 99.00
2015 02 13 16 00 325  7.4  9.0 99.00 99.00 99.00 999 1026.6  -7.9   0.9 -19.0 99.0 99.00
2015 02 13 17 00 342  6.8  8.5 99.00 99.00 99.00 999 1025.9  -7.1   1.0 -19.2 99.0 99.00
2015 02 13 18 00 304  4.8  6.3 99.00 99.00 99.00 999 1025.2  -6.1   0.6 -18.5 99.0 99.00
2015 02 13 19 00 277  4.1  4.3 99.00 99.00 99.00 999 1024.0  -5.4   0.7 -19.4 99.0 99.00
2015 02 13 20 00 287  5.3  6.2 99.00 99.00 99.00 999 1023.7  -4.4   1.3 -18.6 99.0 99.00
2015 02 13 21 00 297  3.7  4.3 99.00 99.00 99.00 999 1023.6  -3.8   1.3 -18.1 99.0 99.00
2015 02 13 22 00 281  5.6  6.0 99.00 99.00 99.00 999 1023.6  -3.7   1.2 -18.7 99.0 99.00
2015 02 13 23 00 268  4.9  5.6 99.00 99.00 99.00 999 1023.9  -3.6   1.1 -18.3 99.0 99.00
2015 02 14 00 00 265  2.8  3.5 99.00 99.00 99.00 999 1024.1  -3.6   1.0 -17.8 99.0 99.00
2015 02 14 01 00 271  1.7  2.0 99.00 99.00 99.00 999 1024.0  -3.6   1.0 -18.3 99.0 99.00
2015 02 14 02 00 228  2.1  2.4 99.00 99.00 99.00 999 1023.9  -3.4   0.8 -16.8 99.0 99.00
2015 02 14 03 00 215  4.1  4.7 99.00 99.00 99.00 999 1023.6  -3.4   0.7 -16.9 99.0 99.00
2015 02 14 04 00 210  2.6  3.3 99.00 99.00 99.00 999 1022.9  -3.4   0.7 -17.7 99.0 99.00
2015 02 14 05 00 205  4.4  4.8 99.00 99.00 99.00 999 1022.0  -3.3   0.9 -13.5 99.0 99.00
2015 02 14 06 00 194  6.1  6.6 99.00 99.00 99.00 999 1020.9  -2.8   0.8 -13.3 99.0 99.00
2015 02 14 07 00 185  8.4  9.7 99.00 99.00 99.00 999 1020.1  -2.6   0.9 -11.9 99.0 99.00
2015 02 14 08 00 192  9.9 10.6 99.00 99.00 99.00 999 1018.8  -2.6   0.9 -12.6 99.0 99.00
2015 02 14 09 00 203  8.6  9.9 99.00 99.00 99.00 999 1017.9  -2.9   0.9 -11.6 99.0 99.00
2015 02 14 10 00 210  6.9  7.8 99.00 99.00 99.00 999 1017.2  -3.4   0.8 -12.2 99.0 99.00
2015 02 14 11 00 218  5.3  6.0 99.00 99.00 99.00 999 1016.4  -3.4   0.8 -13.3 99.0 99.00
2015 02 14 12 00 194  6.7  7.5 99.00 99.00 99.00 999 1015.0  -2.4   0.8 -11.3 99.0 99.00
2015 02 14 13 00 201  6.0  6.9 99.00 99.00 99.00 999 1014.4  -2.2   0.9 -12.5 99.0 99.00
2015 02 14 14 00 205  7.5  8.6 99.00 99.00 99.00 999 1013.4  -1.7   0.9 -12.5 99.0 99.00
2015 02 14 15 00 211  7.6  8.5 99.00 99.00 99.00 999 1011.9  -1.4   1.0 -12.1 99.0 99.00
2015 02 14 16 00 207  7.7  8.5 99.00 99.00 99.00 999 1010.1  -1.0   1.1 -11.1 99.0 99.00
2015 02 14 17 00 196  7.5  8.5 99.00 99.00 99.00 999 1008.5  -0.5   1.2  -9.8 99.0 99.00
2015 02 14 18 00 192  9.2  9.7 99.00 99.00 99.00 999 1006.5  -2.4   1.1  -4.0 99.0 99.00
2015 02 14 19 00 186 11.1 11.7 99.00 99.00 99.00 999 1004.0  -0.7   0.9  -4.4 99.0 99.00
