YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
98 01 04 08 168  3.3  3.5 99.00 99.00 99.00 999 1027.0  11.0   5.0 999.0 99.0
98 01 04 09 184  3.7  3.8 99.00 99.00 99.00 999 1027.0  10.4   5.1 999.0 99.0
98 01 04 10 195  2.4  2.5 99.00 99.00 99.00 999 1027.4  10.6   5.0 999.0 99.0
98 01 04 11 186  3.6  3.8 99.00 99.00 99.00 999 1027.9   9.2   5.0 999.0 99.0
98 01 04 12 189  4.9  5.0 99.00 99.00 99.00 999 1028.3   9.4   5.0 999.0 99.0
98 01 04 13 206  4.5  4.5 99.00 99.00 99.00 999 1028.7   7.6   5.1 999.0 99.0
98 01 04 14 203  3.8  3.8 99.00 99.00 99.00 999 1029.3   7.3   5.0 999.0 99.0
98 01 04 15 173  2.7  3.0 99.00 99.00 99.00 999 1029.8   9.1   5.0 999.0 99.0
98 01 04 16 166  5.6  5.7 99.00 99.00 99.00 999 1029.7   9.0   5.1 999.0 99.0
98 01 04 17 150  5.4  5.5 99.00 99.00 99.00 999 1028.4   9.5   5.2 999.0 99.0
98 01 04 18 142  5.5  5.6 99.00 99.00 99.00 999 1028.0  11.2   5.3 999.0 99.0
98 01 04 19 173  3.2  3.4 99.00 99.00 99.00 999 1028.0  10.1   5.2 999.0 99.0
98 01 04 20 151  3.5  3.7 99.00 99.00 99.00 999 1027.9  13.1   5.3 999.0 99.0
98 01 04 21 189  3.5  3.6 99.00 99.00 99.00 999 1028.2   9.5   5.3 999.0 99.0
98 01 04 22 180  3.2  3.3 99.00 99.00 99.00 999 1028.7   8.9   5.4 999.0 99.0
98 01 04 23 199  3.2  3.3 99.00 99.00 99.00 999 1029.2   7.7   5.2 999.0 99.0
98 01 05 00 198  3.0  3.2 99.00 99.00 99.00 999 1029.3   7.8   5.3 999.0 99.0
98 01 05 01 206  2.9  3.2 99.00 99.00 99.00 999 1029.6   8.5   5.3 999.0 99.0
98 01 05 02 200  1.2  1.3 99.00 99.00 99.00 999 1029.6   8.5   5.1 999.0 99.0
98 01 05 03 168  2.3  2.5 99.00 99.00 99.00 999 1029.7   8.1   5.1 999.0 99.0
98 01 05 04 212   .9  1.0 99.00 99.00 99.00 999 1029.6   7.9   5.1 999.0 99.0
98 01 05 05 201  1.1  1.2 99.00 99.00 99.00 999 1029.3   7.6   5.1 999.0 99.0
98 01 05 06 164  1.4  1.5 99.00 99.00 99.00 999 1029.1   7.6   5.1 999.0 99.0
98 01 05 07 174  3.0  3.1 99.00 99.00 99.00 999 1029.1   7.5   5.3 999.0 99.0
98 01 05 08 195  3.2  3.4 99.00 99.00 99.00 999 1028.7   6.4   5.2 999.0 99.0
98 01 05 09 184  2.7  2.9 99.00 99.00 99.00 999 1028.5   6.0   5.2 999.0 99.0
98 01 05 10 166  2.1  2.3 99.00 99.00 99.00 999 1028.7   6.0   5.3 999.0 99.0
98 01 05 11 138  2.9  3.1 99.00 99.00 99.00 999 1029.4   6.2   5.3 999.0 99.0
98 01 05 12 178  1.8  2.1 99.00 99.00 99.00 999 1029.3   6.6   5.2 999.0 99.0
98 01 05 13 197  3.2  3.3 99.00 99.00 99.00 999 1029.8   6.6   5.2 999.0 99.0
98 01 05 14 170  4.3  4.6 99.00 99.00 99.00 999 1030.1   6.7   5.2 999.0 99.0
98 01 05 15 149  2.0  2.1 99.00 99.00 99.00 999 1030.3   7.3   5.2 999.0 99.0
98 01 05 16 179  1.5  1.8 99.00 99.00 99.00 999 1029.5   7.5   5.3 999.0 99.0
98 01 05 17 160  3.7  3.8 99.00 99.00 99.00 999 1028.0   8.3   5.3 999.0 99.0
98 01 05 18 174  3.5  3.7 99.00 99.00 99.00 999 1027.1   9.1   5.5 999.0 99.0
98 01 05 19 164  6.6  7.1 99.00 99.00 99.00 999 1026.6  10.0   5.6 999.0 99.0
98 01 05 20 157  7.6  8.1 99.00 99.00 99.00 999 1026.2  12.4   5.5 999.0 99.0
98 01 05 21 170  7.4  7.7 99.00 99.00 99.00 999 1026.2   9.5   5.4 999.0 99.0
98 01 05 22 176  6.3  6.8 99.00 99.00 99.00 999 1026.6   9.3   5.5 999.0 99.0
98 01 05 23 154  7.1  7.5 99.00 99.00 99.00 999 1026.5   9.8   5.5 999.0 99.0
98 01 06 00 168  5.0  6.0 99.00 99.00 99.00 999 1026.2   9.9   5.5 999.0 99.0
98 01 06 01 192  3.0  3.1 99.00 99.00 99.00 999 1026.3   7.8   5.4 999.0 99.0
98 01 06 02 169  4.7  5.0 99.00 99.00 99.00 999 1026.0   8.4   5.4 999.0 99.0
98 01 06 03 173  4.3  4.6 99.00 99.00 99.00 999 1025.9   7.3   5.5 999.0 99.0
98 01 06 04 176  3.6  3.8 99.00 99.00 99.00 999 1025.5   7.4   5.5 999.0 99.0
98 01 06 05 168  4.6  5.0 99.00 99.00 99.00 999 1024.6   7.7   5.4 999.0 99.0
98 01 06 06 189  3.4  3.7 99.00 99.00 99.00 999 1024.2   7.4   5.4 999.0 99.0
98 01 06 07 158  7.4  7.8 99.00 99.00 99.00 999 1023.9   9.4   5.4 999.0 99.0
98 01 06 08 170  4.7  5.0 99.00 99.00 99.00 999 1023.7   8.5   5.7 999.0 99.0
98 01 06 09 186  5.3  5.7 99.00 99.00 99.00 999 1023.0   7.5   5.4 999.0 99.0
98 01 06 10 187  4.6  4.9 99.00 99.00 99.00 999 1022.9   7.3   5.4 999.0 99.0
98 01 06 11 173  7.1  7.7 99.00 99.00 99.00 999 1022.9   8.3   5.4 999.0 99.0
98 01 06 12 185  8.4  8.6 99.00 99.00 99.00 999 1023.1  10.8   5.4 999.0 99.0
98 01 06 13 173  8.5  8.9 99.00 99.00 99.00 999 1022.9  10.1   5.4 999.0 99.0
98 01 06 14 171  6.1  6.5 99.00 99.00 99.00 999 1023.1   9.1   5.5 999.0 99.0
98 01 06 15 165  7.2  7.6 99.00 99.00 99.00 999 1023.1   9.2   5.6 999.0 99.0
98 01 06 16 166  6.7  7.1 99.00 99.00 99.00 999 1022.9   8.8   5.5 999.0 99.0
98 01 06 17 170  8.4  8.6 99.00 99.00 99.00 999 1021.7   9.9   5.5 999.0 99.0
98 01 06 18 167  7.7  8.1 99.00 99.00 99.00 999 1020.7   9.8   5.6 999.0 99.0
98 01 06 19 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 01 06 20 171  5.6  6.0 99.00 99.00 99.00 999 1020.7  10.8   5.8 999.0 99.0
98 01 06 21 178  6.4  6.6 99.00 99.00 99.00 999 1020.5  10.8   5.7 999.0 99.0
98 01 06 22 176  7.8  8.0 99.00 99.00 99.00 999 1020.3  11.2   5.6 999.0 99.0
98 01 06 23 170  6.4  7.2 99.00 99.00 99.00 999 1020.6  10.0   5.6 999.0 99.0
98 01 07 00 177  7.0  7.3 99.00 99.00 99.00 999 1020.6   9.3   5.6 999.0 99.0
98 01 07 01 181  5.5  6.4 99.00 99.00 99.00 999 1020.7   9.6   5.7 999.0 99.0
98 01 07 02 192  4.5  4.9 99.00 99.00 99.00 999 1020.6   9.5   5.6 999.0 99.0
98 01 07 03 199  3.2  3.3 99.00 99.00 99.00 999 1020.8   8.8   5.7 999.0 99.0
98 01 07 04 196  5.0  5.1 99.00 99.00 99.00 999 1020.3  10.8   5.6 999.0 99.0
98 01 07 05 197  4.5  4.7 99.00 99.00 99.00 999 1019.8   8.8   5.7 999.0 99.0
98 01 07 06 161  4.0  4.2 99.00 99.00 99.00 999 1018.7   8.8   5.7 999.0 99.0
98 01 07 07 183  5.0  5.2 99.00 99.00 99.00 999 1018.8   9.1   5.7 999.0 99.0
98 01 07 08 194  4.7  4.9 99.00 99.00 99.00 999 1018.9   9.2   5.7 999.0 99.0
98 01 07 09 195  4.9  5.1 99.00 99.00 99.00 999 1018.3   8.5   5.9 999.0 99.0
98 01 07 10 201  2.6  2.9 99.00 99.00 99.00 999 1018.2   8.1   5.7 999.0 99.0
98 01 07 11 186  4.8  5.0 99.00 99.00 99.00 999 1018.3   9.3   5.8 999.0 99.0
98 01 07 12 179  2.3  2.5 99.00 99.00 99.00 999 1017.8   9.9   5.9 999.0 99.0
98 01 07 13 172  5.5  5.9 99.00 99.00 99.00 999 1018.2  10.1   5.9 999.0 99.0
98 01 07 14 176  4.6  4.7 99.00 99.00 99.00 999 1017.9   9.2   5.9 999.0 99.0
98 01 07 15 177  6.0  6.2 99.00 99.00 99.00 999 1018.1   9.9   6.0 999.0 99.0
98 01 07 16 175  6.0  6.1 99.00 99.00 99.00 999 1017.4   9.3   6.0 999.0 99.0
98 01 07 17 172  5.6  5.8 99.00 99.00 99.00 999 1016.2  10.3   6.0 999.0 99.0
98 01 07 18 177  3.7  3.9 99.00 99.00 99.00 999 1015.5   9.8   6.0 999.0 99.0
98 01 07 19 160  5.3  6.5 99.00 99.00 99.00 999 1014.8  10.6   6.0 999.0 99.0
98 01 07 20 162  7.1  7.2 99.00 99.00 99.00 999 1014.6  11.8   6.0 999.0 99.0
98 01 07 21 170  4.8  5.1 99.00 99.00 99.00 999 1014.7  10.2   6.2 999.0 99.0
98 01 07 22 167  4.9  5.3 99.00 99.00 99.00 999 1014.5  10.8   6.1 999.0 99.0
98 01 07 23 163  6.2  6.5 99.00 99.00 99.00 999 1014.2  11.1   6.0 999.0 99.0
98 01 08 00 147  7.1  7.5 99.00 99.00 99.00 999 1013.5  12.5   6.1 999.0 99.0
98 01 08 01 180  3.1  3.4 99.00 99.00 99.00 999 1012.9  10.4   6.0 999.0 99.0
98 01 08 02 176  6.7  7.2 99.00 99.00 99.00 999 1012.4  10.6   6.1 999.0 99.0
98 01 08 03 169 10.5 11.4 99.00 99.00 99.00 999 1012.0  11.2   6.0 999.0 99.0
98 01 08 04 161 10.0 10.7 99.00 99.00 99.00 999 1011.5  11.1   6.1 999.0 99.0
98 01 08 05 156  8.9  9.2 99.00 99.00 99.00 999 1010.7  11.1   6.2 999.0 99.0
98 01 08 06 161 10.1 10.5 99.00 99.00 99.00 999 1009.9  11.8   6.2 999.0 99.0
98 01 08 07 156  9.6 10.3 99.00 99.00 99.00 999 1009.0  10.9   6.1 999.0 99.0
98 01 08 08 161  9.5  9.8 99.00 99.00 99.00 999 1008.4  11.1   6.2 999.0 99.0
98 01 08 09 167 10.0 10.3 99.00 99.00 99.00 999 1007.6  11.1   6.2 999.0 99.0
98 01 08 10 162  8.6  9.0 99.00 99.00 99.00 999 1006.6  10.9   6.3 999.0 99.0
98 01 08 11 156 13.7 15.2 99.00 99.00 99.00 999 1005.8  11.3   6.5 999.0 99.0
98 01 08 12 159 10.6 11.3 99.00 99.00 99.00 999 1005.6  11.4   6.4 999.0 99.0
98 01 08 13 174  8.6  9.2 99.00 99.00 99.00 999 1005.4  11.3   6.3 999.0 99.0
98 01 08 14 167 10.6 11.3 99.00 99.00 99.00 999 1004.8  12.1   6.3 999.0 99.0
98 01 08 15 163 12.3 13.1 99.00 99.00 99.00 999 1004.5  11.9   6.5 999.0 99.0
98 01 08 16 174 10.7 11.2 99.00 99.00 99.00 999 1004.1  11.9   6.4 999.0 99.0
98 01 08 17 179  8.0  8.5 99.00 99.00 99.00 999 1003.2  11.2   6.3 999.0 99.0
98 01 08 18 174 10.8 11.2 99.00 99.00 99.00 999 1002.4  10.8   6.3 999.0 99.0
98 01 08 19 164  9.3  9.6 99.00 99.00 99.00 999 1001.7  10.8   6.4 999.0 99.0
98 01 08 20 182  7.1  7.6 99.00 99.00 99.00 999 1002.7  10.1   6.5 999.0 99.0
98 01 08 21 168  7.8  8.1 99.00 99.00 99.00 999 1003.3  11.0   6.5 999.0 99.0
98 01 08 22 168  5.4  6.0 99.00 99.00 99.00 999 1003.6  11.7   6.5 999.0 99.0
98 01 08 23 159 10.7 11.4 99.00 99.00 99.00 999 1003.2  12.6   6.5 999.0 99.0
98 01 09 00 167  9.9 10.4 99.00 99.00 99.00 999 1003.7  11.7   6.3 999.0 99.0
98 01 09 01 164  9.9 10.5 99.00 99.00 99.00 999 1003.9  11.1   6.5 999.0 99.0
98 01 09 02 162 10.6 11.1 99.00 99.00 99.00 999 1004.7  11.4   6.5 999.0 99.0
98 01 09 03 164  9.6 10.2 99.00 99.00 99.00 999 1004.8  11.2   6.5 999.0 99.0
98 01 09 04 164  9.8 10.3 99.00 99.00 99.00 999 1004.8  10.2   6.4 999.0 99.0
98 01 09 05 159 11.1 11.7 99.00 99.00 99.00 999 1005.1  11.5   6.5 999.0 99.0
98 01 09 06 160  8.9  9.4 99.00 99.00 99.00 999 1004.9  11.3   6.6 999.0 99.0
98 01 09 07 173  6.9  8.2 99.00 99.00 99.00 999 1004.7   9.8   6.7 999.0 99.0
98 01 09 08 155  8.8  9.1 99.00 99.00 99.00 999 1003.8  11.4   6.7 999.0 99.0
98 01 09 09 194  6.8  7.1 99.00 99.00 99.00 999 1003.7   9.9   6.6 999.0 99.0
98 01 09 10 163  6.6  6.8 99.00 99.00 99.00 999 1003.2  10.1   6.8 999.0 99.0
98 01 09 11 197  5.3  5.7 99.00 99.00 99.00 999 1003.0   9.0   6.8 999.0 99.0
98 01 09 12 163  9.7 10.6 99.00 99.00 99.00 999 1002.7  10.0   6.5 999.0 99.0
98 01 09 13 156 10.6 11.2 99.00 99.00 99.00 999 1002.5   9.8   6.6 999.0 99.0
98 01 09 14 164 10.1 11.1 99.00 99.00 99.00 999 1002.8  10.7   6.7 999.0 99.0
98 01 09 15 173  9.8 10.2 99.00 99.00 99.00 999 1003.1  10.9   6.8 999.0 99.0
98 01 09 16 223 12.7 15.4 99.00 99.00 99.00 999 1003.7  15.1   6.5 999.0 99.0
98 01 09 17 258 15.9 17.5 99.00 99.00 99.00 999 1004.2  14.9   6.6 999.0 99.0
98 01 09 18 288  5.5  6.4 99.00 99.00 99.00 999 1004.6  11.7   6.6 999.0 99.0
98 01 09 19 297  2.4  2.7 99.00 99.00 99.00 999 1004.7  13.3   6.6 999.0 99.0
98 01 09 20 291  5.8  6.2 99.00 99.00 99.00 999 1005.7  14.0   6.7 999.0 99.0
98 01 09 21 297  4.2  4.4 99.00 99.00 99.00 999 1006.7  14.1   6.6 999.0 99.0
98 01 09 22 264  2.5  2.6 99.00 99.00 99.00 999 1007.8  14.4   6.9 999.0 99.0
98 01 09 23 195  1.7  2.0 99.00 99.00 99.00 999 1009.4  11.6   7.1 999.0 99.0
98 01 10 00 226  2.1  2.4 99.00 99.00 99.00 999 1010.9  12.2   6.7 999.0 99.0
98 01 10 01 300  7.8  9.0 99.00 99.00 99.00 999 1012.4  11.6   6.6 999.0 99.0
98 01 10 02 299 10.8 12.6 99.00 99.00 99.00 999 1013.8   9.4   6.6 999.0 99.0
98 01 10 03 303 10.2 11.3 99.00 99.00 99.00 999 1015.2   8.3   6.6 999.0 99.0
98 01 10 04 304  6.9  7.8 99.00 99.00 99.00 999 1015.8   7.6   6.6 999.0 99.0
98 01 10 05 291  5.4  6.2 99.00 99.00 99.00 999 1016.9   7.2   6.6 999.0 99.0
98 01 10 06 289  5.5  6.0 99.00 99.00 99.00 999 1017.8   6.8   6.3 999.0 99.0
98 01 10 07 280  3.1  3.4 99.00 99.00 99.00 999 1018.2   6.4   6.2 999.0 99.0
98 01 10 08 309  3.3  3.6 99.00 99.00 99.00 999 1018.3   5.7   6.2 999.0 99.0
98 01 10 09 292  1.9  2.3 99.00 99.00 99.00 999 1018.7   5.3   6.1 999.0 99.0
98 01 10 10 263  2.9  3.1 99.00 99.00 99.00 999 1019.3   5.0   6.0 999.0 99.0
98 01 10 11 243  3.0  3.3 99.00 99.00 99.00 999 1019.8   4.9   6.1 999.0 99.0
98 01 10 12 246  3.6  3.9 99.00 99.00 99.00 999 1020.8   4.8   6.0 999.0 99.0
98 01 10 13 263  2.5  2.7 99.00 99.00 99.00 999 1021.5   4.5   6.0 999.0 99.0
98 01 10 14 266  1.8  2.0 99.00 99.00 99.00 999 1022.3   4.5   5.9 999.0 99.0
98 01 10 15 263   .1   .3 99.00 99.00 99.00 999 1023.3   5.3   5.8 999.0 99.0
98 01 10 16 182  2.1  2.2 99.00 99.00 99.00 999 1023.1   5.8   5.8 999.0 99.0
98 01 10 17 167  4.0  4.2 99.00 99.00 99.00 999 1021.9   5.8   6.1 999.0 99.0
98 01 10 18 148  3.6  3.9 99.00 99.00 99.00 999 1021.3   6.0   6.5 999.0 99.0
98 01 10 19 142  3.9  4.1 99.00 99.00 99.00 999 1020.9   6.5   6.6 999.0 99.0
98 01 10 20 154  3.4  3.6 99.00 99.00 99.00 999 1020.6   7.3   6.4 999.0 99.0
98 01 10 21 161  3.5  4.0 99.00 99.00 99.00 999 1020.6   7.5   6.4 999.0 99.0
98 01 10 22 180  3.9  4.1 99.00 99.00 99.00 999 1020.6   7.2   6.4 999.0 99.0
98 01 10 23 178  4.0  4.5 99.00 99.00 99.00 999 1020.9   7.0   6.4 999.0 99.0
98 01 11 00 188  3.7  4.3 99.00 99.00 99.00 999 1021.2   6.7   6.3 999.0 99.0
98 01 11 01 183  4.3  4.7 99.00 99.00 99.00 999 1021.3   6.7   6.3 999.0 99.0
98 01 11 02 188  2.4  2.8 99.00 99.00 99.00 999 1021.7   6.4   6.3 999.0 99.0
98 01 11 03 204   .6   .9 99.00 99.00 99.00 999 1021.8   5.8   6.2 999.0 99.0
98 01 11 04 218  1.2  1.3 99.00 99.00 99.00 999 1021.9   5.5   6.1 999.0 99.0
98 01 11 05 217  1.8  2.1 99.00 99.00 99.00 999 1021.6   5.0   6.1 999.0 99.0
98 01 11 06 303  2.5  2.7 99.00 99.00 99.00 999 1021.8   4.4   6.0 999.0 99.0
98 01 11 07 305   .6   .8 99.00 99.00 99.00 999 1021.9   4.9   6.1 999.0 99.0
98 01 11 08 322  1.1  1.3 99.00 99.00 99.00 999 1021.8   4.3   6.1 999.0 99.0
98 01 11 09 346  3.1  3.4 99.00 99.00 99.00 999 1021.5   5.2   6.1 999.0 99.0
98 01 11 10 354  2.9  3.1 99.00 99.00 99.00 999 1021.4   5.1   6.0 999.0 99.0
98 01 11 11 359  2.8  3.1 99.00 99.00 99.00 999 1021.6   4.7   5.8 999.0 99.0
98 01 11 12 342  2.4  2.7 99.00 99.00 99.00 999 1022.1   4.5   5.8 999.0 99.0
98 01 11 13 328   .7   .8 99.00 99.00 99.00 999 1022.7   4.2   5.8 999.0 99.0
98 01 11 14 324  1.2  1.3 99.00 99.00 99.00 999 1023.0   4.2   5.8 999.0 99.0
98 01 11 15 315  1.2  1.3 99.00 99.00 99.00 999 1023.5   4.8   5.9 999.0 99.0
98 01 11 16  48   .8   .9 99.00 99.00 99.00 999 1023.2   5.4   5.9 999.0 99.0
98 01 11 17 152  1.0  1.2 99.00 99.00 99.00 999 1022.2   6.3   6.1 999.0 99.0
98 01 11 18 108  1.0  1.1 99.00 99.00 99.00 999 1021.6   6.7   6.0 999.0 99.0
98 01 11 19 120  1.4  1.4 99.00 99.00 99.00 999 1020.9   7.1   6.0 999.0 99.0
98 01 11 20 132  2.1  2.2 99.00 99.00 99.00 999 1021.0   7.6   6.1 999.0 99.0
