YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
94 01 01 00 201 03.5 03.8 99.00 99.00 99.00 999 1029.2  00.8  02.0 999.0 99.0
94 01 01 01 203 03.1 03.5 99.00 99.00 99.00 999 1029.5  00.9  01.8 999.0 99.0
94 01 01 02 175 02.9 03.1 99.00 99.00 99.00 999 1029.5  01.3  02.0 999.0 99.0
94 01 01 03 183 02.8 03.1 99.00 99.00 99.00 999 1029.1  01.3  01.9 999.0 99.0
94 01 01 04 169 03.5 03.7 99.00 99.00 99.00 999 1028.7  01.8  02.1 999.0 99.0
94 01 01 05 219 02.3 02.9 99.00 99.00 99.00 999 1029.2  00.2  02.5 999.0 99.0
94 01 01 06 171 03.2 03.5 99.00 99.00 99.00 999 1028.8  01.3  02.7 999.0 99.0
94 01 01 07 185 04.4 05.1 99.00 99.00 99.00 999 1028.6  01.1  02.5 999.0 99.0
94 01 01 08 175 05.1 05.6 99.00 99.00 99.00 999 1028.7  01.4  02.5 999.0 99.0
94 01 01 10 178 06.7 07.2 99.00 99.00 99.00 999 1028.0  01.0  02.6 999.0 99.0
94 01 01 11 176 07.4 07.8 99.00 99.00 99.00 999 1027.7  00.9  02.3 999.0 99.0
94 01 01 12 171 05.9 06.5 99.00 99.00 99.00 999 1026.8  01.2  02.6 999.0 99.0
94 01 01 13 180 07.6 08.2 99.00 99.00 99.00 999 1027.5  01.3  02.6 999.0 99.0
94 01 01 14 178 06.7 07.3 99.00 99.00 99.00 999 1027.2  01.3  02.5 999.0 99.0
94 01 01 15 171 07.7 08.3 99.00 99.00 99.00 999 1026.2  01.4  02.6 999.0 99.0
94 01 01 16 188 08.1 08.8 99.00 99.00 99.00 999 1026.2  02.0  02.5 999.0 99.0
94 01 01 17 184 07.5 08.0 99.00 99.00 99.00 999 1024.5  03.1  02.7 999.0 99.0
94 01 01 18 165 06.9 07.6 99.00 99.00 99.00 999 1022.4  03.2  03.6 999.0 99.0
94 01 01 19 169 08.6 09.3 99.00 99.00 99.00 999 1021.7  03.5  03.4 999.0 99.0
94 01 01 20 167 08.2 08.7 99.00 99.00 99.00 999 1021.1  03.6  03.3 999.0 99.0
94 01 01 21 166 07.3 07.7 99.00 99.00 99.00 999 1020.5  03.5  03.1 999.0 99.0
94 01 01 22 161 10.4 11.4 99.00 99.00 99.00 999 1019.4  03.4  03.0 999.0 99.0
94 01 01 23 161 07.3 08.1 99.00 99.00 99.00 999 1018.8  03.5  02.9 999.0 99.0
94 01 02 00 171 09.5 10.2 99.00 99.00 99.00 999 1018.4  03.7  02.9 999.0 99.0
94 01 02 01 179 10.3 11.0 99.00 99.00 99.00 999 1017.6  04.8  02.8 999.0 99.0
94 01 02 02 188 07.6 08.2 99.00 99.00 99.00 999 1017.5  03.9  02.8 999.0 99.0
94 01 02 03 176 04.6 04.9 99.00 99.00 99.00 999 1016.9  03.2  02.9 999.0 99.0
94 01 02 04 236 02.3 02.5 99.00 99.00 99.00 999 1016.4  03.1  02.9 999.0 99.0
94 01 02 05 167 02.6 02.7 99.00 99.00 99.00 999 1015.0  03.2  03.4 999.0 99.0
94 01 02 06 193 03.2 03.5 99.00 99.00 99.00 999 1014.4  03.3  03.2 999.0 99.0
94 01 02 07 198 02.3 02.7 99.00 99.00 99.00 999 1014.5  03.2  03.2 999.0 99.0
94 01 02 08 189 00.8 00.9 99.00 99.00 99.00 999 1014.5  03.1  03.3 999.0 99.0
94 01 02 09 308 00.6 00.7 99.00 99.00 99.00 999 1014.0  03.0  03.5 999.0 99.0
94 01 02 10 349 02.3 02.5 99.00 99.00 99.00 999 1013.9  02.6  03.3 999.0 99.0
94 01 02 11 325 02.5 02.7 99.00 99.00 99.00 999 1014.2  02.3  03.2 999.0 99.0
94 01 02 12 299 03.6 04.0 99.00 99.00 99.00 999 1014.9  02.2  03.3 999.0 99.0
94 01 02 13 327 05.1 05.7 99.00 99.00 99.00 999 1015.4  03.9  03.1 999.0 99.0
94 01 02 14 299 05.3 05.8 99.00 99.00 99.00 999 1016.0  06.4  03.1 999.0 99.0
94 01 02 15 286 05.7 06.1 99.00 99.00 99.00 999 1016.7  06.8  02.9 999.0 99.0
94 01 02 16 313 07.1 08.4 99.00 99.00 99.00 999 1015.9  08.0  03.2 999.0 99.0
94 01 02 17 277 05.3 05.3 99.00 99.00 99.00 999 1016.1  07.1  03.2 999.0 99.0
94 01 02 18 284 06.5 07.6 99.00 99.00 99.00 999 1015.6  08.1  03.6 999.0 99.0
94 01 02 19 293 05.3 05.8 99.00 99.00 99.00 999 1015.9  08.5  03.4 999.0 99.0
94 01 02 20 324 04.0 04.2 99.00 99.00 99.00 999 1016.7  08.5  03.4 999.0 99.0
94 01 02 21 319 04.8 05.2 99.00 99.00 99.00 999 1017.3  08.3  03.4 999.0 99.0
94 01 02 22 345 02.9 03.1 99.00 99.00 99.00 999 1017.7  06.4  03.4 999.0 99.0
94 01 02 23 017 02.1 02.1 99.00 99.00 99.00 999 1018.9  06.8  03.5 999.0 99.0
94 01 03 00 030 00.9 01.0 99.00 99.00 99.00 999 1019.1  06.7  03.5 999.0 99.0
94 01 03 01 345 01.1 01.2 99.00 99.00 99.00 999 1019.6  06.5  03.3 999.0 99.0
