YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
96 01 01 00 999 99.0 99.0 99.00 99.00 99.00 999 1014.0   4.0   2.4 999.0 99.0
96 01 01 01 999 99.0 99.0 99.00 99.00 99.00 999 1014.0   3.5   2.4 999.0 99.0
96 01 01 02 999 99.0 99.0 99.00 99.00 99.00 999 1013.6   3.2   2.4 999.0 99.0
96 01 01 03 999 99.0 99.0 99.00 99.00 99.00 999 1013.2   2.5   2.3 999.0 99.0
96 01 01 04 999 99.0 99.0 99.00 99.00 99.00 999 1012.4   2.6   2.3 999.0 99.0
96 01 01 05 999 99.0 99.0 99.00 99.00 99.00 999 1012.4   2.4   2.3 999.0 99.0
96 01 01 06 999 99.0 99.0 99.00 99.00 99.00 999 1012.1   2.2   2.4 999.0 99.0
96 01 01 07 999 99.0 99.0 99.00 99.00 99.00 999 1012.5   2.2   2.4 999.0 99.0
96 01 01 08 999 99.0 99.0 99.00 99.00 99.00 999 1012.8   2.4   2.4 999.0 99.0
96 01 01 09 999 99.0 99.0 99.00 99.00 99.00 999 1012.1   2.5   2.4 999.0 99.0
96 01 01 10 999 99.0 99.0 99.00 99.00 99.00 999 1012.6   2.6   2.3 999.0 99.0
96 01 01 11 999 99.0 99.0 99.00 99.00 99.00 999 1013.1   2.2   2.4 999.0 99.0
96 01 01 12 999 99.0 99.0 99.00 99.00 99.00 999 1013.3   2.2   2.3 999.0 99.0
96 01 01 13 999 99.0 99.0 99.00 99.00 99.00 999 1013.8   2.2   2.3 999.0 99.0
96 01 01 14 999 99.0 99.0 99.00 99.00 99.00 999 1014.3   2.3   2.3 999.0 99.0
96 01 01 15 999 99.0 99.0 99.00 99.00 99.00 999 1014.9   2.2   2.4 999.0 99.0
96 01 01 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
96 01 01 17 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
96 01 01 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
96 01 01 19 999 99.0 99.0 99.00 99.00 99.00 999 1012.6   2.5   2.4 999.0 99.0
96 01 01 20 999 99.0 99.0 99.00 99.00 99.00 999 1012.6   2.9   2.5 999.0 99.0
96 01 01 21 999 99.0 99.0 99.00 99.00 99.00 999 1012.7   2.8   2.4 999.0 99.0
96 01 01 22 999 99.0 99.0 99.00 99.00 99.00 999 1013.0   2.9   2.5 999.0 99.0
96 01 01 23 999 99.0 99.0 99.00 99.00 99.00 999 1013.1   3.0   2.5 999.0 99.0
96 01 02 00 999 99.0 99.0 99.00 99.00 99.00 999 1013.4   3.3   2.5 999.0 99.0
96 01 02 01 999 99.0 99.0 99.00 99.00 99.00 999 1012.9   3.1   2.5 999.0 99.0
96 01 02 02 999 99.0 99.0 99.00 99.00 99.00 999 1012.8   2.8   2.4 999.0 99.0
96 01 02 03 999 99.0 99.0 99.00 99.00 99.00 999 1012.9   3.4   2.4 999.0 99.0
96 01 02 04 999 99.0 99.0 99.00 99.00 99.00 999 1012.4   3.3   2.4 999.0 99.0
96 01 02 05 999 99.0 99.0 99.00 99.00 99.00 999 1011.6   2.8   2.4 999.0 99.0
96 01 02 06 999 99.0 99.0 99.00 99.00 99.00 999 1011.0   2.9   2.5 999.0 99.0
96 01 02 07 999 99.0 99.0 99.00 99.00 99.00 999 1010.6   2.9   2.5 999.0 99.0
96 01 02 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
96 01 02 09 999 99.0 99.0 99.00 99.00 99.00 999 1010.4   2.5   2.5 999.0 99.0
96 01 02 10 999 99.0 99.0 99.00 99.00 99.00 999 1010.2   2.2   2.5 999.0 99.0
96 01 02 11 999 99.0 99.0 99.00 99.00 99.00 999 1010.4   2.3   2.5 999.0 99.0
96 01 02 12 999 99.0 99.0 99.00 99.00 99.00 999 1009.6   2.2   2.5 999.0 99.0
96 01 02 13 999 99.0 99.0 99.00 99.00 99.00 999 1009.6   2.3   2.4 999.0 99.0
96 01 02 14 999 99.0 99.0 99.00 99.00 99.00 999 1009.9   2.4   2.4 999.0 99.0
96 01 02 15 999 99.0 99.0 99.00 99.00 99.00 999 1009.4   2.5   2.5 999.0 99.0
96 01 02 16 999 99.0 99.0 99.00 99.00 99.00 999 1009.1   2.5   2.5 999.0 99.0
96 01 02 17 999 99.0 99.0 99.00 99.00 99.00 999 1008.2   2.7   2.5 999.0 99.0
96 01 02 18 999 99.0 99.0 99.00 99.00 99.00 999 1006.3   2.4   2.5 999.0 99.0
96 01 02 19 999 99.0 99.0 99.00 99.00 99.00 999 1005.2   2.8   2.5 999.0 99.0
96 01 02 20 999 99.0 99.0 99.00 99.00 99.00 999 1005.1   2.8   2.5 999.0 99.0
96 01 02 21 999 99.0 99.0 99.00 99.00 99.00 999 1005.0   2.9   2.5 999.0 99.0
96 01 02 22 999 99.0 99.0 99.00 99.00 99.00 999 1005.1   2.9   2.6 999.0 99.0
96 01 02 23 999 99.0 99.0 99.00 99.00 99.00 999 1004.9   2.8   2.5 999.0 99.0
96 01 03 00 999 99.0 99.0 99.00 99.00 99.00 999 1003.9   2.8   2.6 999.0 99.0
96 01 03 01 999 99.0 99.0 99.00 99.00 99.00 999 1004.3   2.7   2.6 999.0 99.0
96 01 03 02 999 99.0 99.0 99.00 99.00 99.00 999 1003.6   2.4   2.6 999.0 99.0
96 01 03 03 999 99.0 99.0 99.00 99.00 99.00 999 1001.7   2.6   2.5 999.0 99.0
96 01 03 04 999 99.0 99.0 99.00 99.00 99.00 999 1000.9   2.4   2.6 999.0 99.0
96 01 03 05 999 99.0 99.0 99.00 99.00 99.00 999  999.6   2.3   2.6 999.0 99.0
96 01 03 06 999 99.0 99.0 99.00 99.00 99.00 999  998.7   2.1   2.6 999.0 99.0
96 01 03 07 999 99.0 99.0 99.00 99.00 99.00 999  998.3   1.7   2.6 999.0 99.0
96 01 03 08 999 99.0 99.0 99.00 99.00 99.00 999  997.8   1.3   2.6 999.0 99.0
96 01 03 09 999 99.0 99.0 99.00 99.00 99.00 999  996.7   1.3   2.6 999.0 99.0
96 01 03 10 999 99.0 99.0 99.00 99.00 99.00 999  996.4   1.2   2.5 999.0 99.0
96 01 03 11 999 99.0 99.0 99.00 99.00 99.00 999  996.7   1.3   2.6 999.0 99.0
96 01 03 12 999 99.0 99.0 99.00 99.00 99.00 999  995.9   1.6   2.6 999.0 99.0
96 01 03 13 999 99.0 99.0 99.00 99.00 99.00 999  997.0   1.7   2.6 999.0 99.0
96 01 03 14 999 99.0 99.0 99.00 99.00 99.00 999  997.5   1.5   2.5 999.0 99.0
96 01 03 15 999 99.0 99.0 99.00 99.00 99.00 999  998.1   1.4   2.5 999.0 99.0
96 01 03 16 999 99.0 99.0 99.00 99.00 99.00 999  999.0   1.6   2.6 999.0 99.0
96 01 03 17 999 99.0 99.0 99.00 99.00 99.00 999  998.7   1.5   2.6 999.0 99.0
96 01 03 18 999 99.0 99.0 99.00 99.00 99.00 999  998.4   1.8   2.6 999.0 99.0
96 01 03 19 999 99.0 99.0 99.00 99.00 99.00 999  998.9   2.2   2.6 999.0 99.0
96 01 03 20 999 99.0 99.0 99.00 99.00 99.00 999  999.4   2.1   2.6 999.0 99.0
96 01 03 21 999 99.0 99.0 99.00 99.00 99.00 999 1000.8   2.4   2.6 999.0 99.0
96 01 03 22 999 99.0 99.0 99.00 99.00 99.00 999 1001.6   3.7   2.7 999.0 99.0
96 01 03 23 999 99.0 99.0 99.00 99.00 99.00 999 1002.5   1.7   2.6 999.0 99.0
96 01 04 00 999 99.0 99.0 99.00 99.00 99.00 999 1003.9    .3   2.5 999.0 99.0
96 01 04 01 999 99.0 99.0 99.00 99.00 99.00 999 1004.9   -.1   2.5 999.0 99.0
96 01 04 02 999 99.0 99.0 99.00 99.00 99.00 999 1006.0   -.7   2.4 999.0 99.0
96 01 04 03 999 99.0 99.0 99.00 99.00 99.00 999 1006.2  -1.5   2.3 999.0 99.0
96 01 04 04 999 99.0 99.0 99.00 99.00 99.00 999 1006.7  -2.2   2.2 999.0 99.0
96 01 04 05 999 99.0 99.0 99.00 99.00 99.00 999 1007.7  -2.8   2.0 999.0 99.0
96 01 04 06 999 99.0 99.0 99.00 99.00 99.00 999 1008.6  -3.1   1.9 999.0 99.0
96 01 04 07 999 99.0 99.0 99.00 99.00 99.00 999 1009.8  -3.5   1.9 999.0 99.0
96 01 04 08 999 99.0 99.0 99.00 99.00 99.00 999 1011.1  -4.2   1.7 999.0 99.0
96 01 04 09 999 99.0 99.0 99.00 99.00 99.00 999 1011.9  -4.5   1.6 999.0 99.0
96 01 04 10 999 99.0 99.0 99.00 99.00 99.00 999 1013.2  -4.4   1.4 999.0 99.0
96 01 04 11 999 99.0 99.0 99.00 99.00 99.00 999 1014.1  -4.7   1.3 999.0 99.0
96 01 04 12 999 99.0 99.0 99.00 99.00 99.00 999 1015.3  -4.8   1.3 999.0 99.0
96 01 04 13 999 99.0 99.0 99.00 99.00 99.00 999 1017.4  -4.9   1.4 999.0 99.0
96 01 04 14 999 99.0 99.0 99.00 99.00 99.00 999 1019.0  -4.7   1.7 999.0 99.0
96 01 04 15 999 99.0 99.0 99.00 99.00 99.00 999 1019.8  -4.1   1.5 999.0 99.0
96 01 04 16 999 99.0 99.0 99.00 99.00 99.00 999 1019.7  -3.7   1.6 999.0 99.0
