YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
97 01 03 08 172  4.4  4.7 99.00 99.00 99.00 999 1006.9   8.7   5.3 999.0 99.0
97 01 03 09 184  5.3  5.5 99.00 99.00 99.00 999 1006.5  10.1   5.3 999.0 99.0
97 01 03 10 168  6.0  6.3 99.00 99.00 99.00 999 1005.8   8.5   5.3 999.0 99.0
97 01 03 11 164  5.6  5.8 99.00 99.00 99.00 999 1005.6   7.7   5.2 999.0 99.0
97 01 03 12 182  4.0  4.1 99.00 99.00 99.00 999 1006.4   9.0   5.2 999.0 99.0
97 01 03 13 172  4.6  4.7 99.00 99.00 99.00 999 1006.9   8.7   5.2 999.0 99.0
97 01 03 14 196  3.7  3.9 99.00 99.00 99.00 999 1007.4   9.1   5.3 999.0 99.0
97 01 03 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 03 17 234  6.8  7.2 99.00 99.00 99.00 999 1006.5  11.9   5.4 999.0 99.0
97 01 03 18 216  5.3  5.4 99.00 99.00 99.00 999 1006.2  14.1   5.4 999.0 99.0
97 01 03 19 236  2.6  2.7 99.00 99.00 99.00 999 1005.9  13.5   5.5 999.0 99.0
97 01 03 20 217  3.9  4.0 99.00 99.00 99.00 999 1006.1  15.2   5.5 999.0 99.0
97 01 03 21 193  1.1  1.2 99.00 99.00 99.00 999 1006.7  15.0   5.5 999.0 99.0
97 01 03 22 237  3.2  3.3 99.00 99.00 99.00 999 1007.4  16.5   5.5 999.0 99.0
97 01 03 23 243  3.0  3.3 99.00 99.00 99.00 999 1008.0  16.2   5.5 999.0 99.0
97 01 04 00 229  2.8  2.9 99.00 99.00 99.00 999 1008.7  14.7   5.5 999.0 99.0
97 01 04 01 208  4.5  4.7 99.00 99.00 99.00 999 1009.2  17.1   5.5 999.0 99.0
97 01 04 02 185  2.0  2.1 99.00 99.00 99.00 999 1010.0  14.1   5.5 999.0 99.0
97 01 04 03 200  3.2  3.4 99.00 99.00 99.00 999 1010.6  15.7   5.4 999.0 99.0
97 01 04 04 245  2.8  2.9 99.00 99.00 99.00 999 1010.6  17.1   5.5 999.0 99.0
97 01 04 05 243  2.6  2.6 99.00 99.00 99.00 999 1010.7  17.3   5.5 999.0 99.0
97 01 04 06 168  2.0  2.4 99.00 99.00 99.00 999 1010.7  11.5   5.5 999.0 99.0
97 01 04 07 170  2.5  2.6 99.00 99.00 99.00 999 1011.2  11.8   5.5 999.0 99.0
97 01 04 08 172  3.2  3.3 99.00 99.00 99.00 999 1011.6  11.4   5.6 999.0 99.0
97 01 04 09 182  2.5  2.6 99.00 99.00 99.00 999 1012.2  11.5   5.5 999.0 99.0
97 01 04 10 183  4.5  4.8 99.00 99.00 99.00 999 1012.5  11.4   5.4 999.0 99.0
97 01 04 11 191  2.0  2.1 99.00 99.00 99.00 999 1013.1  12.0   5.3 999.0 99.0
97 01 04 12 193  2.9  2.9 99.00 99.00 99.00 999 1013.6  11.3   5.3 999.0 99.0
97 01 04 13 171  3.0  3.0 99.00 99.00 99.00 999 1014.0  10.4   5.3 999.0 99.0
97 01 04 14 139   .7   .8 99.00 99.00 99.00 999 1014.3  11.3   5.4 999.0 99.0
97 01 04 15  60  3.7  4.4 99.00 99.00 99.00 999 1014.5  10.8   5.4 999.0 99.0
97 01 04 16  84  1.6  1.6 99.00 99.00 99.00 999 1014.2  12.8   5.5 999.0 99.0
97 01 04 17  22  5.0  5.1 99.00 99.00 99.00 999 1013.2  10.4   5.5 999.0 99.0
97 01 04 18  14  4.5  4.8 99.00 99.00 99.00 999 1012.7  12.3   5.4 999.0 99.0
97 01 04 19  35  4.5  4.7 99.00 99.00 99.00 999 1012.1  12.2   5.4 999.0 99.0
97 01 04 20 101  1.9  2.5 99.00 99.00 99.00 999 1011.8  13.4   5.5 999.0 99.0
97 01 04 21  48  1.3  1.3 99.00 99.00 99.00 999 1011.7  11.4   5.5 999.0 99.0
97 01 04 22 328  1.4  1.6 99.00 99.00 99.00 999 1011.9  12.0   6.0 999.0 99.0
97 01 04 23  68  3.4  3.6 99.00 99.00 99.00 999 1011.8  11.9   5.8 999.0 99.0
97 01 05 00  88  6.9  7.1 99.00 99.00 99.00 999 1011.8  10.6   5.9 999.0 99.0
97 01 05 01  67  3.6  3.8 99.00 99.00 99.00 999 1012.0   9.1   5.9 999.0 99.0
97 01 05 02  83  5.1  5.2 99.00 99.00 99.00 999 1011.7   8.7   5.9 999.0 99.0
97 01 05 03  89  4.0  4.2 99.00 99.00 99.00 999 1011.5   8.3   5.8 999.0 99.0
97 01 05 04  83  4.6  4.7 99.00 99.00 99.00 999 1010.7   8.3   5.8 999.0 99.0
97 01 05 05  95  3.6  3.8 99.00 99.00 99.00 999 1009.3   8.5   5.6 999.0 99.0
97 01 05 06  73  2.9  3.0 99.00 99.00 99.00 999 1008.0   8.9   5.6 999.0 99.0
97 01 05 07  18  1.6  1.6 99.00 99.00 99.00 999 1008.1   8.0   5.6 999.0 99.0
97 01 05 08  33  2.2  2.4 99.00 99.00 99.00 999 1007.8   7.7   5.6 999.0 99.0
97 01 05 09 134  2.1  2.6 99.00 99.00 99.00 999 1006.6   8.4   5.7 999.0 99.0
97 01 05 10 179  2.0  2.2 99.00 99.00 99.00 999 1005.8   7.4   5.7 999.0 99.0
97 01 05 11 158  4.6  4.9 99.00 99.00 99.00 999 1004.6   8.3   5.9 999.0 99.0
97 01 05 12 154  9.4 10.5 99.00 99.00 99.00 999 1003.5   9.5   5.9 999.0 99.0
97 01 05 13 161 10.0 10.8 99.00 99.00 99.00 999 1003.0   9.8   5.9 999.0 99.0
97 01 05 14 159  8.7  9.3 99.00 99.00 99.00 999 1002.7   9.6   5.8 999.0 99.0
97 01 05 15 170 10.2 10.8 99.00 99.00 99.00 999 1002.6  10.7   5.9 999.0 99.0
97 01 05 16 190 10.1 10.6 99.00 99.00 99.00 999 1001.9  15.2   6.0 999.0 99.0
97 01 05 17 169 11.0 11.3 99.00 99.00 99.00 999  999.8  13.6   5.9 999.0 99.0
97 01 05 18 171  9.1 10.5 99.00 99.00 99.00 999  998.9  12.0   5.9 999.0 99.0
97 01 05 19 188  8.5  9.2 99.00 99.00 99.00 999  998.8  13.4   6.0 999.0 99.0
97 01 05 20 222 10.1 11.2 99.00 99.00 99.00 999  998.8  17.8   6.1 999.0 99.0
97 01 05 21 220  8.5  9.3 99.00 99.00 99.00 999  998.9  17.8   6.2 999.0 99.0
97 01 05 22 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 05 23 215  7.7  8.0 99.00 99.00 99.00 999  999.8  17.7   6.1 999.0 99.0
97 01 06 00 214  8.0  8.3 99.00 99.00 99.00 999 1000.1  17.0   6.2 999.0 99.0
97 01 06 01 216  6.6  7.1 99.00 99.00 99.00 999 1000.6  16.1   6.1 999.0 99.0
97 01 06 02 230  8.0  9.1 99.00 99.00 99.00 999 1001.4  15.6   6.0 999.0 99.0
97 01 06 03 299  5.0  5.6 99.00 99.00 99.00 999 1002.5  15.4   6.0 999.0 99.0
97 01 06 04 275  3.1  3.3 99.00 99.00 99.00 999 1003.3  14.6   6.0 999.0 99.0
97 01 06 05 273  6.9  8.3 99.00 99.00 99.00 999 1003.4  14.4   5.9 999.0 99.0
97 01 06 06 292  6.9  7.6 99.00 99.00 99.00 999 1003.7  13.3   6.0 999.0 99.0
97 01 06 07 286  6.3  7.4 99.00 99.00 99.00 999 1004.5  12.0   6.1 999.0 99.0
97 01 06 08 274  8.0  8.8 99.00 99.00 99.00 999 1005.2  11.9   6.1 999.0 99.0
97 01 06 09 290  9.0 10.5 99.00 99.00 99.00 999 1005.4  11.8   6.0 999.0 99.0
97 01 06 10 264  3.6  4.0 99.00 99.00 99.00 999 1006.1  10.9   6.0 999.0 99.0
97 01 06 11 275  6.5  7.4 99.00 99.00 99.00 999 1006.9  10.6   6.0 999.0 99.0
97 01 06 12 255  3.5  3.9 99.00 99.00 99.00 999 1007.9   9.9   5.9 999.0 99.0
97 01 06 13 234  3.7  3.9 99.00 99.00 99.00 999 1008.9   9.3   5.8 999.0 99.0
97 01 06 14 239  4.3  4.6 99.00 99.00 99.00 999 1009.9   9.0   5.8 999.0 99.0
97 01 06 15 245  5.4  6.0 99.00 99.00 99.00 999 1009.9  10.0   5.8 999.0 99.0
97 01 06 16 262  6.1  8.1 99.00 99.00 99.00 999 1010.0  10.5   5.9 999.0 99.0
97 01 06 17 265 10.3 12.3 99.00 99.00 99.00 999 1009.5  11.0   5.9 999.0 99.0
97 01 06 18 262  6.2  6.7 99.00 99.00 99.00 999 1008.9  11.6   6.0 999.0 99.0
97 01 06 19 258  9.2 10.1 99.00 99.00 99.00 999 1008.6  12.6   6.1 999.0 99.0
97 01 06 20 269  8.4  9.6 99.00 99.00 99.00 999 1009.0  13.2   6.1 999.0 99.0
97 01 06 21 291  6.4  7.9 99.00 99.00 99.00 999 1009.7  13.2   6.1 999.0 99.0
97 01 06 22 306  4.1  4.9 99.00 99.00 99.00 999 1010.6  12.5   6.1 999.0 99.0
97 01 06 23 307  6.3  6.7 99.00 99.00 99.00 999 1011.3  11.2   6.2 999.0 99.0
97 01 07 00 319  6.1  6.8 99.00 99.00 99.00 999 1012.2  10.3   6.2 999.0 99.0
97 01 07 01 306  7.6  8.2 99.00 99.00 99.00 999 1012.9   9.4   6.0 999.0 99.0
97 01 07 02 324  6.5  7.5 99.00 99.00 99.00 999 1013.7   8.8   6.0 999.0 99.0
97 01 07 03 320  6.0  7.2 99.00 99.00 99.00 999 1013.9   7.6   5.9 999.0 99.0
97 01 07 04 320  9.2 10.9 99.00 99.00 99.00 999 1014.2   6.8   5.9 999.0 99.0
97 01 07 05 312  7.6  8.9 99.00 99.00 99.00 999 1014.1   6.5   5.8 999.0 99.0
97 01 07 06 318  6.4  8.0 99.00 99.00 99.00 999 1014.4   5.7   5.8 999.0 99.0
97 01 07 07 329  6.7  8.2 99.00 99.00 99.00 999 1014.7   5.1   5.8 999.0 99.0
97 01 07 08 330  6.2  7.4 99.00 99.00 99.00 999 1015.0   4.6   5.7 999.0 99.0
97 01 07 09 318  6.5  7.3 99.00 99.00 99.00 999 1015.4   4.2   5.7 999.0 99.0
97 01 07 10 316  5.7  6.3 99.00 99.00 99.00 999 1015.2   3.9   5.5 999.0 99.0
97 01 07 11 316  6.2  7.6 99.00 99.00 99.00 999 1015.4   3.5   5.4 999.0 99.0
97 01 07 12 314  6.3  7.4 99.00 99.00 99.00 999 1016.8   3.7   5.4 999.0 99.0
97 01 07 13 320  8.2  9.5 99.00 99.00 99.00 999 1017.4   2.4   5.2 999.0 99.0
97 01 07 14 311  6.1  7.8 99.00 99.00 99.00 999 1019.0   1.7   4.9 999.0 99.0
97 01 07 15 288 10.3 13.5 99.00 99.00 99.00 999 1019.3   1.6   5.1 999.0 99.0
97 01 07 16 300  8.2  9.0 99.00 99.00 99.00 999 1018.9   1.9   5.1 999.0 99.0
97 01 07 17 268  8.5  9.8 99.00 99.00 99.00 999 1018.1   2.6   5.2 999.0 99.0
97 01 07 18 276 10.5 12.3 99.00 99.00 99.00 999 1017.2   3.0   5.2 999.0 99.0
97 01 07 19 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 07 20 302 11.0 12.6 99.00 99.00 99.00 999 1016.5   4.2   5.6 999.0 99.0
97 01 07 21 292 11.8 13.5 99.00 99.00 99.00 999 1016.9   4.2   5.5 999.0 99.0
97 01 07 22 276  8.9 10.7 99.00 99.00 99.00 999 1017.2   3.7   5.4 999.0 99.0
97 01 07 23 291  7.9  9.7 99.00 99.00 99.00 999 1018.4   3.3   5.3 999.0 99.0
97 01 08 00 304  7.9 10.3 99.00 99.00 99.00 999 1019.4   2.7   5.1 999.0 99.0
97 01 08 01 318  7.2  8.0 99.00 99.00 99.00 999 1020.1   1.9   4.7 999.0 99.0
97 01 08 02 324  7.2  8.5 99.00 99.00 99.00 999 1020.7   1.2   4.7 999.0 99.0
97 01 08 03 323  8.1  9.4 99.00 99.00 99.00 999 1021.3    .6   4.6 999.0 99.0
97 01 08 04 326  7.4  9.3 99.00 99.00 99.00 999 1022.0    .0   4.4 999.0 99.0
97 01 08 05 311  8.5 10.3 99.00 99.00 99.00 999 1021.8   -.7   4.2 999.0 99.0
97 01 08 06 315  8.8 10.6 99.00 99.00 99.00 999 1022.1  -1.3   4.0 999.0 99.0
97 01 08 07 314  9.0 11.2 99.00 99.00 99.00 999 1022.6  -1.8   3.7 999.0 99.0
97 01 08 08 310  7.8  8.6 99.00 99.00 99.00 999 1023.4  -2.3   3.5 999.0 99.0
97 01 08 09 306  8.7 10.6 99.00 99.00 99.00 999 1023.2  -2.6   3.4 999.0 99.0
97 01 08 10 286  7.7  9.4 99.00 99.00 99.00 999 1023.3  -2.9   3.2 999.0 99.0
97 01 08 11 295  7.8  9.8 99.00 99.00 99.00 999 1023.8  -3.0   3.0 999.0 99.0
97 01 08 12 289  8.3 10.7 99.00 99.00 99.00 999 1024.4  -3.0   2.9 999.0 99.0
97 01 08 13 291  7.7  8.7 99.00 99.00 99.00 999 1024.8  -2.7   3.1 999.0 99.0
97 01 08 14 292  8.9 10.6 99.00 99.00 99.00 999 1024.8  -2.5   3.6 999.0 99.0
97 01 08 15 298  8.1  9.6 99.00 99.00 99.00 999 1025.0  -1.7   3.4 999.0 99.0
97 01 08 16 293  7.9 10.0 99.00 99.00 99.00 999 1024.8   -.8   3.5 999.0 99.0
97 01 08 17 296  7.8  9.1 99.00 99.00 99.00 999 1023.9    .0   3.9 999.0 99.0
97 01 08 18 298  7.6  8.5 99.00 99.00 99.00 999 1022.9   1.0   4.1 999.0 99.0
97 01 08 19 301  6.1  6.8 99.00 99.00 99.00 999 1022.3   2.0   4.2 999.0 99.0
97 01 08 20 307  6.7  7.2 99.00 99.00 99.00 999 1022.3   2.7   4.7 999.0 99.0
97 01 08 21 294  6.6  8.5 99.00 99.00 99.00 999 1022.9   3.2   5.1 999.0 99.0
97 01 08 22 287  8.0  9.0 99.00 99.00 99.00 999 1023.1   3.0   5.0 999.0 99.0
97 01 08 23 304  6.0  6.6 99.00 99.00 99.00 999 1023.2   2.7   4.8 999.0 99.0
97 01 09 00 306  5.1  6.0 99.00 99.00 99.00 999 1023.3   2.4   4.7 999.0 99.0
97 01 09 01 301  4.8  5.7 99.00 99.00 99.00 999 1023.6   2.0   4.5 999.0 99.0
97 01 09 02 313  5.8  6.5 99.00 99.00 99.00 999 1023.4   1.6   4.5 999.0 99.0
97 01 09 03 300  4.1  4.5 99.00 99.00 99.00 999 1023.1   1.3   4.2 999.0 99.0
97 01 09 04 309  4.1  4.7 99.00 99.00 99.00 999 1023.0   1.2   4.2 999.0 99.0
97 01 09 05 322  4.2  4.9 99.00 99.00 99.00 999 1022.6   1.0   4.3 999.0 99.0
97 01 09 06 313  3.7  4.1 99.00 99.00 99.00 999 1022.0    .8   4.2 999.0 99.0
97 01 09 07 344  4.1  5.2 99.00 99.00 99.00 999 1021.7   1.2   4.2 999.0 99.0
97 01 09 08 356  4.2  4.9 99.00 99.00 99.00 999 1021.6   1.1   4.4 999.0 99.0
97 01 09 09  26  5.4  6.2 99.00 99.00 99.00 999 1020.2   1.1   4.3 999.0 99.0
97 01 09 10  47  4.9  5.5 99.00 99.00 99.00 999 1019.6   1.0   4.3 999.0 99.0
97 01 09 11  30  3.9  4.4 99.00 99.00 99.00 999 1020.0    .7   4.2 999.0 99.0
97 01 09 12 144  1.4  2.1 99.00 99.00 99.00 999 1019.8   -.2   4.1 999.0 99.0
97 01 09 13  78  4.2  4.9 99.00 99.00 99.00 999 1018.2  -2.0   3.2 999.0 99.0
97 01 09 14 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 09 15  85  4.8  5.4 99.00 99.00 99.00 999 1016.3  -2.3   2.9 999.0 99.0
97 01 09 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 09 17  69  5.9  6.5 99.00 99.00 99.00 999 1012.6  -2.1   2.9 999.0 99.0
97 01 09 18  77  3.9  4.5 99.00 99.00 99.00 999 1010.5  -1.9   2.9 999.0 99.0
97 01 09 19  74  1.8  2.0 99.00 99.00 99.00 999 1008.4  -1.3   3.3 999.0 99.0
97 01 09 20  21   .9  1.1 99.00 99.00 99.00 999 1008.2  -1.0   3.4 999.0 99.0
97 01 09 21 350   .9  1.0 99.00 99.00 99.00 999 1007.4   -.9   3.6 999.0 99.0
97 01 09 22  44   .8   .9 99.00 99.00 99.00 999 1004.7   -.8   3.6 999.0 99.0
97 01 09 23  77   .8   .9 99.00 99.00 99.00 999 1001.9   -.6   3.6 999.0 99.0
97 01 10 00 102   .9  1.0 99.00 99.00 99.00 999  997.8    .5   3.8 999.0 99.0
97 01 10 01 999 99.0 99.0 99.00 99.00 99.00 999  998.9   1.9   4.2 999.0 99.0
97 01 10 02 308  6.3  7.4 99.00 99.00 99.00 999  998.3    .2   3.9 999.0 99.0
97 01 10 03 330  2.5  2.8 99.00 99.00 99.00 999  998.3    .5   3.7 999.0 99.0
97 01 10 04 173   .9  1.1 99.00 99.00 99.00 999  997.3    .6   3.9 999.0 99.0
97 01 10 05 215  3.1  3.2 99.00 99.00 99.00 999  996.2    .5   3.9 999.0 99.0
97 01 10 06 200  5.4  6.1 99.00 99.00 99.00 999  995.9    .9   3.8 999.0 99.0
97 01 10 07 209  7.5  8.3 99.00 99.00 99.00 999  995.7   1.0   4.0 999.0 99.0
97 01 10 08 252  5.5  6.4 99.00 99.00 99.00 999  996.4    .6   3.9 999.0 99.0
97 01 10 09 239  7.7  9.6 99.00 99.00 99.00 999  996.2   1.0   4.1 999.0 99.0
97 01 10 10 236  8.1  9.2 99.00 99.00 99.00 999  995.9   1.1   4.2 999.0 99.0
97 01 10 11 249  8.7  9.9 99.00 99.00 99.00 999  996.0   1.1   4.3 999.0 99.0
97 01 10 12 234  7.5  8.2 99.00 99.00 99.00 999  996.8   1.5   4.4 999.0 99.0
97 01 10 13 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 01 10 14 251  8.6 10.0 99.00 99.00 99.00 999  999.0   1.7   4.4 999.0 99.0
97 01 10 15 258  9.1 12.2 99.00 99.00 99.00 999 1000.4   2.0   4.3 999.0 99.0
97 01 10 16 246  9.6 10.5 99.00 99.00 99.00 999 1000.3   3.2   4.2 999.0 99.0
97 01 10 17 229 10.0 10.7 99.00 99.00 99.00 999  999.9   3.5   4.2 999.0 99.0
97 01 10 18 229 12.3 15.0 99.00 99.00 99.00 999  999.3   4.2   4.3 999.0 99.0
97 01 10 19 235 15.2 17.0 99.00 99.00 99.00 999  999.8   4.0   4.6 999.0 99.0
97 01 10 20 242 10.0 12.0 99.00 99.00 99.00 999 1000.0   4.5   4.7 999.0 99.0
97 01 10 21 233  8.0  8.4 99.00 99.00 99.00 999 1001.4   4.8   4.8 999.0 99.0
97 01 10 22 223  7.3  8.6 99.00 99.00 99.00 999 1002.0   4.7   4.8 999.0 99.0
97 01 10 23 207  7.4  8.1 99.00 99.00 99.00 999 1002.4   4.6   4.9 999.0 99.0
97 01 11 00 206  8.0  9.0 99.00 99.00 99.00 999 1002.4   4.5   4.9 999.0 99.0
97 01 11 01 214  7.4  8.3 99.00 99.00 99.00 999 1003.2   4.2   4.9 999.0 99.0
97 01 11 02 214  6.0  6.7 99.00 99.00 99.00 999 1002.8   4.0   5.0 999.0 99.0
97 01 11 03 198  5.6  6.2 99.00 99.00 99.00 999 1002.3   4.0   4.8 999.0 99.0
97 01 11 04 183  5.8  6.6 99.00 99.00 99.00 999 1001.6   4.4   4.8 999.0 99.0
97 01 11 05 177  4.2  5.1 99.00 99.00 99.00 999 1000.5   4.7   4.9 999.0 99.0
97 01 11 06 330  5.3  5.7 99.00 99.00 99.00 999 1000.1   1.3   4.8 999.0 99.0
97 01 11 07 345  8.6 10.9 99.00 99.00 99.00 999 1000.2    .3   4.2 999.0 99.0
97 01 11 08 324  8.5  9.9 99.00 99.00 99.00 999 1001.9  -1.7   3.9 999.0 99.0
97 01 11 09 303  8.1  9.3 99.00 99.00 99.00 999 1002.7  -2.4   3.6 999.0 99.0
97 01 11 10 300  7.7  9.3 99.00 99.00 99.00 999 1003.8  -2.5   3.6 999.0 99.0
97 01 11 11 282 14.8 17.3 99.00 99.00 99.00 999 1006.0  -2.6   3.5 999.0 99.0
97 01 11 12 285  9.8 11.5 99.00 99.00 99.00 999 1008.1  -3.5   3.2 999.0 99.0
97 01 11 13 277  9.7 11.9 99.00 99.00 99.00 999 1008.7  -3.9   3.0 999.0 99.0
97 01 11 14 267  7.6  9.3 99.00 99.00 99.00 999 1010.7  -4.0   2.9 999.0 99.0
97 01 11 15 257 12.0 14.3 99.00 99.00 99.00 999 1012.2  -3.6   2.9 999.0 99.0
97 01 11 16 271 10.5 11.7 99.00 99.00 99.00 999 1013.0  -3.2   2.9 999.0 99.0
97 01 11 17 262  8.1  9.0 99.00 99.00 99.00 999 1012.7  -2.3   2.7 999.0 99.0
97 01 11 18 262  9.5 10.5 99.00 99.00 99.00 999 1012.6  -1.6   2.8 999.0 99.0
97 01 11 19 274  9.3 10.6 99.00 99.00 99.00 999 1012.9  -1.0   3.1 999.0 99.0
97 01 11 20 281  7.7  9.2 99.00 99.00 99.00 999 1013.6   -.6   3.4 999.0 99.0
97 01 11 21 278  6.4  8.2 99.00 99.00 99.00 999 1014.7   -.1   3.5 999.0 99.0
