#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 01 03 11 00 322 12.9 14.1 99.00 99.00 99.00 999 1013.4  -6.2   3.7  -7.1 99.0 99.00
2014 01 03 12 00 312 12.9 14.8 99.00 99.00 99.00 999 1015.9  -7.0   3.7  -8.9 99.0 99.00
2014 01 03 13 00 316 11.0 13.6 99.00 99.00 99.00 999 1018.4  -7.9   3.5 -10.5 99.0 99.00
2014 01 03 14 00 315 12.2 15.0 99.00 99.00 99.00 999 1020.2  -7.7   3.5 -10.9 99.0 99.00
2014 01 03 15 00 322 13.7 15.2 99.00 99.00 99.00 999 1022.5  -8.0   3.4 -12.1 99.0 99.00
2014 01 03 16 00 325 13.4 15.3 99.00 99.00 99.00 999 1023.1  -7.4   3.2 -12.6 99.0 99.00
2014 01 03 17 00 324 12.4 14.2 99.00 99.00 99.00 999 1023.6  -6.6   2.9 -12.7 99.0 99.00
2014 01 03 18 00 314 10.5 13.1 99.00 99.00 99.00 999 1024.2  -6.1   2.9 -13.5 99.0 99.00
2014 01 03 19 00 307 10.2 12.4 99.00 99.00 99.00 999 1025.4  -5.7   2.8 -13.4 99.0 99.00
2014 01 03 20 00 322  7.9  9.3 99.00 99.00 99.00 999 1026.8  -5.3   3.0 -13.1 99.0 99.00
2014 01 03 21 00 308  9.5 11.0 99.00 99.00 99.00 999 1027.9  -5.1   3.0 -13.9 99.0 99.00
2014 01 03 22 00 307  6.8  8.0 99.00 99.00 99.00 999 1029.5  -5.2   3.1 -14.0 99.0 99.00
2014 01 03 23 00 312  6.0  7.1 99.00 99.00 99.00 999 1031.1  -5.6   3.2 -13.2 99.0 99.00
2014 01 04 00 00 323  5.1  6.9 99.00 99.00 99.00 999 1031.9  -5.7   3.3 -13.1 99.0 99.00
2014 01 04 01 00 320  6.4  7.3 99.00 99.00 99.00 999 1032.4  -5.8   3.3 -12.9 99.0 99.00
2014 01 04 02 00 332  5.7  6.6 99.00 99.00 99.00 999 1032.9  -6.0   3.0 -12.9 99.0 99.00
2014 01 04 03 00 313  4.6  5.1 99.00 99.00 99.00 999 1033.2  -6.3   2.9 -13.2 99.0 99.00
2014 01 04 04 00 327  3.8  4.4 99.00 99.00 99.00 999 1033.6  -6.3   2.5 -13.1 99.0 99.00
2014 01 04 05 00 324  3.8  4.4 99.00 99.00 99.00 999 1033.5  -6.3   2.8 -12.2 99.0 99.00
2014 01 04 06 00 312  3.1  3.7 99.00 99.00 99.00 999 1033.2  -6.6   2.8 -12.4 99.0 99.00
2014 01 04 07 00 320  3.0  3.6 99.00 99.00 99.00 999 1033.5  -6.5   2.8 -12.0 99.0 99.00
2014 01 04 08 00 313  0.7  1.4 99.00 99.00 99.00 999 1033.7  -6.5   2.9 -11.1 99.0 99.00
2014 01 04 09 00 122  2.7  3.6 99.00 99.00 99.00 999 1033.7  -6.7   3.4 -11.6 99.0 99.00
2014 01 04 10 00 124  4.4  5.0 99.00 99.00 99.00 999 1033.3  -6.4   3.3 -11.5 99.0 99.00
2014 01 04 11 00 137  5.0  5.8 99.00 99.00 99.00 999 1033.8  -6.4   3.3 -11.8 99.0 99.00
2014 01 04 12 00 172  6.0  7.1 99.00 99.00 99.00 999 1034.4  -5.3   3.3  -9.3 99.0 99.00
2014 01 04 13 00 193  7.4  8.6 99.00 99.00 99.00 999 1034.7  -4.6   3.2  -8.5 99.0 99.00
2014 01 04 14 00 170  8.2  9.0 99.00 99.00 99.00 999 1034.7  -4.2   3.3  -7.7 99.0 99.00
2014 01 04 15 00 197  9.5 10.8 99.00 99.00 99.00 999 1034.3  -3.1   3.3  -7.0 99.0 99.00
2014 01 04 16 00 200  8.1  9.4 99.00 99.00 99.00 999 1033.3  -2.7   3.2  -6.5 99.0 99.00
2014 01 04 17 00 207  6.5  7.2 99.00 99.00 99.00 999 1031.6  -2.4   3.0  -7.0 99.0 99.00
2014 01 04 18 00 193  4.6  6.4 99.00 99.00 99.00 999 1030.6  -1.6   3.1  -6.4 99.0 99.00
2014 01 04 19 00 175  5.5  6.8 99.00 99.00 99.00 999 1029.9  -0.8   3.4  -5.7 99.0 99.00
2014 01 04 20 00 188  5.9  6.8 99.00 99.00 99.00 999 1029.1   0.0   3.3  -5.1 99.0 99.00
2014 01 04 21 00 176  7.6  8.6 99.00 99.00 99.00 999 1029.0   0.9   3.3  -5.0 99.0 99.00
2014 01 04 22 00 180  8.9  9.6 99.00 99.00 99.00 999 1028.4   1.2   3.2  -2.7 99.0 99.00
2014 01 04 23 00 196  6.1  6.6 99.00 99.00 99.00 999 1028.0   1.6   3.4  -3.3 99.0 99.00
2014 01 05 00 00 185  7.5  8.1 99.00 99.00 99.00 999 1027.7   2.0   3.5  -2.4 99.0 99.00
2014 01 05 01 00 184  8.5  9.4 99.00 99.00 99.00 999 1027.6   2.2   3.4  -3.2 99.0 99.00
2014 01 05 02 00 181  8.5  9.1 99.00 99.00 99.00 999 1027.2   2.3   3.2  -1.7 99.0 99.00
2014 01 05 03 00 187  8.0  9.0 99.00 99.00 99.00 999 1026.8   2.0   3.2  -1.8 99.0 99.00
2014 01 05 04 00 184  5.8  6.8 99.00 99.00 99.00 999 1026.5   1.5   3.2  -2.5 99.0 99.00
2014 01 05 05 00 200  5.9  6.6 99.00 99.00 99.00 999 1026.0   2.0   3.4  -1.8 99.0 99.00
2014 01 05 06 00 184  6.8  7.5 99.00 99.00 99.00 999 1025.4   2.0   3.4  -1.7 99.0 99.00
2014 01 05 07 00 197  6.4  7.2 99.00 99.00 99.00 999 1026.0   2.6   3.3  -1.1 99.0 99.00
2014 01 05 08 00 180  5.7  6.1 99.00 99.00 99.00 999 1025.7   2.8   3.2  -0.8 99.0 99.00
2014 01 05 09 00 200  4.9  5.4 99.00 99.00 99.00 999 1025.5   2.9   3.3  -0.6 99.0 99.00
2014 01 05 10 00 177  4.1  4.5 99.00 99.00 99.00 999 1025.2   2.9   4.0  -0.2 99.0 99.00
2014 01 05 11 00 183  4.0  4.5 99.00 99.00 99.00 999 1025.2   2.2   3.4   0.8 99.0 99.00
2014 01 05 12 00 161  3.8  4.2 99.00 99.00 99.00 999 1025.0   2.3   3.7   2.3 99.0 99.00
2014 01 05 13 00 167  3.6  3.9 99.00 99.00 99.00 999 1025.5   2.4   4.0   2.4 99.0 99.00
2014 01 05 14 00 132  3.0  3.2 99.00 99.00 99.00 999 1025.2   2.2   3.6   2.2 99.0 99.00
2014 01 05 15 00 126  1.2  1.6 99.00 99.00 99.00 999 1024.7   2.3   3.5   2.3 99.0 99.00
2014 01 05 16 00  88  2.4  2.7 99.00 99.00 99.00 999 1023.5   2.5   3.5   2.5 99.0 99.00
2014 01 05 17 00  50  2.6  2.7 99.00 99.00 99.00 999 1021.5   2.5   3.4   2.5 99.0 99.00
2014 01 05 18 00   6  4.3  4.5 99.00 99.00 99.00 999 1020.4   2.3   3.7   2.3 99.0 99.00
2014 01 05 19 00   6  4.2  4.4 99.00 99.00 99.00 999 1019.8   2.5   3.9   2.5 99.0 99.00
2014 01 05 20 00   4  4.6  4.8 99.00 99.00 99.00 999 1018.9   2.6   3.7   2.6 99.0 99.00
2014 01 05 21 00  11  5.5  5.7 99.00 99.00 99.00 999 1018.0   2.2   3.6   2.2 99.0 99.00
2014 01 05 22 00   2  5.2  5.5 99.00 99.00 99.00 999 1017.0   2.4   3.6   2.4 99.0 99.00
2014 01 05 23 00  17  5.1  5.5 99.00 99.00 99.00 999 1015.2   2.7   4.2   2.7 99.0 99.00
2014 01 06 00 00   4  4.5  4.8 99.00 99.00 99.00 999 1014.2   2.4   4.2   2.4 99.0 99.00
2014 01 06 01 00  25  3.0  3.3 99.00 99.00 99.00 999 1012.5   3.0   4.0   3.0 99.0 99.00
2014 01 06 02 00 118  0.4  0.8 99.00 99.00 99.00 999 1010.8   4.5   4.0   4.5 99.0 99.00
2014 01 06 03 00 158  7.8  8.2 99.00 99.00 99.00 999 1009.0   6.6   3.9   6.6 99.0 99.00
2014 01 06 04 00 188 10.2 10.6 99.00 99.00 99.00 999 1007.7   7.9   3.9   7.9 99.0 99.00
2014 01 06 05 00 169 11.8 13.0 99.00 99.00 99.00 999 1006.3   8.5   3.8   8.5 99.0 99.00
2014 01 06 06 00 170 10.1 10.8 99.00 99.00 99.00 999 1005.2   9.4   4.0   9.4 99.0 99.00
2014 01 06 07 00 156 10.5 11.1 99.00 99.00 99.00 999 1003.5   9.8   3.9   9.8 99.0 99.00
2014 01 06 08 00 169 10.8 11.5 99.00 99.00 99.00 999 1002.6   9.1   3.9   9.1 99.0 99.00
2014 01 06 09 00 157 12.3 13.2 99.00 99.00 99.00 999 1000.1  10.0   3.9  10.0 99.0 99.00
2014 01 06 10 00 154 10.6 11.2 99.00 99.00 99.00 999  999.0  10.0   3.9  10.0 99.0 99.00
2014 01 06 11 00 212  8.9 10.3 99.00 99.00 99.00 999  999.3  10.3   3.9  10.3 99.0 99.00
2014 01 06 12 00 250  9.2 11.6 99.00 99.00 99.00 999  999.6   9.3   3.9   9.3 99.0 99.00
2014 01 06 13 00 297  7.7  8.1 99.00 99.00 99.00 999 1000.8   8.0   3.9   8.0 99.0 99.00
2014 01 06 14 00 310  2.6  3.1 99.00 99.00 99.00 999 1002.1   8.1   4.1   8.1 99.0 99.00
2014 01 06 15 00 295 12.9 15.8 99.00 99.00 99.00 999 1002.9   6.6   4.0   6.6 99.0 99.00
2014 01 06 16 00 300  9.2 11.6 99.00 99.00 99.00 999 1004.0   4.1   4.0   4.0 99.0 99.00
2014 01 06 17 00 320  5.8  6.7 99.00 99.00 99.00 999 1004.1   3.3   3.9   3.2 99.0 99.00
2014 01 06 18 00 303 11.3 13.1 99.00 99.00 99.00 999 1003.6   3.9   4.1  -2.1 99.0 99.00
2014 01 06 19 00 309 11.5 13.5 99.00 99.00 99.00 999 1004.2   3.2   4.2  -2.6 99.0 99.00
2014 01 06 20 00 303 11.2 13.8 99.00 99.00 99.00 999 1004.9   3.0   4.1  -3.2 99.0 99.00
2014 01 06 21 00 296 11.1 12.9 99.00 99.00 99.00 999 1005.8   2.5   4.1  -4.1 99.0 99.00
2014 01 06 22 00 295 11.2 12.8 99.00 99.00 99.00 999 1007.3   1.4   4.0  -5.0 99.0 99.00
2014 01 06 23 00 298 14.5 15.5 99.00 99.00 99.00 999 1008.1   0.6   3.9  -6.6 99.0 99.00
2014 01 07 00 00 308 10.7 14.8 99.00 99.00 99.00 999 1010.1  -1.3   3.9  -7.2 99.0 99.00
2014 01 07 01 00 304 13.3 16.8 99.00 99.00 99.00 999 1011.8  -4.0   3.7  -9.7 99.0 99.00
2014 01 07 02 00 306 18.1 19.6 99.00 99.00 99.00 999 1012.9  -6.9   3.4 -13.9 99.0 99.00
2014 01 07 03 00 292 15.3 17.7 99.00 99.00 99.00 999 1015.1  -8.4   2.9 -14.3 99.0 99.00
2014 01 07 04 00 287 15.0 17.1 99.00 99.00 99.00 999 1017.1 -10.0   3.3 -15.6 99.0 99.00
2014 01 07 05 00 281 13.7 15.5 99.00 99.00 99.00 999 1018.6 -11.5   3.2 -18.0 99.0 99.00
2014 01 07 06 00 280 11.9 13.6 99.00 99.00 99.00 999 1019.1 -12.1   3.1 -18.7 99.0 99.00
2014 01 07 07 00 297 13.1 16.7 99.00 99.00 99.00 999 1020.4 -12.4   2.9 -18.5 99.0 99.00
2014 01 07 08 00 300 11.7 13.7 99.00 99.00 99.00 999 1021.9 -13.1   2.6 -19.0 99.0 99.00
2014 01 07 09 00 296 13.3 14.8 99.00 99.00 99.00 999 1022.8 -13.7   2.6 -19.5 99.0 99.00
2014 01 07 10 00 282 12.4 14.0 99.00 99.00 99.00 999 1024.4 -14.2   2.5 -20.5 99.0 99.00
2014 01 07 11 00 292 10.9 12.1 99.00 99.00 99.00 999 1025.6 -14.0   2.4 -19.4 99.0 99.00
2014 01 07 12 00 272  7.8  8.8 99.00 99.00 99.00 999 1027.0 -14.5   1.7 -20.1 99.0 99.00
2014 01 07 13 00 298 10.0 11.6 99.00 99.00 99.00 999 1027.3 -14.4   1.7 -20.2 99.0 99.00
2014 01 07 14 00 284 12.7 18.4 99.00 99.00 99.00 999 1029.0 -14.1   2.2 -20.9 99.0 99.00
2014 01 07 15 00 287  7.5  9.4 99.00 99.00 99.00 999 1029.3 -13.8   2.0 -20.4 99.0 99.00
2014 01 07 16 00 293  8.5  9.6 99.00 99.00 99.00 999 1029.4 -12.9   2.4 -19.6 99.0 99.00
2014 01 07 17 00 286  9.6 12.3 99.00 99.00 99.00 999 1028.5 -12.1   2.5 -18.9 99.0 99.00
2014 01 07 18 00 250  7.6  8.8 99.00 99.00 99.00 999 1028.2 -11.2   2.1 -18.7 99.0 99.00
2014 01 07 19 00 288 12.2 14.4 99.00 99.00 99.00 999 1027.0 -10.1   1.7 -17.6 99.0 99.00
2014 01 07 20 00 283  9.9 11.4 99.00 99.00 99.00 999 1027.6  -9.1   2.0 -17.4 99.0 99.00
2014 01 07 21 00 289  7.0  7.8 99.00 99.00 99.00 999 1027.5  -8.6   2.0 -17.8 99.0 99.00
2014 01 07 22 00 294  6.1  7.2 99.00 99.00 99.00 999 1028.3  -8.4   2.0 -16.2 99.0 99.00
2014 01 07 23 00 311  4.7  5.8 99.00 99.00 99.00 999 1029.5  -8.5   2.0 -15.7 99.0 99.00
2014 01 08 00 00 315  5.6  6.3 99.00 99.00 99.00 999 1030.4  -8.9   2.0 -17.1 99.0 99.00
2014 01 08 01 00 321  5.4  6.3 99.00 99.00 99.00 999 1031.3  -9.0   2.0 -16.9 99.0 99.00
2014 01 08 02 00 295  5.5  6.3 99.00 99.00 99.00 999 1031.5  -9.0   1.7 -17.0 99.0 99.00
2014 01 08 03 00 276  4.3  5.1 99.00 99.00 99.00 999 1032.0  -9.1   1.2 -16.8 99.0 99.00
2014 01 08 04 00 311  5.1  5.9 99.00 99.00 99.00 999 1032.1  -9.2   1.2 -16.2 99.0 99.00
2014 01 08 05 00 309  5.5  6.5 99.00 99.00 99.00 999 1032.2  -9.4   2.2 -16.4 99.0 99.00
2014 01 08 06 00 315  4.9  5.9 99.00 99.00 99.00 999 1032.6  -9.8   1.7 -17.0 99.0 99.00
2014 01 08 07 00 319  3.2  4.1 99.00 99.00 99.00 999 1033.4 -10.0   1.1 -16.6 99.0 99.00
2014 01 08 08 00 315  4.2  4.7 99.00 99.00 99.00 999 1034.2  -9.7   1.2 -16.6 99.0 99.00
2014 01 08 09 00 319  4.0  4.7 99.00 99.00 99.00 999 1033.9  -9.3   1.6 -15.9 99.0 99.00
2014 01 08 10 00 314  3.6  4.0 99.00 99.00 99.00 999 1034.1  -9.6   1.5 -16.2 99.0 99.00
2014 01 08 11 00 327  4.0  5.0 99.00 99.00 99.00 999 1034.9  -9.9   0.7 -16.1 99.0 99.00
2014 01 08 12 00 337  4.4  5.0 99.00 99.00 99.00 999 1035.4  -9.4   0.2 -15.3 99.0 99.00
2014 01 08 13 00 328  3.6  4.3 99.00 99.00 99.00 999 1036.1  -8.8   0.4 -15.8 99.0 99.00
2014 01 08 14 00 332  4.3  5.0 99.00 99.00 99.00 999 1036.9  -7.7   1.5 -15.1 99.0 99.00
2014 01 08 15 00 309  2.2  2.5 99.00 99.00 99.00 999 1037.8  -7.0   1.5 -14.7 99.0 99.00
2014 01 08 16 00 285  1.3  1.8 99.00 99.00 99.00 999 1037.1  -6.6   1.4 -14.8 99.0 99.00
2014 01 08 17 00 200  1.6  3.2 99.00 99.00 99.00 999 1035.7  -5.8   1.6 -14.3 99.0 99.00
2014 01 08 18 00 174  3.7  4.1 99.00 99.00 99.00 999 1034.8  -5.4   1.8 -12.4 99.0 99.00
2014 01 08 19 00 164  3.9  4.5 99.00 99.00 99.00 999 1034.2  -4.7   1.8 -11.1 99.0 99.00
2014 01 08 20 00 169  4.9  5.6 99.00 99.00 99.00 999 1034.1  -4.0   1.2  -9.9 99.0 99.00
2014 01 08 21 00 158  5.1  5.7 99.00 99.00 99.00 999 1033.7  -3.6   1.2  -8.7 99.0 99.00
2014 01 08 22 00 164  5.3  5.9 99.00 99.00 99.00 999 1034.2  -3.3   1.2  -7.3 99.0 99.00
2014 01 08 23 00 178  5.6  6.4 99.00 99.00 99.00 999 1034.4  -2.2   1.2  -4.9 99.0 99.00
2014 01 09 00 00 163  5.7  6.0 99.00 99.00 99.00 999 1034.7  -2.0   1.3  -4.3 99.0 99.00
2014 01 09 01 00 155  6.1  6.7 99.00 99.00 99.00 999 1034.6  -2.4   1.3  -4.5 99.0 99.00
2014 01 09 02 00 147  6.4  6.9 99.00 99.00 99.00 999 1034.3  -2.1   1.4  -4.7 99.0 99.00
2014 01 09 03 00 155  5.3  5.8 99.00 99.00 99.00 999 1034.4  -1.7   1.6  -3.7 99.0 99.00
2014 01 09 04 00 159  5.9  6.5 99.00 99.00 99.00 999 1033.9  -1.4   1.6  -3.1 99.0 99.00
2014 01 09 05 00 141  4.5  4.8 99.00 99.00 99.00 999 1033.4  -1.3   1.5  -3.1 99.0 99.00
2014 01 09 06 00 156  3.9  4.4 99.00 99.00 99.00 999 1033.3  -1.1   1.5  -2.8 99.0 99.00
2014 01 09 07 00  73  1.9  2.2 99.00 99.00 99.00 999 1033.8  -1.2   1.5  -2.2 99.0 99.00
2014 01 09 08 00  20  3.6  3.9 99.00 99.00 99.00 999 1034.2  -1.4   1.4  -2.5 99.0 99.00
2014 01 09 09 00  17  1.7  2.0 99.00 99.00 99.00 999 1034.5  -1.4   1.1  -2.8 99.0 99.00
2014 01 09 10 00  16  3.3  3.6 99.00 99.00 99.00 999 1034.7  -1.3   1.4  -2.6 99.0 99.00
2014 01 09 11 00  16  4.6  5.1 99.00 99.00 99.00 999 1035.4  -1.3   1.4  -2.3 99.0 99.00
2014 01 09 12 00  26  5.4  5.8 99.00 99.00 99.00 999 1035.7  -1.8   1.2  -3.0 99.0 99.00
2014 01 09 13 00  43  4.5  5.5 99.00 99.00 99.00 999 1036.8  -1.8   1.1  -3.2 99.0 99.00
2014 01 09 14 00  49  3.7  4.1 99.00 99.00 99.00 999 1038.2  -1.6   1.3  -3.6 99.0 99.00
2014 01 09 15 00  30  4.4  4.9 99.00 99.00 99.00 999 1038.8  -1.3   1.6  -4.5 99.0 99.00
2014 01 09 16 00  26  3.1  3.4 99.00 99.00 99.00 999 1038.8  -0.7   1.6  -4.9 99.0 99.00
2014 01 09 17 00  20  3.6  3.8 99.00 99.00 99.00 999 1037.7  -0.3   1.6  -4.4 99.0 99.00
2014 01 09 18 00  12  3.0  3.4 99.00 99.00 99.00 999 1037.0   0.0   1.7  -4.5 99.0 99.00
2014 01 09 19 00   7  3.0  3.5 99.00 99.00 99.00 999 1036.6   0.0   1.8  -3.3 99.0 99.00
2014 01 09 20 00 351  3.2  3.7 99.00 99.00 99.00 999 1036.7   0.4   1.7  -3.3 99.0 99.00
2014 01 09 21 00   7  3.0  3.1 99.00 99.00 99.00 999 1037.0   1.1   1.6  -3.6 99.0 99.00
2014 01 09 22 00   1  1.7  1.8 99.00 99.00 99.00 999 1037.1   0.9   1.7  -3.1 99.0 99.00
2014 01 09 23 00  28  3.4  3.5 99.00 99.00 99.00 999 1036.5   0.7   1.6  -2.8 99.0 99.00
2014 01 10 00 00  73  2.9  3.1 99.00 99.00 99.00 999 1036.2   0.3   1.5  -1.8 99.0 99.00
2014 01 10 01 00  66  3.3  3.6 99.00 99.00 99.00 999 1036.7   0.5   1.6  -1.7 99.0 99.00
2014 01 10 02 00 106  4.5  5.0 99.00 99.00 99.00 999 1037.1   0.3   1.4  -3.1 99.0 99.00
2014 01 10 03 00 105  4.8  5.3 99.00 99.00 99.00 999 1036.9   0.1   1.4  -2.1 99.0 99.00
2014 01 10 04 00 123  2.9  3.3 99.00 99.00 99.00 999 1036.5   0.2   1.5  -1.0 99.0 99.00
2014 01 10 05 00  82  1.6  1.9 99.00 99.00 99.00 999 1035.2   0.3   1.6  -0.1 99.0 99.00
2014 01 10 06 00  20  1.8  1.9 99.00 99.00 99.00 999 1034.7   0.2   1.5   0.0 99.0 99.00
2014 01 10 07 00  40  3.6  3.8 99.00 99.00 99.00 999 1033.8   0.2   1.4   0.1 99.0 99.00
2014 01 10 08 00  18  5.1  5.4 99.00 99.00 99.00 999 1033.2   0.1   1.4   0.1 99.0 99.00
